w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Magnetizing_Current_A
35.6,11.8,11.8,8.0,23.6,8.8,0.0,0.5,14.0,16.0,0.175,0.09,2.0,33.0,0.07,0.05,0.1,0.27,1.7,2.0,5.0,3.0,11.0,11.0,3.5,4.7,4.0,1.4,1.08,2.6,0.529900404236576
23.6,2.2,8.2,14.0,11.6,18.4,0.0,0.51,14.0,22.0,0.175,0.02,2.0,10.0,0.105,0.02,0.1,0.26,1.3,1.8,4.0,4.5,14.0,27.0,4.9,0.8,2.5,0.4,0.74,3.0,1.2192925845155267
23.6,10.6,13.0,12.8,21.2,26.8,0.0,0.51,14.0,33.0,0.14,0.06,2.0,24.0,0.105,0.08,0.1,0.04,2.4,1.1,4.4,4.1,19.0,24.0,3.3,4.8,2.0,4.5,0.65,3.3,0.6408535773051982
39.2,9.4,10.6,20.0,9.2,49.6,0.0,0.51,14.0,33.0,0.07,0.02,2.0,5.0,0.14,0.01,0.1,0.48,1.1,4.4,1.5,1.7,25.0,18.0,2.8,1.3,4.1,2.2,0.19,1.3,0.3410923332620351
36.8,8.2,8.2,24.8,24.8,44.8,0.0,0.51,14.0,34.0,0.07,0.01,2.0,15.0,0.105,0.05,0.1,0.5,1.5,4.2,3.9,4.9,10.0,17.0,1.0,3.6,2.3,0.3,0.11,3.6,0.3576018007077944
33.2,7.0,13.0,22.4,23.6,48.4,0.0,0.51,14.0,18.0,0.175,0.1,2.0,21.0,0.07,0.07,0.1,0.11,2.4,1.6,4.4,4.0,17.0,5.0,1.0,2.6,2.9,1.2,0.6,2.9,0.4088024273289516
9.2,9.4,2.2,14.0,8.0,36.4,0.0,0.5,14.0,31.0,0.14,0.01,2.0,8.0,0.07,0.02,0.1,0.12,0.9,1.7,3.1,1.7,7.0,0.0,3.8,1.4,2.8,4.2,0.15,1.1,1.7812831260758653
11.6,10.6,3.4,6.8,16.4,29.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,3.0,0.035,0.02,0.1,0.04,2.0,3.4,5.0,1.5,5.0,16.0,0.4,1.7,4.3,4.7,0.48,1.3,2.1253999904442127
14.0,10.6,7.0,5.6,24.8,28.0,0.0,0.51,14.0,11.0,0.105,0.08,2.0,9.0,0.175,0.09,0.1,0.28,1.6,1.4,4.7,3.6,17.0,7.0,0.8,1.8,5.0,3.6,0.86,3.1,1.8907162056428888
46.4,4.6,5.8,20.0,3.2,18.4,0.0,0.51,14.0,13.0,0.105,0.06,2.0,31.0,0.035,0.02,0.1,0.46,0.4,1.4,1.5,2.1,7.0,19.0,3.3,4.9,4.1,2.6,0.21,1.2,0.3787404027641248
14.0,3.4,4.6,20.0,23.6,50.8,0.0,0.51,14.0,35.0,0.14,0.09,2.0,7.0,0.07,0.03,0.1,0.04,2.5,3.8,5.0,3.7,21.0,23.0,4.0,1.1,3.2,0.3,0.66,2.1,1.646436098466653
36.8,11.8,13.0,23.6,24.8,42.4,0.0,0.5,14.0,32.0,0.175,0.08,2.0,18.0,0.07,0.07,0.1,0.21,2.4,3.1,4.9,3.8,28.0,29.0,2.7,3.2,1.9,4.1,0.68,2.7,0.2976408196122573
18.8,10.6,11.8,18.8,14.0,13.6,0.0,0.5,14.0,29.0,0.14,0.1,2.0,32.0,0.105,0.06,0.1,0.45,1.6,2.9,2.9,4.5,21.0,28.0,3.0,1.7,3.0,2.4,1.46,2.8,0.6018255881281905
22.4,4.6,9.4,12.8,5.6,6.4,0.0,0.51,14.0,27.0,0.175,0.1,2.0,17.0,0.175,0.02,0.1,0.25,0.7,2.0,3.3,2.4,7.0,26.0,0.3,4.8,4.0,3.7,0.35,2.1,0.8830932177138846
8.0,9.4,13.0,9.2,17.6,47.2,0.0,0.51,14.0,5.0,0.14,0.01,2.0,12.0,0.175,0.04,0.1,0.02,1.2,0.6,4.7,3.9,3.0,13.0,3.1,4.1,4.8,0.1,0.13,2.5,2.4699085827618408
23.6,10.6,9.4,24.8,4.4,10.0,0.0,0.5,14.0,30.0,0.035,0.03,2.0,7.0,0.175,0.09,0.1,0.16,0.5,2.9,2.3,4.6,12.0,24.0,4.8,2.2,0.1,3.3,0.25,1.0,0.4184447048005102
8.0,8.2,3.4,26.0,10.4,44.8,0.0,0.51,14.0,33.0,0.175,0.08,2.0,12.0,0.14,0.03,0.1,0.34,0.7,2.1,4.4,3.3,5.0,16.0,4.4,4.7,1.6,3.7,0.19,2.6,1.5819701988917847
21.2,10.6,3.4,5.6,4.4,52.0,0.0,0.51,14.0,25.0,0.105,0.08,2.0,15.0,0.105,0.01,0.1,0.27,0.5,2.7,1.5,2.9,8.0,16.0,0.8,1.7,3.8,0.6,0.23,1.3,1.361718643350506
32.0,5.8,1.0,3.2,9.2,34.0,0.0,0.5,14.0,14.0,0.07,0.05,2.0,29.0,0.14,0.01,0.1,0.42,0.9,1.5,5.0,3.9,0.0,17.0,3.9,2.4,2.0,1.9,0.42,3.4,1.5511987535495293
27.2,5.8,5.8,5.6,6.8,35.2,0.0,0.5,14.0,12.0,0.14,0.09,2.0,20.0,0.035,0.03,0.1,0.5,0.7,1.4,4.3,1.5,20.0,17.0,5.0,4.9,1.2,0.1,0.37,1.3,1.1620240978659646
23.6,10.6,13.0,12.8,20.0,17.2,0.0,0.51,14.0,24.0,0.105,0.07,2.0,19.0,0.105,0.03,0.1,0.37,2.0,2.8,4.2,4.1,23.0,28.0,3.1,4.0,5.0,2.8,1.9,3.5,0.6172733831081433
22.4,7.0,2.2,12.8,24.8,38.8,0.0,0.5,14.0,28.0,0.07,0.04,2.0,9.0,0.14,0.02,0.1,0.11,1.9,3.2,4.5,4.6,13.0,14.0,1.4,4.8,3.8,2.2,0.56,3.7,0.9615551285527798
17.6,13.0,3.4,15.2,14.0,14.8,0.0,0.5,14.0,29.0,0.07,0.02,2.0,26.0,0.07,0.02,0.1,0.39,1.7,3.3,3.7,4.0,25.0,26.0,4.4,4.1,3.0,1.5,0.31,2.2,0.7707995101799998
41.6,8.2,8.2,26.0,5.6,4.0,0.0,0.5,14.0,27.0,0.175,0.07,2.0,10.0,0.14,0.01,0.1,0.01,0.7,2.8,3.5,2.5,10.0,21.0,3.8,2.1,4.4,3.8,0.23,1.1,0.2647099831809967
26.0,2.2,9.4,8.0,9.2,47.2,0.0,0.5,14.0,23.0,0.105,0.08,2.0,29.0,0.07,0.03,0.1,0.05,0.9,1.1,4.6,3.8,7.0,8.0,1.2,3.8,1.5,3.7,0.31,1.3,1.4308634295337002
16.4,8.2,9.4,16.4,16.4,25.6,0.0,0.5,14.0,20.0,0.105,0.03,2.0,25.0,0.175,0.06,0.1,0.22,2.2,2.5,4.8,3.3,6.0,22.0,3.1,5.0,3.7,3.1,0.3,1.5,0.8986048340218533
52.4,9.4,2.2,14.0,21.2,48.4,0.0,0.51,14.0,35.0,0.105,0.06,2.0,26.0,0.14,0.04,0.1,0.42,1.8,0.8,4.5,4.1,21.0,23.0,0.2,3.3,4.7,1.2,0.14,3.3,0.358957929618486
29.6,10.6,13.0,20.0,12.8,18.4,0.0,0.5,14.0,26.0,0.07,0.06,2.0,13.0,0.07,0.06,0.1,0.3,1.7,2.2,3.0,4.8,17.0,30.0,0.4,3.9,4.7,4.1,0.37,1.9,0.3822440062855238
48.8,3.4,2.2,23.6,8.0,29.2,0.0,0.51,14.0,24.0,0.14,0.08,2.0,3.0,0.105,0.07,0.1,0.23,0.6,2.0,3.9,1.6,18.0,5.0,1.7,3.7,0.4,3.2,0.24,1.2,0.4360983122958728
21.2,13.0,2.2,20.0,10.4,53.2,0.0,0.5,14.0,24.0,0.07,0.03,2.0,13.0,0.07,0.07,0.1,0.11,1.1,2.9,2.9,2.6,4.0,27.0,4.5,1.4,0.7,3.8,0.88,2.2,0.6186100748252428
33.2,8.2,5.8,22.4,11.6,4.0,0.0,0.5,14.0,25.0,0.14,0.08,2.0,15.0,0.105,0.08,0.1,0.04,1.2,1.1,3.3,4.6,12.0,13.0,0.7,4.4,0.3,2.0,0.94,1.8,0.3553400031205187
38.0,10.6,10.6,6.8,9.2,29.2,0.0,0.5,14.0,29.0,0.105,0.03,2.0,21.0,0.14,0.05,0.1,0.32,0.9,1.5,4.8,2.9,22.0,8.0,4.0,3.5,0.1,4.4,0.84,1.9,0.6087648610610439
32.0,5.8,11.8,10.4,20.0,13.6,0.0,0.5,14.0,31.0,0.105,0.07,2.0,32.0,0.105,0.05,0.1,0.3,1.3,1.5,4.7,2.4,23.0,18.0,3.5,1.7,5.0,5.0,0.39,2.2,0.6287331835925397
22.4,10.6,2.2,18.8,12.8,11.2,0.0,0.5,14.0,15.0,0.14,0.02,2.0,16.0,0.105,0.02,0.1,0.48,1.2,0.3,3.3,1.5,10.0,12.0,2.8,0.8,0.8,0.4,0.11,1.0,0.6082603746657973
33.2,7.0,11.8,4.4,11.6,8.8,0.0,0.51,14.0,19.0,0.07,0.06,2.0,28.0,0.175,0.03,0.1,0.3,0.6,0.8,3.8,2.4,27.0,19.0,2.0,0.4,1.6,1.1,0.33,1.7,0.9786326488909488
50.0,2.2,7.0,26.0,11.6,52.0,0.0,0.51,14.0,31.0,0.14,0.1,2.0,30.0,0.175,0.1,0.1,0.15,0.6,0.3,2.4,2.8,7.0,14.0,4.6,4.2,3.0,4.0,0.25,1.6,0.5390358109016646
42.8,4.6,13.0,4.4,17.6,24.4,0.0,0.5,14.0,21.0,0.035,0.01,2.0,11.0,0.105,0.07,0.1,0.3,2.2,1.2,4.8,1.4,28.0,13.0,4.8,1.6,3.6,3.3,0.53,1.3,0.900168060192218
29.6,9.4,11.8,17.6,8.0,31.6,0.0,0.5,14.0,17.0,0.175,0.04,2.0,10.0,0.175,0.07,0.1,0.08,0.4,1.5,4.2,1.9,25.0,2.0,0.5,2.3,3.9,0.1,0.18,1.7,0.4420882657185396
24.8,8.2,13.0,24.8,24.8,13.6,0.0,0.51,14.0,32.0,0.175,0.09,2.0,24.0,0.035,0.01,0.1,0.19,1.8,1.9,4.9,3.8,15.0,19.0,0.2,3.5,0.8,3.8,1.55,2.9,0.4587057126042403
51.2,10.6,5.8,17.6,4.4,18.4,0.0,0.5,14.0,22.0,0.105,0.08,2.0,26.0,0.105,0.1,0.1,0.14,0.4,2.6,1.4,1.5,4.0,18.0,1.8,3.3,2.9,3.6,0.23,1.3,0.2380204426540191
11.6,7.0,9.4,8.0,17.6,19.6,0.0,0.5,14.0,29.0,0.07,0.05,2.0,25.0,0.035,0.02,0.1,0.24,2.3,1.9,3.2,3.0,20.0,24.0,1.5,1.2,4.3,4.3,0.7,2.7,1.9758725267209607
40.4,9.4,4.6,9.2,15.2,8.8,0.0,0.5,14.0,31.0,0.175,0.01,2.0,13.0,0.105,0.02,0.1,0.39,0.7,4.0,4.7,2.9,24.0,30.0,1.3,4.0,0.4,3.2,0.32,1.6,0.4673670817348081
51.2,7.0,4.6,14.0,22.4,20.8,0.0,0.5,14.0,22.0,0.105,0.07,2.0,30.0,0.105,0.01,0.1,0.15,2.9,1.4,4.3,4.6,18.0,4.0,2.8,2.5,1.4,2.5,0.47,3.9,0.3543215837771401
29.6,11.8,3.4,10.4,10.4,42.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,8.0,0.07,0.02,0.1,0.35,0.6,3.2,4.2,3.2,4.0,10.0,3.8,1.6,4.8,2.3,0.44,1.7,0.6193944758169426
11.6,3.4,10.6,11.6,6.8,53.2,0.0,0.5,14.0,14.0,0.14,0.08,2.0,5.0,0.105,0.04,0.1,0.18,0.7,1.8,3.0,2.4,9.0,20.0,1.1,4.3,2.4,4.5,0.36,1.4,2.2675658837168164
16.4,13.0,2.2,17.6,8.0,17.2,0.0,0.5,14.0,28.0,0.175,0.01,2.0,17.0,0.175,0.04,0.1,0.07,0.6,1.0,3.3,2.7,24.0,7.0,0.9,4.8,5.0,0.5,0.38,1.2,0.7580349819251228
30.8,2.2,10.6,10.4,20.0,31.6,0.0,0.5,14.0,30.0,0.175,0.1,2.0,27.0,0.105,0.1,0.1,0.18,2.1,1.4,4.8,2.5,3.0,7.0,0.4,1.6,4.7,5.0,1.23,2.1,1.0362936312964108
14.0,4.6,11.8,8.0,20.0,12.4,0.0,0.51,14.0,25.0,0.175,0.04,2.0,23.0,0.14,0.03,0.1,0.5,1.5,2.7,4.4,4.8,25.0,4.0,2.5,3.0,1.0,4.3,0.31,4.0,1.751573905002964
17.6,5.8,13.0,8.0,18.8,22.0,0.0,0.51,14.0,32.0,0.14,0.03,2.0,8.0,0.105,0.1,0.1,0.36,1.1,4.2,3.7,2.9,27.0,25.0,0.7,2.8,2.6,0.5,0.28,2.4,1.3101284892451837
21.2,4.6,13.0,5.6,14.0,40.0,0.0,0.51,14.0,33.0,0.105,0.09,2.0,24.0,0.105,0.02,0.1,0.26,1.7,2.4,4.4,4.9,1.0,13.0,2.5,4.4,0.5,1.9,0.42,2.4,1.5811790236924752
15.2,5.8,11.8,10.4,17.6,4.0,0.0,0.5,14.0,16.0,0.175,0.03,2.0,33.0,0.14,0.1,0.1,0.28,1.7,1.8,3.9,1.7,19.0,13.0,0.4,0.6,3.7,4.9,1.61,1.6,1.3076893631417357
30.8,7.0,10.6,6.8,10.4,5.2,0.0,0.5,14.0,17.0,0.14,0.01,2.0,28.0,0.105,0.01,0.1,0.4,0.8,1.4,3.4,4.8,7.0,23.0,0.4,4.0,1.1,0.5,0.64,1.0,0.7692881237679973
41.6,10.6,9.4,10.4,3.2,41.2,0.0,0.5,14.0,27.0,0.07,0.02,2.0,9.0,0.14,0.09,0.1,0.09,0.3,0.9,1.5,4.0,18.0,6.0,2.2,4.4,4.7,3.2,0.2,1.0,0.4278160581463198
20.0,11.8,11.8,21.2,11.6,37.6,0.0,0.51,14.0,32.0,0.105,0.03,2.0,8.0,0.175,0.07,0.1,0.43,1.2,4.1,4.8,4.9,21.0,9.0,2.9,2.5,2.5,3.5,0.92,2.5,0.5458176035511219
35.6,10.6,13.0,9.2,18.8,19.6,0.0,0.5,14.0,29.0,0.105,0.05,2.0,33.0,0.07,0.06,0.1,0.11,1.8,2.3,4.3,2.3,6.0,9.0,2.0,2.7,1.1,2.1,1.54,2.2,0.5124131645494745
9.2,9.4,9.4,24.8,17.6,16.0,0.0,0.5,14.0,34.0,0.07,0.04,2.0,23.0,0.175,0.08,0.1,0.17,1.6,3.1,4.5,4.9,13.0,29.0,4.0,2.4,0.5,4.1,0.74,1.0,1.1445610872423349
38.0,10.6,13.0,12.8,23.6,19.6,0.0,0.51,14.0,20.0,0.14,0.07,2.0,14.0,0.105,0.03,0.1,0.22,1.8,1.8,4.3,4.1,18.0,1.0,3.4,2.5,2.4,1.2,1.52,3.9,0.3914781601548208
9.2,9.4,10.6,14.0,15.2,40.0,0.0,0.51,14.0,34.0,0.175,0.05,2.0,14.0,0.105,0.1,0.1,0.47,0.9,1.5,4.0,2.1,26.0,16.0,3.8,0.8,4.3,0.1,0.51,1.0,1.616088504929342
24.8,2.2,13.0,14.0,14.0,40.0,0.0,0.51,14.0,28.0,0.14,0.06,2.0,29.0,0.14,0.03,0.1,0.02,0.6,0.7,3.8,3.9,25.0,0.0,0.5,4.9,1.0,0.4,0.52,1.7,1.137670631458019
24.8,5.8,7.0,10.4,15.2,19.6,0.0,0.51,14.0,31.0,0.14,0.09,2.0,19.0,0.105,0.04,0.1,0.3,1.0,2.7,2.8,4.0,26.0,22.0,1.0,4.6,0.2,1.8,0.61,1.9,0.8134845669266147
21.2,5.8,13.0,20.0,26.0,11.2,0.0,0.5,14.0,11.0,0.105,0.03,2.0,12.0,0.175,0.04,0.1,0.25,2.4,0.4,4.2,4.9,27.0,28.0,3.5,1.4,4.0,3.7,0.38,3.8,0.6878046278019385
28.4,10.6,11.8,6.8,10.4,17.2,0.0,0.5,14.0,32.0,0.07,0.01,2.0,16.0,0.07,0.03,0.1,0.16,1.1,4.2,4.1,4.9,18.0,16.0,0.9,4.8,3.6,0.1,0.13,2.4,0.7904374451605799
12.8,8.2,4.6,23.6,16.4,37.6,0.0,0.5,14.0,23.0,0.105,0.1,2.0,22.0,0.07,0.01,0.1,0.46,2.0,2.1,4.8,2.3,27.0,15.0,1.2,4.6,0.9,4.4,1.25,2.2,1.0272788107226356
8.0,11.8,5.8,10.4,3.2,37.6,0.0,0.5,14.0,20.0,0.07,0.02,2.0,22.0,0.07,0.06,0.1,0.13,0.2,2.6,1.1,1.2,8.0,17.0,3.4,1.7,2.3,3.6,0.13,1.0,2.1188702333163394
29.6,7.0,10.6,5.6,26.0,6.4,0.0,0.5,14.0,34.0,0.14,0.03,2.0,10.0,0.175,0.06,0.1,0.49,2.5,2.5,4.8,4.6,0.0,1.0,4.8,4.0,4.9,3.6,1.65,3.6,0.9288956367565684
18.8,1.0,3.4,16.4,12.8,31.6,0.0,0.5,14.0,26.0,0.14,0.03,2.0,10.0,0.105,0.02,0.1,0.06,1.2,3.2,2.6,2.0,15.0,0.0,1.2,2.0,1.7,3.0,0.12,1.9,2.44763644578176
24.8,9.4,3.4,22.4,15.2,10.0,0.0,0.5,14.0,28.0,0.175,0.06,2.0,7.0,0.175,0.06,0.1,0.21,0.8,2.1,4.1,3.4,25.0,12.0,2.7,1.5,4.7,5.0,0.61,1.9,0.4923366667064466
32.0,11.8,10.6,12.8,4.4,8.8,0.0,0.51,14.0,32.0,0.07,0.01,2.0,9.0,0.175,0.09,0.1,0.16,0.5,3.9,2.5,2.8,16.0,5.0,2.9,3.2,3.3,0.2,0.42,1.7,0.4235868934852707
48.8,8.2,7.0,17.6,8.0,17.2,0.0,0.5,14.0,11.0,0.14,0.08,2.0,15.0,0.14,0.04,0.1,0.34,1.0,0.9,3.3,3.7,14.0,3.0,4.3,2.6,2.4,0.4,0.12,2.5,0.2777040513910959
32.0,13.0,8.2,11.6,10.4,46.0,0.0,0.5,14.0,28.0,0.14,0.04,2.0,6.0,0.14,0.05,0.1,0.45,0.7,0.6,3.3,3.6,6.0,3.0,2.9,1.1,4.5,2.1,0.57,1.3,0.4986648084645909
32.0,11.8,9.4,4.4,16.4,30.4,0.0,0.5,14.0,34.0,0.175,0.07,2.0,27.0,0.035,0.01,0.1,0.1,1.9,0.4,3.7,4.5,14.0,25.0,0.5,4.1,0.9,2.9,0.21,3.4,1.0155485979362655
46.4,5.8,10.6,24.8,18.8,8.8,0.0,0.5,14.0,23.0,0.07,0.06,2.0,15.0,0.175,0.01,0.1,0.27,1.3,2.8,5.0,3.5,20.0,18.0,3.5,2.2,4.4,4.8,0.96,3.4,0.2845708566204525
51.2,4.6,3.4,5.6,22.4,41.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,24.0,0.175,0.01,0.1,0.22,1.7,3.0,4.9,3.6,28.0,3.0,2.4,1.6,4.7,4.7,1.39,2.8,0.6927701791034933
15.2,13.0,3.4,16.4,10.4,25.6,0.0,0.5,14.0,35.0,0.105,0.05,2.0,25.0,0.105,0.07,0.1,0.07,0.8,0.9,3.0,2.6,1.0,0.0,4.3,4.6,3.8,4.7,0.43,2.4,0.8310467029277486
9.2,11.8,8.2,21.2,5.6,31.6,0.0,0.51,14.0,34.0,0.175,0.1,2.0,20.0,0.07,0.02,0.1,0.3,0.4,3.0,4.1,3.5,7.0,28.0,2.0,4.6,4.8,1.9,0.21,1.2,1.1686519740517398
10.4,13.0,9.4,23.6,6.8,43.6,0.0,0.51,14.0,26.0,0.035,0.03,2.0,27.0,0.14,0.03,0.1,0.48,0.6,3.5,3.2,3.1,17.0,19.0,4.9,0.3,2.2,1.7,0.55,3.0,0.9553814312876988
32.0,2.2,2.2,10.4,9.2,53.2,0.0,0.51,14.0,28.0,0.14,0.02,2.0,22.0,0.105,0.09,0.1,0.06,0.9,1.4,4.9,1.5,24.0,1.0,5.0,3.6,0.3,4.4,0.68,1.0,1.1505321604062413
48.8,8.2,7.0,24.8,15.2,17.2,0.0,0.51,14.0,20.0,0.175,0.02,2.0,23.0,0.105,0.04,0.1,0.35,2.0,1.6,4.6,4.6,29.0,25.0,3.0,3.7,1.8,1.0,0.67,2.8,0.2521283520275102
22.4,5.8,7.0,14.0,26.0,37.6,0.0,0.5,14.0,34.0,0.07,0.01,2.0,21.0,0.14,0.09,0.1,0.08,2.4,2.8,4.7,4.4,0.0,25.0,4.1,0.2,2.5,0.6,0.23,3.7,0.8698166376399873
41.6,5.8,5.8,15.2,20.0,19.6,0.0,0.51,14.0,22.0,0.14,0.09,2.0,15.0,0.105,0.08,0.1,0.25,1.3,2.3,4.4,3.7,26.0,7.0,0.6,5.0,4.4,2.8,1.11,2.8,0.4212564255016945
22.4,5.8,1.0,5.6,6.8,46.0,0.0,0.5,14.0,27.0,0.175,0.01,2.0,22.0,0.175,0.1,0.1,0.04,0.4,3.2,1.5,1.9,8.0,30.0,1.9,4.9,4.8,4.9,0.32,1.0,1.533874144210987
22.4,11.8,2.2,23.6,8.0,31.6,0.0,0.51,14.0,24.0,0.105,0.1,2.0,34.0,0.105,0.05,0.1,0.3,0.9,2.8,3.6,4.5,1.0,2.0,0.8,4.5,2.9,4.1,0.25,2.2,0.5127442817505918
34.4,11.8,2.2,23.6,5.6,40.0,0.0,0.5,14.0,26.0,0.105,0.07,2.0,15.0,0.175,0.05,0.1,0.06,0.4,0.8,1.5,1.3,3.0,10.0,2.9,2.5,0.5,1.2,0.17,1.1,0.3312922927393989
45.2,11.8,10.6,23.6,18.8,24.4,0.0,0.51,14.0,35.0,0.035,0.02,2.0,26.0,0.105,0.05,0.1,0.13,1.3,1.2,4.9,3.8,13.0,23.0,4.9,0.7,2.5,0.9,0.94,1.3,0.2316863428969064
46.4,13.0,13.0,21.2,10.4,31.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,32.0,0.175,0.08,0.1,0.27,0.7,2.0,3.3,2.6,18.0,17.0,1.1,0.4,1.8,4.8,0.27,1.3,0.2254893886544886
35.6,10.6,11.8,8.0,14.0,38.8,0.0,0.51,14.0,32.0,0.14,0.04,2.0,10.0,0.07,0.03,0.1,0.5,1.2,3.8,2.8,4.1,7.0,26.0,4.6,1.0,3.7,4.8,0.31,2.2,0.5910368141755629
8.0,7.0,7.0,11.6,21.2,50.8,0.0,0.5,14.0,26.0,0.14,0.03,2.0,22.0,0.035,0.01,0.1,0.28,2.2,1.8,4.2,4.2,21.0,1.0,4.6,4.2,5.0,2.6,1.48,3.2,2.4066678431310238
9.2,2.2,5.8,24.8,18.8,13.6,0.0,0.51,14.0,17.0,0.07,0.06,2.0,31.0,0.105,0.09,0.1,0.09,1.7,0.8,4.0,2.6,12.0,6.0,1.0,4.0,1.2,3.1,0.39,2.3,2.505088732589026
12.8,7.0,9.4,24.8,17.6,52.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,27.0,0.175,0.04,0.1,0.26,1.0,1.3,3.1,4.1,20.0,23.0,1.9,3.1,4.1,0.5,0.77,2.8,1.0070711502696204
9.2,5.8,5.8,18.8,8.0,24.4,0.0,0.51,14.0,29.0,0.14,0.1,2.0,32.0,0.105,0.08,0.1,0.36,0.7,1.4,3.4,3.9,1.0,26.0,1.5,0.9,3.5,4.6,0.4,2.3,1.6281548064812528
33.2,7.0,4.6,14.0,10.4,17.2,0.0,0.5,14.0,10.0,0.105,0.03,2.0,20.0,0.07,0.06,0.1,0.05,0.6,0.4,4.2,4.6,5.0,10.0,2.7,4.8,2.7,2.6,0.14,1.1,0.5025529060514548
24.8,7.0,10.6,12.8,22.4,41.2,0.0,0.51,14.0,33.0,0.175,0.06,2.0,13.0,0.14,0.09,0.1,0.09,2.7,3.9,4.2,3.4,7.0,1.0,2.6,4.2,2.4,0.5,1.63,3.0,0.7521666822950471
35.6,13.0,8.2,9.2,20.0,20.8,0.0,0.51,14.0,31.0,0.07,0.05,2.0,26.0,0.035,0.02,0.1,0.33,1.6,1.8,4.7,4.4,5.0,29.0,4.8,4.6,4.2,3.9,1.14,3.4,0.5004662144651946
48.8,9.4,9.4,10.4,5.6,53.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,9.0,0.14,0.02,0.1,0.27,0.6,2.9,2.1,4.8,19.0,10.0,4.4,0.7,2.5,2.8,0.31,1.8,0.3881704304792816
41.6,3.4,10.6,22.4,23.6,47.2,0.0,0.51,14.0,20.0,0.105,0.03,2.0,17.0,0.175,0.08,0.1,0.32,3.1,2.4,4.9,4.4,1.0,20.0,1.5,2.2,3.8,3.5,0.58,2.2,0.5380341473358639
35.6,2.2,8.2,18.8,20.0,5.2,0.0,0.5,14.0,27.0,0.14,0.05,2.0,16.0,0.07,0.04,0.1,0.34,2.5,1.4,4.3,3.8,16.0,24.0,1.0,0.9,3.4,3.6,1.06,2.7,0.7527811672184215
47.6,7.0,3.4,6.8,21.2,48.4,0.0,0.5,14.0,34.0,0.105,0.06,2.0,13.0,0.105,0.1,0.1,0.25,2.1,4.1,4.8,4.8,4.0,28.0,4.1,4.1,4.0,1.7,1.9,3.4,0.6023461216933956
9.2,13.0,4.6,16.4,5.6,8.8,0.0,0.5,14.0,19.0,0.175,0.04,2.0,22.0,0.105,0.07,0.1,0.36,0.7,2.1,2.2,1.2,11.0,8.0,2.8,4.3,4.7,5.0,0.37,1.1,1.247943796697348
38.0,3.4,1.0,14.0,6.8,29.2,0.0,0.5,14.0,33.0,0.14,0.04,2.0,25.0,0.105,0.08,0.1,0.24,0.6,2.6,4.8,2.8,30.0,2.0,0.3,4.0,0.8,2.2,0.57,1.3,0.7001239951992101
38.0,9.4,9.4,10.4,24.8,22.0,0.0,0.5,14.0,32.0,0.175,0.03,2.0,22.0,0.14,0.04,0.1,0.23,2.4,1.2,4.6,5.0,30.0,18.0,0.4,4.3,1.2,3.3,0.21,3.8,0.4688653989686103
34.4,5.8,1.0,10.4,11.6,14.8,0.0,0.51,14.0,34.0,0.14,0.06,2.0,13.0,0.175,0.1,0.1,0.48,1.4,4.0,4.3,2.5,4.0,11.0,1.5,3.2,3.8,0.7,0.32,2.1,0.7153053292443995
18.8,1.0,7.0,21.2,12.8,46.0,0.0,0.5,14.0,27.0,0.07,0.06,2.0,6.0,0.175,0.06,0.1,0.17,0.8,1.6,3.8,2.9,9.0,6.0,4.1,3.6,4.3,2.5,0.32,2.8,2.2059933237890754
51.2,4.6,7.0,6.8,4.4,23.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,7.0,0.175,0.04,0.1,0.21,0.4,3.8,2.5,3.4,4.0,18.0,0.8,1.6,3.6,3.3,0.16,1.4,0.5630301876980046
29.6,4.6,7.0,12.8,16.4,35.2,0.0,0.5,14.0,33.0,0.14,0.09,2.0,7.0,0.175,0.03,0.1,0.2,0.8,1.4,3.4,4.5,20.0,4.0,2.5,2.0,4.0,0.2,0.31,1.6,0.6989994595937856
33.2,4.6,2.2,20.0,3.2,8.8,0.0,0.5,14.0,13.0,0.07,0.05,2.0,16.0,0.14,0.01,0.1,0.32,0.4,0.2,1.8,4.9,30.0,26.0,2.4,4.9,0.5,2.9,0.17,1.2,0.5231607178154732
39.2,8.2,3.4,21.2,3.2,20.8,0.0,0.51,14.0,32.0,0.14,0.1,2.0,24.0,0.07,0.02,0.1,0.08,0.3,2.7,1.6,3.9,8.0,11.0,4.1,3.6,3.3,2.1,0.14,1.0,0.3273323635486012
39.2,7.0,10.6,17.6,6.8,49.6,0.0,0.51,14.0,16.0,0.07,0.04,2.0,24.0,0.07,0.04,0.1,0.14,0.6,0.8,2.9,4.2,19.0,25.0,2.2,2.5,4.6,1.1,0.49,1.2,0.4087714028790928
