w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
52.4,3.4,4.6,15.2,6.8,26.8,0.0,0.5,14.0,10.0,0.14,0.03,2.0,10.0,0.105,0.07,0.1,0.5,0.7,0.9,2.8,4.1,24.0,4.0,1.1,1.5,3.8,3.7,0.63,1.3,704.621139675709
12.8,4.6,3.4,11.6,21.2,37.6,0.0,0.5,14.0,35.0,0.175,0.02,2.0,14.0,0.175,0.07,0.1,0.5,1.8,1.3,3.6,4.7,25.0,17.0,3.6,1.4,4.0,1.1,0.7,3.3,175.548685085909
42.8,10.6,2.2,5.6,26.0,53.2,0.0,0.51,14.0,30.0,0.14,0.03,2.0,24.0,0.14,0.03,0.1,0.11,2.4,3.7,4.0,4.6,12.0,24.0,3.6,0.6,0.9,4.4,0.3,3.9,409.663602148512
10.4,5.8,2.2,15.2,5.6,4.0,0.0,0.5,14.0,16.0,0.105,0.05,2.0,7.0,0.175,0.1,0.1,0.34,0.5,1.2,2.3,2.0,25.0,18.0,2.7,4.9,3.6,0.9,0.15,1.9,191.574439973027
44.0,4.6,9.4,12.8,17.6,14.8,0.0,0.5,14.0,35.0,0.105,0.03,2.0,29.0,0.175,0.04,0.1,0.32,0.7,4.4,4.8,3.1,17.0,21.0,3.1,3.7,3.3,5.0,0.48,2.2,685.818305129983
44.0,8.2,11.8,21.2,5.6,37.6,0.0,0.5,14.0,6.0,0.175,0.05,2.0,34.0,0.175,0.07,0.1,0.05,0.7,0.6,3.3,5.0,0.0,22.0,0.8,2.6,5.0,0.2,0.39,2.0,1047.17747903199
27.2,13.0,4.6,21.2,24.8,50.8,0.0,0.51,14.0,15.0,0.07,0.02,2.0,15.0,0.07,0.05,0.1,0.25,2.0,1.6,5.0,3.7,4.0,0.0,0.6,3.2,4.9,0.2,0.18,3.2,661.596441392732
42.8,1.0,4.6,8.0,6.8,34.0,0.0,0.51,14.0,9.0,0.14,0.1,2.0,11.0,0.175,0.1,0.1,0.08,0.5,0.8,3.3,3.6,7.0,30.0,2.4,0.2,3.1,4.9,0.38,2.5,240.855787131124
10.4,10.6,8.2,26.0,20.0,5.2,0.0,0.5,14.0,32.0,0.14,0.02,2.0,18.0,0.175,0.07,0.1,0.24,1.8,3.0,4.7,4.2,7.0,8.0,3.9,2.6,1.3,0.3,0.56,3.9,333.585597505151
47.6,3.4,11.8,20.0,14.0,42.4,0.0,0.5,14.0,30.0,0.14,0.08,2.0,14.0,0.035,0.01,0.1,0.29,1.5,1.0,4.0,4.0,19.0,4.0,3.8,2.6,4.7,2.2,0.47,1.1,679.221316636606
17.6,9.4,8.2,24.8,16.4,6.4,0.0,0.5,14.0,22.0,0.105,0.06,2.0,33.0,0.14,0.08,0.1,0.27,1.3,2.9,4.2,2.7,7.0,8.0,4.2,3.3,4.4,4.1,1.03,1.3,538.832559711175
10.4,11.8,9.4,24.8,26.0,43.6,0.0,0.5,14.0,35.0,0.105,0.04,2.0,32.0,0.14,0.01,0.1,0.12,3.3,2.0,4.4,4.6,21.0,1.0,1.2,3.6,1.6,0.2,0.68,4.0,302.016894111084
8.0,3.4,4.6,16.4,23.6,53.2,0.0,0.5,14.0,27.0,0.07,0.06,2.0,21.0,0.105,0.1,0.1,0.13,2.8,1.8,4.9,4.4,2.0,18.0,3.7,3.7,0.6,1.0,0.47,4.0,107.546785596634
28.4,7.0,1.0,5.6,14.0,14.8,0.0,0.5,14.0,14.0,0.175,0.08,2.0,14.0,0.07,0.07,0.1,0.12,1.2,1.0,4.2,4.0,0.0,30.0,1.5,3.7,3.3,1.9,0.96,2.8,274.312441368306
46.4,8.2,9.4,17.6,3.2,23.2,0.0,0.5,14.0,22.0,0.14,0.1,2.0,12.0,0.105,0.03,0.1,0.2,0.4,1.5,1.4,3.8,9.0,20.0,4.0,0.8,0.8,1.2,0.17,1.1,1064.64167966998
21.2,2.2,13.0,23.6,17.6,38.8,0.0,0.5,14.0,29.0,0.07,0.04,2.0,26.0,0.14,0.01,0.1,0.38,2.4,1.4,4.6,2.4,27.0,0.0,2.2,4.1,2.9,2.3,0.23,2.2,245.026153531832
28.4,8.2,9.4,6.8,10.4,34.0,0.0,0.5,14.0,35.0,0.14,0.02,2.0,28.0,0.07,0.01,0.1,0.01,0.8,3.3,2.7,4.5,10.0,6.0,2.6,1.2,4.1,3.8,0.2,1.6,355.858105093713
9.2,2.2,3.4,6.8,5.6,37.6,0.0,0.51,14.0,27.0,0.14,0.06,2.0,9.0,0.105,0.04,0.1,0.26,0.5,3.0,2.9,5.0,4.0,18.0,1.5,0.7,1.1,2.4,0.46,2.5,72.2789631470114
21.2,9.4,13.0,9.2,6.8,10.0,0.0,0.51,14.0,30.0,0.175,0.06,2.0,10.0,0.175,0.04,0.1,0.01,0.5,0.7,2.9,2.8,25.0,13.0,2.4,4.6,0.8,2.4,0.49,2.2,365.81241569332
16.4,4.6,2.2,18.8,3.2,26.8,0.0,0.51,14.0,31.0,0.14,0.09,2.0,19.0,0.07,0.05,0.1,0.47,0.4,1.8,1.3,1.6,16.0,9.0,2.6,0.1,2.7,4.9,0.27,1.2,273.397319614682
34.4,13.0,9.4,12.8,6.8,29.2,0.0,0.5,14.0,26.0,0.175,0.04,2.0,11.0,0.105,0.04,0.1,0.42,0.9,3.2,3.2,3.0,3.0,13.0,1.5,1.4,1.3,1.6,0.25,1.1,760.029919898698
52.4,4.6,8.2,18.8,15.2,47.2,0.0,0.5,14.0,15.0,0.105,0.02,2.0,25.0,0.175,0.05,0.1,0.37,1.3,0.4,4.1,2.3,1.0,24.0,0.4,3.9,3.7,4.9,0.12,1.6,847.789989160363
33.2,10.6,4.6,12.8,9.2,32.8,0.0,0.51,14.0,16.0,0.14,0.08,2.0,24.0,0.14,0.1,0.1,0.17,0.9,0.9,4.8,4.8,15.0,17.0,2.0,3.6,1.4,1.8,0.13,4.0,659.566540726344
11.6,3.4,3.4,9.2,22.4,42.4,0.0,0.51,14.0,30.0,0.175,0.02,2.0,18.0,0.105,0.1,0.1,0.08,0.9,3.9,4.8,4.6,30.0,3.0,2.9,4.6,1.1,2.3,0.73,3.9,122.858250074877
24.8,10.6,4.6,21.2,15.2,5.2,0.0,0.51,14.0,34.0,0.14,0.1,2.0,34.0,0.14,0.09,0.1,0.09,1.8,0.6,3.2,3.4,17.0,17.0,4.9,0.2,4.0,3.4,0.11,2.8,670.528519461887
50.0,4.6,11.8,6.8,26.0,40.0,0.0,0.5,14.0,26.0,0.07,0.06,2.0,22.0,0.175,0.02,0.1,0.31,3.2,0.8,4.3,4.2,26.0,5.0,3.5,2.4,4.5,0.1,0.65,3.7,512.701285573145
52.4,4.6,11.8,22.4,21.2,8.8,0.0,0.51,14.0,27.0,0.175,0.03,2.0,9.0,0.07,0.01,0.1,0.22,1.9,3.2,4.7,3.3,12.0,30.0,3.8,4.4,3.3,0.3,1.2,1.7,1027.41425272397
33.2,10.6,10.6,14.0,8.0,40.0,0.0,0.51,14.0,34.0,0.175,0.04,2.0,30.0,0.14,0.01,0.1,0.33,0.7,3.6,3.8,3.8,21.0,14.0,1.6,3.1,0.2,1.6,0.48,1.5,713.661218568052
11.6,1.0,4.6,12.8,8.0,20.8,0.0,0.5,14.0,27.0,0.105,0.05,2.0,8.0,0.175,0.04,0.1,0.13,0.4,3.6,4.2,3.9,2.0,22.0,2.5,2.1,3.7,3.2,0.27,2.8,79.0206161537213
24.8,13.0,7.0,5.6,14.0,38.8,0.0,0.51,14.0,17.0,0.07,0.06,2.0,14.0,0.175,0.04,0.1,0.37,1.1,1.7,3.2,4.4,16.0,25.0,4.5,2.9,4.3,2.6,1.05,1.1,291.117798827918
32.0,8.2,8.2,24.8,6.8,24.4,0.0,0.5,14.0,17.0,0.07,0.06,2.0,18.0,0.105,0.02,0.1,0.3,0.7,1.9,3.1,3.9,11.0,3.0,5.0,4.0,0.7,2.1,0.2,2.1,864.236557388424
18.8,10.6,9.4,16.4,22.4,37.6,0.0,0.5,14.0,16.0,0.105,0.09,2.0,32.0,0.07,0.05,0.1,0.47,1.7,1.1,4.7,2.8,2.0,27.0,1.5,0.2,1.0,1.7,0.15,2.3,430.673128532575
27.2,10.6,5.8,23.6,3.2,18.4,0.0,0.5,14.0,17.0,0.105,0.03,2.0,32.0,0.035,0.01,0.1,0.35,0.4,0.9,1.9,2.1,10.0,16.0,3.5,1.2,3.7,1.1,0.19,1.0,807.399748313336
14.0,2.2,2.2,11.6,16.4,20.8,0.0,0.5,14.0,19.0,0.035,0.02,2.0,16.0,0.175,0.07,0.1,0.45,1.6,2.3,4.0,4.0,18.0,17.0,2.5,3.0,2.6,4.6,1.46,3.4,135.548062424682
39.2,8.2,9.4,26.0,16.4,32.8,0.0,0.5,14.0,24.0,0.105,0.02,2.0,9.0,0.105,0.04,0.1,0.07,1.2,2.0,3.2,3.6,14.0,0.0,4.6,3.1,2.1,4.9,1.14,2.3,997.004068280695
8.0,1.0,4.6,6.8,6.8,5.2,0.0,0.51,14.0,9.0,0.14,0.08,2.0,34.0,0.175,0.03,0.1,0.08,0.7,1.1,4.6,4.3,14.0,5.0,2.1,2.1,0.9,1.5,0.47,1.3,47.321464477897
34.4,3.4,10.6,18.8,22.4,49.6,0.0,0.5,14.0,23.0,0.07,0.07,2.0,30.0,0.07,0.06,0.1,0.33,2.1,1.9,4.8,4.3,6.0,16.0,3.0,1.7,2.3,2.8,1.52,2.1,465.873372338582
44.0,5.8,7.0,9.2,10.4,48.4,0.0,0.51,14.0,7.0,0.105,0.03,2.0,18.0,0.175,0.07,0.1,0.32,0.6,0.4,4.0,3.2,2.0,25.0,4.9,3.4,3.0,2.4,0.32,3.0,567.679393059326
29.6,4.6,1.0,18.8,10.4,47.2,0.0,0.51,14.0,35.0,0.105,0.04,2.0,18.0,0.175,0.02,0.1,0.18,0.7,2.9,4.6,4.4,26.0,1.0,4.7,3.6,4.9,0.5,0.66,1.0,413.739163718731
33.2,7.0,11.8,8.0,20.0,53.2,0.0,0.51,14.0,35.0,0.175,0.02,2.0,35.0,0.175,0.05,0.1,0.23,1.8,2.8,4.3,4.3,2.0,25.0,4.1,3.0,0.1,2.5,0.75,3.8,425.095300194622
34.4,8.2,5.8,11.6,10.4,11.2,0.0,0.5,14.0,24.0,0.175,0.04,2.0,14.0,0.105,0.05,0.1,0.47,0.4,2.1,4.6,1.8,8.0,27.0,3.3,4.6,2.3,5.0,0.39,1.1,646.988002433666
27.2,9.4,9.4,16.4,16.4,41.2,0.0,0.51,14.0,20.0,0.07,0.02,2.0,34.0,0.175,0.04,0.1,0.45,2.0,0.2,4.1,2.7,19.0,29.0,3.7,0.9,1.6,1.8,0.19,1.1,588.524271028384
22.4,13.0,10.6,4.4,15.2,48.4,0.0,0.51,14.0,25.0,0.105,0.1,2.0,15.0,0.105,0.02,0.1,0.25,1.5,1.0,4.8,4.2,9.0,27.0,1.4,2.6,2.6,4.3,0.76,3.3,213.873005377325
34.4,1.0,9.4,4.4,20.0,47.2,0.0,0.51,14.0,24.0,0.105,0.02,2.0,27.0,0.14,0.05,0.1,0.43,1.4,1.3,4.2,3.5,1.0,29.0,1.6,2.8,2.8,5.0,0.41,2.2,162.64799648244
21.2,2.2,1.0,5.6,3.2,32.8,0.0,0.5,14.0,33.0,0.14,0.08,2.0,6.0,0.07,0.05,0.1,0.31,0.4,1.1,1.8,4.4,9.0,22.0,1.1,0.3,1.9,3.0,0.26,1.2,146.675633258517
45.2,3.4,1.0,10.4,14.0,20.8,0.0,0.51,14.0,26.0,0.14,0.07,2.0,11.0,0.175,0.03,0.1,0.27,1.0,2.2,5.0,3.9,10.0,13.0,1.7,1.1,2.3,4.8,0.26,1.6,469.458679467923
15.2,4.6,4.6,26.0,20.0,16.0,0.0,0.5,14.0,32.0,0.035,0.02,2.0,28.0,0.175,0.08,0.1,0.05,2.4,1.1,4.1,5.0,24.0,22.0,3.9,4.0,2.1,0.6,0.77,3.1,286.577809799747
18.8,5.8,5.8,14.0,17.6,37.6,0.0,0.5,14.0,26.0,0.07,0.01,2.0,21.0,0.07,0.04,0.1,0.32,2.1,2.4,3.7,4.6,10.0,23.0,2.2,5.0,3.4,4.3,1.52,1.8,302.756778434119
21.2,8.2,9.4,6.8,5.6,38.8,0.0,0.51,14.0,19.0,0.105,0.03,2.0,19.0,0.14,0.01,0.1,0.44,0.5,1.5,2.6,4.5,15.0,23.0,1.0,2.2,4.6,4.7,0.13,1.8,263.81794989606
36.8,10.6,8.2,6.8,6.8,32.8,0.0,0.51,14.0,27.0,0.14,0.1,2.0,34.0,0.14,0.09,0.1,0.2,0.7,0.7,2.3,4.2,20.0,6.0,3.0,0.8,1.4,1.5,0.43,2.0,501.648582702199
16.4,7.0,4.6,18.8,16.4,18.4,0.0,0.51,14.0,12.0,0.105,0.05,2.0,13.0,0.105,0.05,0.1,0.37,2.1,1.1,4.3,3.0,19.0,1.0,3.7,3.5,4.9,3.6,0.24,1.2,344.031007203816
9.2,2.2,2.2,23.6,15.2,26.8,0.0,0.51,14.0,34.0,0.105,0.03,2.0,13.0,0.14,0.03,0.1,0.31,0.6,4.2,3.7,3.9,5.0,0.0,2.2,2.3,4.9,2.0,0.36,1.0,108.130902056829
33.2,7.0,8.2,12.8,11.6,36.4,0.0,0.5,14.0,35.0,0.07,0.01,2.0,35.0,0.07,0.07,0.1,0.49,1.1,3.7,3.2,3.3,12.0,17.0,4.9,2.4,2.8,3.7,0.39,2.1,578.526685534731
51.2,10.6,3.4,12.8,16.4,8.8,0.0,0.5,14.0,26.0,0.14,0.08,2.0,34.0,0.175,0.1,0.1,0.08,1.7,3.4,4.2,4.4,22.0,28.0,1.4,1.0,0.3,3.2,0.35,2.3,1017.44084338919
32.0,7.0,10.6,14.0,14.0,25.6,0.0,0.5,14.0,24.0,0.175,0.03,2.0,9.0,0.14,0.09,0.1,0.08,1.3,2.6,3.1,4.6,12.0,6.0,1.5,3.4,1.4,2.9,0.94,2.4,611.744225221397
36.8,2.2,9.4,11.6,23.6,23.2,0.0,0.5,14.0,24.0,0.175,0.09,2.0,13.0,0.105,0.1,0.1,0.17,2.6,2.0,4.7,4.2,20.0,12.0,1.3,4.9,3.8,0.8,1.44,3.3,365.522008594276
10.4,2.2,2.2,4.4,26.0,53.2,0.0,0.5,14.0,17.0,0.105,0.1,2.0,21.0,0.175,0.1,0.1,0.48,2.9,2.0,4.3,4.3,22.0,16.0,3.4,3.7,2.4,4.5,1.45,3.7,61.603176356284
40.4,11.8,13.0,24.8,18.8,38.8,0.0,0.51,14.0,32.0,0.14,0.03,2.0,15.0,0.035,0.02,0.1,0.07,1.6,3.8,4.2,3.0,9.0,24.0,2.8,2.6,1.6,2.8,0.53,1.8,1214.97216623512
8.0,3.4,9.4,20.0,26.0,37.6,0.0,0.51,14.0,21.0,0.07,0.02,2.0,15.0,0.07,0.03,0.1,0.2,3.3,2.6,4.9,4.8,0.0,16.0,3.1,4.3,2.3,2.7,2.03,3.7,120.230026076738
52.4,8.2,13.0,9.2,18.8,4.0,0.0,0.5,14.0,27.0,0.105,0.09,2.0,9.0,0.175,0.06,0.1,0.09,2.1,0.3,3.7,3.2,24.0,9.0,3.6,3.2,0.5,3.2,0.27,2.5,868.435872245723
24.8,3.4,3.4,14.0,5.6,5.2,0.0,0.5,14.0,11.0,0.035,0.03,2.0,20.0,0.175,0.06,0.1,0.08,0.5,1.2,3.0,4.1,2.0,9.0,3.5,2.0,1.9,0.7,0.42,2.1,339.07012167664
12.8,8.2,3.4,21.2,9.2,5.2,0.0,0.5,14.0,32.0,0.175,0.02,2.0,14.0,0.14,0.02,0.1,0.15,0.4,4.2,3.6,2.8,3.0,19.0,3.1,3.0,2.8,4.6,0.16,2.5,315.924220617995
51.2,4.6,5.8,6.8,5.6,17.2,0.0,0.51,14.0,27.0,0.105,0.05,2.0,25.0,0.105,0.09,0.1,0.31,0.5,3.4,3.0,4.7,5.0,29.0,4.6,0.6,2.0,2.6,0.22,1.7,563.429291666807
42.8,3.4,1.0,6.8,4.4,41.2,0.0,0.5,14.0,24.0,0.14,0.03,2.0,34.0,0.175,0.02,0.1,0.49,0.5,0.8,2.8,2.7,17.0,22.0,0.1,4.3,2.0,3.4,0.25,1.1,373.793353150956
10.4,4.6,9.4,21.2,9.2,16.0,0.0,0.51,14.0,23.0,0.175,0.04,2.0,19.0,0.175,0.1,0.1,0.37,0.9,0.9,4.7,4.4,11.0,5.0,2.8,2.9,3.4,4.6,0.73,3.9,203.032963083412
16.4,9.4,9.4,17.6,6.8,19.6,0.0,0.51,14.0,33.0,0.035,0.01,2.0,17.0,0.14,0.05,0.1,0.41,0.8,1.0,3.4,2.6,28.0,30.0,2.2,4.8,1.7,4.5,0.38,1.4,405.346563386186
39.2,9.4,4.6,17.6,4.4,44.8,0.0,0.5,14.0,11.0,0.14,0.04,2.0,12.0,0.105,0.02,0.1,0.18,0.4,0.7,2.7,2.9,21.0,28.0,4.6,3.6,1.0,1.8,0.19,1.3,884.729899632767
18.8,3.4,9.4,20.0,24.8,14.8,0.0,0.51,14.0,35.0,0.105,0.08,2.0,30.0,0.14,0.06,0.1,0.4,1.3,3.0,4.9,3.0,10.0,4.0,4.2,3.8,5.0,1.9,0.42,2.8,305.349466005486
11.6,4.6,2.2,21.2,5.6,43.6,0.0,0.5,14.0,34.0,0.14,0.07,2.0,22.0,0.175,0.02,0.1,0.21,0.5,3.2,3.6,1.8,12.0,27.0,4.1,3.7,0.9,4.2,0.42,1.3,194.286289952514
24.8,13.0,10.6,12.8,15.2,42.4,0.0,0.5,14.0,28.0,0.07,0.04,2.0,9.0,0.07,0.07,0.1,0.4,1.9,3.1,5.0,4.6,5.0,12.0,3.8,3.7,3.9,0.7,0.76,1.6,525.852146944602
28.4,3.4,9.4,9.2,26.0,12.4,0.0,0.51,14.0,15.0,0.175,0.08,2.0,7.0,0.14,0.05,0.1,0.25,2.8,1.9,4.9,3.2,8.0,24.0,4.1,1.1,1.0,3.5,0.84,3.1,336.028965434574
40.4,10.6,2.2,23.6,8.0,53.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,31.0,0.175,0.07,0.1,0.07,0.8,1.7,2.7,2.6,0.0,28.0,4.1,0.6,1.3,1.7,0.57,2.5,983.829903713019
16.4,4.6,3.4,21.2,5.6,10.0,0.0,0.5,14.0,29.0,0.105,0.04,2.0,16.0,0.105,0.09,0.1,0.03,0.6,2.8,2.5,2.4,26.0,10.0,0.5,0.6,5.0,4.5,0.57,1.6,303.474292396984
42.8,11.8,7.0,17.6,17.6,26.8,0.0,0.51,14.0,26.0,0.14,0.06,2.0,26.0,0.175,0.06,0.1,0.39,0.9,3.4,4.0,1.9,9.0,5.0,4.3,2.3,0.1,0.3,0.31,1.6,1080.03398001613
30.8,13.0,9.4,4.4,11.6,31.6,0.0,0.51,14.0,32.0,0.175,0.04,2.0,34.0,0.14,0.08,0.1,0.13,1.1,1.4,4.5,3.2,2.0,16.0,2.2,1.3,4.0,0.9,0.62,1.6,307.250068054617
18.8,5.8,10.6,4.4,8.0,19.6,0.0,0.5,14.0,19.0,0.105,0.06,2.0,20.0,0.14,0.06,0.1,0.45,1.0,2.3,4.0,4.9,30.0,21.0,0.3,2.7,4.9,3.6,0.68,2.9,170.20616788422
18.8,10.6,4.6,12.8,14.0,10.0,0.0,0.5,14.0,16.0,0.105,0.1,2.0,18.0,0.07,0.02,0.1,0.0,1.6,1.6,4.5,2.7,11.0,26.0,1.3,3.0,3.0,4.8,0.1,1.0,388.510052210276
24.8,10.6,8.2,16.4,3.2,35.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,16.0,0.105,0.02,0.1,0.02,0.2,2.8,1.3,4.2,21.0,9.0,0.9,3.3,4.2,4.0,0.14,1.2,587.430612955704
16.4,2.2,3.4,12.8,24.8,16.0,0.0,0.5,14.0,20.0,0.07,0.05,2.0,13.0,0.105,0.06,0.1,0.02,2.5,1.2,4.2,4.1,3.0,16.0,4.2,0.1,1.8,1.5,1.06,4.0,168.224755452784
12.8,1.0,10.6,2.0,10.4,12.4,0.0,0.5,14.0,14.0,0.035,0.02,2.0,26.0,0.175,0.06,0.1,0.48,0.9,1.1,4.4,4.2,4.0,15.0,4.5,1.4,2.0,0.5,0.69,1.4,45.9886569571004
15.2,5.8,4.6,18.8,3.2,40.0,0.0,0.5,14.0,20.0,0.07,0.02,2.0,17.0,0.14,0.03,0.1,0.4,0.2,2.3,1.7,4.5,3.0,26.0,4.0,3.3,2.8,1.8,0.16,1.0,290.494366066409
21.2,2.2,3.4,10.4,24.8,29.2,0.0,0.5,14.0,15.0,0.14,0.08,2.0,21.0,0.07,0.01,0.1,0.2,1.6,0.2,4.4,4.1,13.0,9.0,2.5,4.8,2.3,4.0,0.12,3.5,196.808973295824
48.8,8.2,2.2,6.8,24.8,16.0,0.0,0.5,14.0,27.0,0.175,0.02,2.0,11.0,0.175,0.07,0.1,0.39,2.5,3.3,4.6,4.7,25.0,30.0,1.8,4.1,2.4,3.9,0.75,4.2,564.333739613481
35.6,8.2,9.4,8.0,14.0,23.2,0.0,0.51,14.0,8.0,0.105,0.06,2.0,19.0,0.14,0.07,0.1,0.13,1.6,0.7,4.0,1.2,0.0,14.0,1.1,1.4,4.5,0.6,0.27,1.0,509.228646365999
52.4,2.2,5.8,5.6,11.6,43.6,0.0,0.51,14.0,26.0,0.14,0.03,2.0,10.0,0.14,0.09,0.1,0.11,1.4,3.4,4.9,3.4,2.0,8.0,1.3,3.5,0.7,1.5,0.19,1.5,368.453662511844
18.8,9.4,5.8,14.0,21.2,26.8,0.0,0.51,14.0,7.0,0.14,0.04,2.0,21.0,0.105,0.1,0.1,0.21,1.0,0.8,4.8,4.6,18.0,4.0,2.6,0.3,4.4,1.6,0.51,2.1,383.012315801348
39.2,5.8,11.8,10.4,14.0,46.0,0.0,0.5,14.0,14.0,0.035,0.03,2.0,34.0,0.105,0.08,0.1,0.41,1.5,1.5,2.5,3.8,19.0,5.0,2.2,0.2,1.5,1.0,0.13,1.8,546.343672880512
51.2,13.0,11.8,6.8,5.6,35.2,0.0,0.51,14.0,23.0,0.035,0.01,2.0,31.0,0.14,0.09,0.1,0.29,0.4,2.2,3.0,4.1,30.0,0.0,0.8,3.7,3.3,0.7,0.14,1.9,701.655185386677
21.2,4.6,7.0,6.8,12.8,48.4,0.0,0.5,14.0,20.0,0.14,0.07,2.0,22.0,0.14,0.05,0.1,0.42,0.8,0.6,2.3,4.1,29.0,21.0,3.3,1.1,1.3,0.1,0.41,1.9,217.861985973105
48.8,10.6,11.8,20.0,10.4,52.0,0.0,0.51,14.0,34.0,0.175,0.07,2.0,19.0,0.105,0.02,0.1,0.47,1.0,2.3,2.6,2.4,30.0,14.0,2.1,4.6,0.9,5.0,0.44,2.3,1250.87767074273
4.4,1.0,11.8,10.4,8.0,43.6,0.0,0.5,14.0,22.0,0.035,0.03,2.0,28.0,0.14,0.1,0.1,0.34,0.4,1.3,4.1,3.5,15.0,29.0,3.0,3.8,4.4,4.4,0.17,3.4,34.5427867193512
21.2,5.8,3.4,23.6,14.0,4.0,0.0,0.51,14.0,35.0,0.07,0.02,2.0,16.0,0.14,0.06,0.1,0.05,1.4,1.5,2.9,4.4,0.0,14.0,3.2,4.6,3.9,2.4,0.4,2.8,447.523873697612
30.8,9.4,11.8,9.2,20.0,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,27.0,0.175,0.08,0.1,0.36,2.6,3.5,4.6,4.4,2.0,29.0,3.4,3.2,0.8,0.9,0.28,2.6,488.560631788531
20.0,3.4,11.8,8.0,6.8,40.0,0.0,0.5,14.0,13.0,0.175,0.06,2.0,34.0,0.035,0.01,0.1,0.12,0.5,1.1,3.8,3.2,16.0,16.0,3.0,1.2,2.1,4.7,0.41,1.4,202.777050619846
16.4,1.0,4.6,2.0,9.2,53.2,0.0,0.51,14.0,21.0,0.105,0.02,2.0,25.0,0.07,0.06,0.1,0.1,0.9,2.0,4.5,4.4,6.0,11.0,3.5,1.4,3.4,0.6,0.22,2.3,49.9747732675222
21.2,2.2,7.0,10.4,26.0,48.4,0.0,0.5,14.0,20.0,0.175,0.05,2.0,25.0,0.14,0.09,0.1,0.28,2.3,1.3,5.0,4.6,17.0,25.0,2.4,4.2,1.0,1.1,0.56,4.0,195.701247795121
41.6,8.2,13.0,9.2,24.8,41.2,0.0,0.5,14.0,10.0,0.14,0.01,2.0,15.0,0.14,0.04,0.1,0.09,3.0,0.8,4.8,4.1,10.0,29.0,3.4,0.3,4.9,1.2,0.36,2.9,614.290705508467
11.6,2.2,13.0,3.2,14.0,48.4,0.0,0.51,14.0,31.0,0.14,0.1,2.0,19.0,0.14,0.1,0.1,0.35,0.6,2.1,3.3,3.7,17.0,11.0,0.2,4.1,2.9,1.5,0.52,2.3,63.0707021823062
15.2,11.8,5.8,4.4,6.8,26.8,0.0,0.51,14.0,30.0,0.175,0.05,2.0,19.0,0.14,0.02,0.1,0.47,0.7,0.9,3.9,4.7,4.0,25.0,1.9,2.8,2.6,2.1,0.27,2.0,151.039208914599
29.6,1.0,9.4,11.6,6.8,19.6,0.0,0.5,14.0,28.0,0.175,0.02,2.0,28.0,0.035,0.03,0.1,0.32,0.8,0.8,3.3,4.7,22.0,5.0,1.4,1.9,0.7,3.1,0.23,2.1,191.979172751697
32.0,2.2,9.4,15.2,8.0,19.6,0.0,0.51,14.0,35.0,0.175,0.1,2.0,15.0,0.175,0.09,0.1,0.3,0.6,3.1,4.7,2.8,29.0,21.0,2.6,2.6,3.9,4.6,0.52,2.0,355.502864465078
16.4,3.4,11.8,15.2,8.0,31.6,0.0,0.5,14.0,31.0,0.175,0.06,2.0,33.0,0.14,0.02,0.1,0.31,0.5,2.0,4.3,4.2,11.0,19.0,3.6,1.8,4.9,0.9,0.13,2.4,229.657678871402
50.0,7.0,8.2,22.4,15.2,34.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,29.0,0.14,0.05,0.1,0.38,0.8,2.5,4.3,3.8,4.0,26.0,0.8,5.0,4.0,3.4,0.66,1.3,1132.91674000696
47.6,7.0,3.4,6.8,20.0,26.8,0.0,0.51,14.0,23.0,0.175,0.02,2.0,22.0,0.105,0.09,0.1,0.34,2.1,1.3,5.0,4.3,23.0,16.0,0.2,0.4,4.9,2.0,0.47,1.1,554.916417555774
18.8,4.6,10.6,21.2,22.4,48.4,0.0,0.51,14.0,28.0,0.14,0.03,2.0,27.0,0.175,0.02,0.1,0.15,2.5,2.6,4.7,4.8,9.0,8.0,0.9,3.3,2.6,2.7,0.16,3.0,329.977647133565
44.0,8.2,9.4,6.8,24.8,23.2,0.0,0.51,14.0,31.0,0.14,0.07,2.0,17.0,0.07,0.04,0.1,0.21,2.0,2.9,4.9,3.5,6.0,16.0,3.7,4.5,1.0,3.7,0.38,3.2,565.711647330901
18.8,3.4,1.0,16.4,4.4,52.0,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.07,0.03,0.1,0.24,0.5,0.8,2.8,4.0,30.0,24.0,0.5,2.4,2.4,2.6,0.4,1.2,228.489582367336
22.4,13.0,4.6,11.6,12.8,41.2,0.0,0.51,14.0,10.0,0.105,0.1,2.0,12.0,0.175,0.1,0.1,0.27,0.9,1.0,4.6,4.5,12.0,24.0,1.7,2.9,3.5,2.3,0.46,1.5,431.656824531668
