w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,k2
29.6,11.8,3.4,12.8,15.2,29.2,0.0,0.51,14.0,17.0,0.14,0.1,2.0,19.0,0.105,0.01,0.1,0.25,1.4,2.0,4.8,4.0,4.0,27.0,2.3,3.5,3.3,4.7,1.01,2.7,0.992377752661353
44.0,4.6,7.0,15.2,26.0,38.8,0.0,0.5,14.0,23.0,0.105,0.04,2.0,30.0,0.035,0.03,0.1,0.26,1.8,2.6,5.0,3.6,27.0,26.0,1.2,0.6,4.0,2.8,0.2,2.9,0.96978255410734
29.6,13.0,7.0,18.8,9.2,35.2,0.0,0.51,14.0,32.0,0.175,0.08,2.0,35.0,0.14,0.06,0.1,0.45,1.1,1.3,4.8,3.4,15.0,7.0,4.4,2.7,4.7,2.0,0.32,1.4,0.992103514747749
30.8,10.6,9.4,9.2,17.6,6.4,0.0,0.51,14.0,16.0,0.07,0.05,2.0,14.0,0.105,0.05,0.1,0.45,1.1,1.2,4.0,3.6,23.0,16.0,0.4,3.4,2.2,0.2,0.53,1.4,0.990366775499963
48.8,7.0,13.0,26.0,14.0,5.2,0.0,0.5,14.0,31.0,0.14,0.01,2.0,13.0,0.105,0.04,0.1,0.38,1.1,2.3,3.4,2.6,17.0,2.0,4.7,3.8,3.7,4.3,1.02,2.0,0.993743564061242
48.8,3.4,13.0,26.0,14.0,20.8,0.0,0.51,14.0,24.0,0.105,0.05,2.0,24.0,0.175,0.06,0.1,0.29,1.0,2.5,4.2,3.9,25.0,12.0,3.8,2.9,2.1,0.9,0.9,2.5,0.992143213582527
21.2,4.6,11.8,12.8,18.8,40.0,0.0,0.5,14.0,35.0,0.105,0.04,2.0,15.0,0.035,0.02,0.1,0.0,2.2,3.6,4.4,4.1,4.0,10.0,1.5,2.2,3.8,5.0,0.49,1.8,0.976900170084801
33.2,1.0,2.2,10.4,17.6,47.2,0.0,0.5,14.0,17.0,0.175,0.07,2.0,20.0,0.175,0.05,0.1,0.04,2.1,2.3,5.0,3.2,8.0,16.0,4.2,2.7,4.1,2.8,0.1,2.5,0.969841026620967
17.6,9.4,8.2,4.4,5.6,8.8,0.0,0.51,14.0,29.0,0.07,0.06,2.0,17.0,0.175,0.02,0.1,0.26,0.7,2.7,2.3,3.9,16.0,17.0,2.7,2.7,1.2,3.4,0.26,1.8,0.980363401345716
33.2,13.0,2.2,14.0,18.8,46.0,0.0,0.51,14.0,26.0,0.07,0.01,2.0,22.0,0.105,0.08,0.1,0.08,1.5,1.6,4.1,3.2,20.0,13.0,1.9,4.4,0.1,1.4,0.59,2.4,0.992046116785207
45.2,3.4,11.8,6.8,21.2,28.0,0.0,0.51,14.0,12.0,0.175,0.1,2.0,29.0,0.105,0.03,0.1,0.33,2.8,0.5,3.8,3.7,13.0,13.0,1.0,2.4,2.0,4.0,0.35,3.6,0.983888957687483
17.6,7.0,8.2,18.8,5.6,8.8,0.0,0.51,14.0,32.0,0.105,0.05,2.0,22.0,0.105,0.05,0.1,0.19,0.4,2.1,4.0,3.5,0.0,28.0,2.9,1.2,4.6,1.2,0.3,1.2,0.982949521441007
40.4,11.8,4.6,23.6,26.0,37.6,0.0,0.5,14.0,28.0,0.07,0.04,2.0,26.0,0.07,0.07,0.1,0.36,3.1,3.0,4.7,3.7,2.0,18.0,2.7,5.0,1.1,4.5,1.73,3.1,0.990696340317683
22.4,9.4,7.0,18.8,22.4,50.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,12.0,0.105,0.07,0.1,0.43,2.1,3.1,4.7,4.6,25.0,7.0,1.6,4.6,0.7,1.4,0.93,3.6,0.988483633922002
48.8,5.8,10.6,16.4,24.8,50.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.23,3.0,2.5,4.1,4.6,16.0,29.0,2.0,1.9,0.4,1.6,1.6,3.8,0.990328176050703
20.0,7.0,5.8,10.4,24.8,52.0,0.0,0.5,14.0,28.0,0.14,0.08,2.0,33.0,0.105,0.09,0.1,0.32,2.1,3.3,4.6,4.4,6.0,1.0,4.1,3.0,0.5,2.7,1.76,3.0,0.982605862732751
51.2,7.0,9.4,20.0,24.8,4.0,0.0,0.5,14.0,25.0,0.105,0.01,2.0,19.0,0.035,0.01,0.1,0.05,2.5,1.1,4.1,4.2,1.0,1.0,2.0,0.1,4.6,0.7,0.37,3.8,0.99122078802797
38.0,13.0,7.0,18.8,24.8,26.8,0.0,0.5,14.0,15.0,0.175,0.06,2.0,35.0,0.175,0.06,0.1,0.29,2.4,1.9,4.7,3.8,22.0,29.0,2.9,2.5,4.6,3.8,0.84,3.3,0.993478393871043
41.6,13.0,7.0,14.0,22.4,25.6,0.0,0.51,14.0,30.0,0.07,0.07,2.0,22.0,0.105,0.01,0.1,0.02,1.9,3.9,4.4,4.3,7.0,3.0,2.9,4.1,4.8,4.2,0.66,2.8,0.9923141907223
48.8,9.4,4.6,15.2,16.4,38.8,0.0,0.51,14.0,16.0,0.105,0.05,2.0,11.0,0.105,0.02,0.1,0.17,0.7,1.2,4.9,5.0,6.0,14.0,4.8,3.5,4.3,2.1,0.39,2.3,0.988060621763918
44.0,9.4,13.0,8.0,20.0,23.2,0.0,0.51,14.0,27.0,0.105,0.05,2.0,9.0,0.105,0.01,0.1,0.36,1.5,3.1,4.2,4.2,30.0,7.0,2.2,1.0,4.8,3.3,1.46,3.0,0.992113209624943
46.4,9.4,2.2,20.0,15.2,50.8,0.0,0.5,14.0,34.0,0.175,0.08,2.0,24.0,0.14,0.07,0.1,0.04,0.7,1.5,4.5,4.9,28.0,15.0,4.8,3.5,4.9,1.4,0.57,2.1,0.994142099175671
35.6,7.0,4.6,10.4,15.2,42.4,0.0,0.5,14.0,18.0,0.175,0.04,2.0,20.0,0.175,0.07,0.1,0.08,1.2,1.5,4.1,3.0,25.0,23.0,4.8,4.5,0.7,2.1,0.26,1.1,0.988225004634607
18.8,8.2,13.0,24.8,16.4,49.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,29.0,0.07,0.01,0.1,0.29,2.0,2.9,4.0,4.8,17.0,28.0,4.1,0.2,2.8,4.6,0.63,3.9,0.988173367358573
30.8,7.0,9.4,16.4,4.4,40.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,27.0,0.175,0.04,0.1,0.34,0.2,2.4,2.1,4.9,17.0,6.0,4.5,3.8,1.5,4.8,0.12,1.3,0.98623948285876
29.6,3.4,11.8,11.6,11.6,12.4,0.0,0.51,14.0,30.0,0.14,0.02,2.0,14.0,0.105,0.02,0.1,0.25,0.6,3.9,4.8,2.3,7.0,18.0,3.0,3.9,1.4,2.1,0.44,1.7,0.981527443087975
26.0,7.0,5.8,14.0,20.0,4.0,0.0,0.51,14.0,31.0,0.105,0.05,2.0,22.0,0.175,0.01,0.1,0.28,1.9,2.5,4.0,3.1,2.0,7.0,3.6,1.8,1.3,0.7,0.82,3.0,0.98702502169084
11.6,11.8,5.8,9.2,20.0,8.8,0.0,0.5,14.0,27.0,0.14,0.1,2.0,19.0,0.105,0.05,0.1,0.01,1.1,2.6,4.4,4.5,14.0,21.0,4.5,1.2,3.6,1.7,0.57,2.2,0.982843206595584
38.0,4.6,7.0,5.6,24.8,53.2,0.0,0.5,14.0,35.0,0.175,0.08,2.0,15.0,0.14,0.08,0.1,0.19,2.5,1.1,4.4,3.6,20.0,29.0,2.0,0.2,3.3,2.4,1.08,3.1,0.984646975955644
16.4,4.6,11.8,14.0,11.6,43.6,0.0,0.51,14.0,25.0,0.175,0.04,2.0,27.0,0.14,0.03,0.1,0.46,0.9,1.6,4.4,4.2,20.0,11.0,0.8,0.2,1.7,1.5,0.36,3.7,0.986298729520223
41.6,7.0,2.2,10.4,20.0,44.8,0.0,0.5,14.0,29.0,0.07,0.04,2.0,12.0,0.175,0.04,0.1,0.4,0.9,0.6,4.9,4.7,10.0,22.0,5.0,1.1,3.3,3.5,0.54,2.0,0.990048253960277
36.8,1.0,8.2,12.8,16.4,7.6,0.0,0.51,14.0,17.0,0.105,0.07,2.0,27.0,0.105,0.1,0.1,0.32,1.8,1.3,4.6,4.6,22.0,25.0,4.0,1.6,3.5,3.7,1.26,3.9,0.984456593155236
40.4,13.0,2.2,11.6,5.6,12.4,0.0,0.5,14.0,10.0,0.14,0.1,2.0,15.0,0.105,0.03,0.1,0.32,0.7,0.6,4.2,1.9,24.0,28.0,3.5,2.8,0.4,2.6,0.18,1.0,0.991800891209024
20.0,10.6,13.0,12.8,12.8,52.0,0.0,0.51,14.0,17.0,0.14,0.02,2.0,32.0,0.07,0.06,0.1,0.41,0.5,1.5,4.3,4.6,20.0,23.0,0.8,1.3,1.1,2.7,0.41,3.3,0.988179436964561
22.4,3.4,11.8,6.8,21.2,31.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,22.0,0.14,0.05,0.1,0.37,2.6,0.7,4.7,3.3,10.0,30.0,2.5,1.7,4.7,5.0,0.26,3.2,0.978894543787614
44.0,10.6,7.0,23.6,23.6,29.2,0.0,0.51,14.0,13.0,0.175,0.06,2.0,21.0,0.175,0.03,0.1,0.17,2.8,0.3,4.3,3.6,20.0,0.0,1.9,4.5,2.7,3.4,0.25,3.1,0.991640035711187
18.8,5.8,10.6,17.6,16.4,13.6,0.0,0.5,14.0,27.0,0.14,0.06,2.0,19.0,0.175,0.07,0.1,0.35,1.5,2.4,4.0,4.1,19.0,23.0,2.8,2.6,3.0,4.9,0.35,3.3,0.98777298666788
30.8,9.4,5.8,17.6,24.8,49.6,0.0,0.51,14.0,35.0,0.14,0.07,2.0,29.0,0.14,0.1,0.1,0.03,2.3,3.1,4.5,4.4,18.0,13.0,0.6,4.8,4.4,1.9,0.44,3.3,0.989915104668984
42.8,8.2,7.0,5.6,22.4,31.6,0.0,0.5,14.0,31.0,0.175,0.07,2.0,7.0,0.07,0.05,0.1,0.1,1.2,3.8,4.2,3.0,0.0,15.0,2.1,1.1,4.9,1.7,0.77,2.7,0.989927212716665
6.8,8.2,5.8,8.0,5.6,31.6,0.0,0.5,14.0,14.0,0.14,0.1,2.0,26.0,0.14,0.07,0.1,0.29,0.4,1.5,2.2,3.0,12.0,7.0,0.6,2.0,4.4,5.0,0.35,1.3,0.967041371819765
36.8,2.2,2.2,23.6,6.8,20.8,0.0,0.5,14.0,31.0,0.035,0.01,2.0,23.0,0.175,0.08,0.1,0.24,0.7,1.4,2.8,4.3,8.0,19.0,2.2,4.5,1.1,3.7,0.19,2.3,0.988157086819614
40.4,11.8,9.4,17.6,23.6,53.2,0.0,0.5,14.0,25.0,0.175,0.05,2.0,13.0,0.14,0.09,0.1,0.36,2.6,1.7,3.7,5.0,21.0,4.0,2.0,4.4,1.2,3.1,1.45,3.5,0.992743994849198
30.8,2.2,5.8,20.0,23.6,10.0,0.0,0.5,14.0,31.0,0.175,0.08,2.0,22.0,0.175,0.08,0.1,0.44,1.8,1.2,3.9,4.9,2.0,23.0,1.0,2.0,3.2,1.1,0.36,3.3,0.986252521161937
9.2,10.6,13.0,18.8,15.2,32.8,0.0,0.5,14.0,30.0,0.14,0.04,2.0,15.0,0.14,0.07,0.1,0.26,2.0,3.3,3.5,4.7,25.0,6.0,0.9,2.7,4.7,3.1,0.5,2.0,0.97392022231932
20.0,7.0,5.8,21.2,23.6,46.0,0.0,0.5,14.0,30.0,0.14,0.06,2.0,31.0,0.07,0.04,0.1,0.21,1.1,3.3,4.8,3.8,17.0,15.0,1.6,1.3,0.7,4.4,0.67,3.6,0.988692391773198
36.8,8.2,7.0,8.0,23.6,35.2,0.0,0.5,14.0,27.0,0.07,0.07,2.0,12.0,0.14,0.01,0.1,0.15,1.4,1.5,4.6,3.8,8.0,26.0,4.4,4.7,3.0,3.1,1.32,3.3,0.993332727872798
9.2,3.4,3.4,16.4,10.4,25.6,0.0,0.51,14.0,29.0,0.07,0.05,2.0,13.0,0.175,0.07,0.1,0.24,1.3,1.5,4.3,4.6,11.0,9.0,1.2,1.4,2.5,0.4,0.7,2.9,0.975941142449349
52.4,8.2,13.0,6.8,9.2,34.0,0.0,0.51,14.0,16.0,0.14,0.07,2.0,8.0,0.14,0.05,0.1,0.08,0.7,1.4,4.8,3.5,11.0,9.0,3.7,3.4,0.6,0.5,0.55,2.6,0.992182511242576
24.8,4.6,9.4,22.4,22.4,11.2,0.0,0.51,14.0,34.0,0.175,0.06,2.0,30.0,0.07,0.03,0.1,0.07,2.2,3.6,4.3,4.5,16.0,20.0,1.0,0.6,3.7,2.0,1.51,3.9,0.987110790777633
24.8,11.8,9.4,17.6,26.0,6.4,0.0,0.5,14.0,16.0,0.105,0.03,2.0,23.0,0.035,0.01,0.1,0.39,2.4,1.8,5.0,4.3,15.0,7.0,1.1,4.0,2.0,4.6,0.9,3.6,0.99097312718687
12.8,7.0,5.8,5.6,23.6,50.8,0.0,0.51,14.0,30.0,0.14,0.01,2.0,13.0,0.105,0.01,0.1,0.17,2.7,3.3,4.7,4.8,24.0,13.0,2.0,2.7,3.4,3.4,2.03,3.9,0.967342650841206
30.8,2.2,8.2,3.2,17.6,16.0,0.0,0.5,14.0,18.0,0.07,0.01,2.0,16.0,0.175,0.08,0.1,0.04,1.2,2.2,4.3,4.1,26.0,29.0,0.1,4.2,2.3,3.4,0.52,1.9,0.978527544725041
16.4,10.6,10.6,23.6,16.4,43.6,0.0,0.5,14.0,24.0,0.105,0.1,2.0,8.0,0.105,0.08,0.1,0.3,1.9,2.0,4.1,3.4,2.0,25.0,4.4,2.1,0.3,3.7,0.61,1.3,0.984060389954838
22.4,2.2,1.0,22.4,9.2,52.0,0.0,0.51,14.0,27.0,0.07,0.06,2.0,16.0,0.175,0.06,0.1,0.47,1.1,1.5,4.9,2.3,16.0,13.0,2.5,1.8,1.7,1.6,0.71,2.2,0.977594064420344
39.2,9.4,11.8,10.4,15.2,53.2,0.0,0.51,14.0,18.0,0.175,0.04,2.0,34.0,0.14,0.02,0.1,0.4,2.0,1.3,2.7,2.4,19.0,3.0,1.2,3.3,0.5,4.7,0.66,2.1,0.9884864498468
11.6,5.8,13.0,21.2,9.2,42.4,0.0,0.51,14.0,30.0,0.175,0.07,2.0,33.0,0.07,0.04,0.1,0.04,0.9,1.4,3.1,3.5,25.0,16.0,3.5,1.3,1.2,1.4,0.53,1.4,0.98152172493344
33.2,8.2,10.6,22.4,9.2,40.0,0.0,0.51,14.0,23.0,0.14,0.03,2.0,31.0,0.14,0.1,0.1,0.43,1.0,2.6,2.5,3.6,4.0,8.0,1.2,3.6,4.1,0.3,0.33,1.2,0.98940927915368
11.6,8.2,1.0,9.2,4.4,19.6,0.0,0.51,14.0,25.0,0.07,0.02,2.0,18.0,0.14,0.06,0.1,0.0,0.4,0.7,1.6,5.0,23.0,15.0,1.2,3.5,2.7,3.1,0.39,1.3,0.982422064819383
45.2,3.4,11.8,26.0,21.2,18.4,0.0,0.51,14.0,31.0,0.07,0.02,2.0,9.0,0.105,0.09,0.1,0.2,2.4,1.4,4.2,4.9,18.0,24.0,0.6,3.3,3.5,0.2,0.14,2.5,0.988351425115537
32.0,1.0,5.8,6.8,14.0,25.6,0.0,0.51,14.0,34.0,0.035,0.01,2.0,13.0,0.14,0.09,0.1,0.23,1.4,1.3,2.4,4.6,4.0,18.0,1.6,0.4,3.9,5.0,0.82,2.2,0.975126114217465
15.2,11.8,9.4,9.2,20.0,28.0,0.0,0.5,14.0,28.0,0.175,0.07,2.0,16.0,0.105,0.02,0.1,0.38,1.7,3.0,4.8,3.0,27.0,0.0,4.6,1.9,3.8,2.3,1.37,2.0,0.980602353738672
51.2,11.8,11.8,12.8,8.0,11.2,0.0,0.51,14.0,20.0,0.175,0.1,2.0,23.0,0.105,0.05,0.1,0.08,0.9,0.6,4.0,3.5,21.0,17.0,5.0,4.1,4.2,2.2,0.27,1.8,0.995334925802818
33.2,10.6,8.2,4.4,9.2,6.4,0.0,0.51,14.0,24.0,0.105,0.03,2.0,30.0,0.07,0.02,0.1,0.28,0.7,1.9,4.3,1.6,29.0,15.0,2.9,1.0,0.5,1.8,0.68,1.1,0.984472963225722
36.8,11.8,2.2,17.6,16.4,30.4,0.0,0.51,14.0,28.0,0.07,0.05,2.0,10.0,0.07,0.02,0.1,0.14,2.0,2.1,3.4,4.3,14.0,3.0,0.5,4.1,0.3,0.7,0.28,3.3,0.991849127813445
12.8,5.8,4.6,16.4,9.2,30.4,0.0,0.51,14.0,34.0,0.14,0.02,2.0,34.0,0.175,0.03,0.1,0.22,0.5,1.3,3.5,4.0,15.0,16.0,4.2,1.0,2.4,0.3,0.46,1.2,0.980577503908235
41.6,7.0,13.0,8.0,22.4,17.2,0.0,0.51,14.0,25.0,0.035,0.02,2.0,16.0,0.07,0.07,0.1,0.15,1.3,3.0,4.3,4.8,13.0,18.0,3.9,4.6,0.9,2.4,0.39,4.2,0.993505591603031
29.6,9.4,7.0,16.4,15.2,49.6,0.0,0.5,14.0,34.0,0.035,0.01,2.0,19.0,0.175,0.03,0.1,0.28,2.0,2.4,4.9,4.3,17.0,23.0,2.5,4.5,4.9,4.4,0.36,1.9,0.988344154925004
20.0,11.8,9.4,5.6,20.0,7.6,0.0,0.5,14.0,35.0,0.14,0.1,2.0,17.0,0.105,0.05,0.1,0.41,2.3,1.9,4.2,3.2,14.0,25.0,2.9,2.5,4.4,4.9,1.17,3.0,0.979790885293963
33.2,3.4,13.0,21.2,24.8,5.2,0.0,0.5,14.0,19.0,0.14,0.02,2.0,19.0,0.175,0.06,0.1,0.41,2.7,0.6,5.0,4.2,16.0,27.0,3.7,5.0,2.4,1.9,0.56,3.4,0.984499631590578
48.8,3.4,10.6,26.0,14.0,22.0,0.0,0.51,14.0,25.0,0.035,0.01,2.0,18.0,0.105,0.01,0.1,0.34,0.6,2.3,3.2,4.5,26.0,22.0,2.4,4.9,2.5,1.9,0.23,2.6,0.991589717736322
34.4,7.0,10.6,5.6,17.6,25.6,0.0,0.51,14.0,24.0,0.14,0.04,2.0,31.0,0.175,0.08,0.1,0.02,2.1,2.4,5.0,3.3,13.0,2.0,3.2,3.2,0.6,2.9,1.42,1.6,0.983352901576712
51.2,3.4,7.0,8.0,6.8,24.4,0.0,0.5,14.0,20.0,0.14,0.01,2.0,12.0,0.035,0.03,0.1,0.1,0.7,0.6,4.7,3.5,24.0,25.0,1.1,4.5,2.5,3.4,0.27,1.5,0.988201905895503
22.4,3.4,10.6,4.4,16.4,48.4,0.0,0.51,14.0,34.0,0.105,0.06,2.0,29.0,0.07,0.01,0.1,0.17,2.0,1.4,4.5,2.2,28.0,6.0,2.3,4.4,1.7,3.9,0.78,1.6,0.969075617206192
14.0,5.8,8.2,17.6,5.6,17.2,0.0,0.51,14.0,22.0,0.175,0.08,2.0,24.0,0.07,0.02,0.1,0.12,0.7,1.8,1.5,1.6,12.0,30.0,0.6,0.6,0.5,4.0,0.48,1.0,0.978756389224144
33.2,9.4,5.8,8.0,21.2,8.8,0.0,0.5,14.0,14.0,0.175,0.02,2.0,32.0,0.035,0.03,0.1,0.45,1.4,0.8,4.5,4.4,20.0,15.0,0.4,5.0,4.3,0.4,0.19,3.9,0.992179300903937
17.6,3.4,9.4,23.6,12.8,4.0,0.0,0.5,14.0,11.0,0.14,0.05,2.0,27.0,0.035,0.02,0.1,0.17,1.3,1.4,3.2,4.8,12.0,24.0,2.4,4.0,4.8,1.4,0.86,1.6,0.981831542679439
12.8,10.6,2.2,26.0,11.6,40.0,0.0,0.51,14.0,18.0,0.07,0.03,2.0,20.0,0.175,0.02,0.1,0.26,1.3,2.2,2.2,3.9,0.0,15.0,4.1,0.9,2.8,3.8,0.37,1.3,0.978861646301028
39.2,1.0,10.6,26.0,9.2,40.0,0.0,0.5,14.0,29.0,0.14,0.04,2.0,13.0,0.14,0.01,0.1,0.32,0.7,3.5,4.1,4.5,1.0,21.0,1.6,3.3,3.9,2.6,0.24,2.6,0.974763027118095
8.0,13.0,8.2,20.0,5.6,34.0,0.0,0.51,14.0,26.0,0.14,0.03,2.0,35.0,0.14,0.07,0.1,0.17,0.6,2.2,1.5,3.5,17.0,29.0,1.4,1.2,0.1,4.5,0.29,1.3,0.979049546280908
47.6,7.0,2.2,8.0,11.6,35.2,0.0,0.5,14.0,35.0,0.105,0.03,2.0,28.0,0.105,0.1,0.1,0.04,0.7,2.9,3.7,4.3,6.0,8.0,0.6,0.4,3.2,1.2,0.1,1.2,0.989614535998593
9.2,9.4,9.4,21.2,10.4,13.6,0.0,0.51,14.0,35.0,0.105,0.07,2.0,20.0,0.175,0.02,0.1,0.29,1.1,1.1,4.2,2.5,4.0,0.0,0.5,2.8,5.0,2.8,0.81,1.1,0.980657906985632
18.8,4.6,7.0,22.4,21.2,53.2,0.0,0.5,14.0,33.0,0.105,0.02,2.0,22.0,0.175,0.03,0.1,0.1,2.1,1.0,5.0,3.9,20.0,26.0,4.1,1.0,3.1,3.0,0.96,3.4,0.98806373593892
21.2,9.4,7.0,26.0,20.0,11.2,0.0,0.5,14.0,24.0,0.07,0.01,2.0,32.0,0.105,0.01,0.1,0.11,2.1,0.7,4.1,4.1,19.0,20.0,1.3,2.8,0.4,4.9,0.13,2.9,0.990014509930739
9.2,9.4,5.8,11.6,8.0,12.4,0.0,0.51,14.0,22.0,0.105,0.06,2.0,34.0,0.14,0.03,0.1,0.33,0.7,2.8,4.2,4.2,8.0,24.0,0.6,1.1,1.5,4.1,0.18,1.0,0.971760248285492
40.4,13.0,11.8,5.6,8.0,26.8,0.0,0.51,14.0,31.0,0.175,0.1,2.0,14.0,0.175,0.09,0.1,0.28,0.6,2.0,3.5,1.8,21.0,25.0,0.7,4.8,2.9,2.9,0.36,1.5,0.988832661261892
12.8,7.0,11.8,15.2,20.0,50.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,27.0,0.175,0.09,0.1,0.2,1.0,2.4,4.9,4.4,3.0,3.0,3.4,3.5,1.6,1.7,0.33,2.4,0.982958966825724
20.0,3.4,1.0,14.0,10.4,36.4,0.0,0.5,14.0,18.0,0.175,0.02,2.0,19.0,0.105,0.01,0.1,0.34,1.1,2.1,2.2,3.1,12.0,26.0,2.9,3.4,3.3,3.7,0.96,1.1,0.972857873844086
15.2,13.0,8.2,8.0,18.8,35.2,0.0,0.51,14.0,15.0,0.175,0.09,2.0,32.0,0.105,0.04,0.1,0.33,2.3,0.8,4.6,3.8,24.0,28.0,3.3,3.8,0.7,1.5,0.43,2.1,0.980947253664159
26.0,8.2,8.2,18.8,22.4,34.0,0.0,0.5,14.0,16.0,0.105,0.09,2.0,11.0,0.175,0.03,0.1,0.26,1.8,1.3,4.5,2.8,23.0,13.0,3.8,2.5,1.5,0.9,0.62,2.5,0.991100723433302
24.8,9.4,10.6,14.0,6.8,7.6,0.0,0.5,14.0,8.0,0.14,0.09,2.0,9.0,0.175,0.02,0.1,0.3,0.4,1.0,2.6,3.2,28.0,4.0,0.7,2.0,3.8,4.0,0.23,1.5,0.990886624696944
15.2,11.8,13.0,6.8,5.6,19.6,0.0,0.5,14.0,25.0,0.035,0.02,2.0,35.0,0.14,0.05,0.1,0.05,0.7,1.0,3.2,2.7,14.0,20.0,4.0,0.3,1.8,0.7,0.21,1.1,0.984076545405729
18.8,8.2,9.4,4.4,12.8,48.4,0.0,0.51,14.0,31.0,0.175,0.01,2.0,35.0,0.105,0.08,0.1,0.2,1.1,1.6,4.2,2.9,1.0,18.0,3.9,0.4,0.1,1.2,1.02,2.7,0.982849105625235
39.2,8.2,13.0,16.4,5.6,32.8,0.0,0.51,14.0,27.0,0.14,0.1,2.0,8.0,0.175,0.03,0.1,0.23,0.6,1.5,3.9,1.4,3.0,17.0,1.6,2.4,2.8,0.8,0.44,1.0,0.990883548693758
51.2,5.8,8.2,3.2,15.2,50.8,0.0,0.51,14.0,25.0,0.14,0.04,2.0,34.0,0.105,0.04,0.1,0.31,1.6,2.5,3.3,4.9,0.0,28.0,3.9,1.2,1.1,1.9,0.29,2.5,0.981520488132964
29.6,7.0,3.4,8.0,22.4,4.0,0.0,0.51,14.0,34.0,0.105,0.09,2.0,17.0,0.175,0.07,0.1,0.2,2.2,4.6,3.8,4.0,7.0,19.0,2.2,3.4,4.1,3.7,0.44,3.0,0.978365529013514
34.4,3.4,11.8,6.8,11.6,26.8,0.0,0.51,14.0,16.0,0.14,0.09,2.0,27.0,0.14,0.1,0.1,0.22,1.4,2.1,3.8,4.6,5.0,18.0,3.9,3.8,1.8,4.3,0.21,2.3,0.985602262563574
35.6,1.0,13.0,10.4,12.8,5.2,0.0,0.5,14.0,29.0,0.175,0.08,2.0,13.0,0.105,0.1,0.1,0.28,1.1,1.6,4.5,3.1,21.0,7.0,2.6,0.4,2.4,2.0,1.09,2.6,0.98422097483542
46.4,13.0,2.2,11.6,4.4,23.2,0.0,0.5,14.0,33.0,0.14,0.09,2.0,18.0,0.175,0.07,0.1,0.23,0.4,2.6,2.0,1.1,9.0,23.0,0.1,1.1,4.0,0.3,0.22,1.0,0.991570941478696
40.4,7.0,3.4,15.2,4.4,29.2,0.0,0.5,14.0,34.0,0.175,0.08,2.0,29.0,0.14,0.07,0.1,0.1,0.5,2.9,1.2,3.0,6.0,1.0,2.5,4.7,1.4,2.1,0.31,1.1,0.990583777508858
24.8,2.2,7.0,5.6,14.0,43.6,0.0,0.51,14.0,18.0,0.14,0.1,2.0,15.0,0.105,0.01,0.1,0.03,1.3,0.6,3.9,4.0,2.0,14.0,3.5,1.4,1.7,4.1,0.45,1.0,0.973281150498836
16.4,11.8,3.4,11.6,24.8,30.4,0.0,0.51,14.0,31.0,0.035,0.03,2.0,17.0,0.14,0.04,0.1,0.27,2.6,3.7,4.7,4.1,0.0,18.0,1.2,2.8,4.9,4.4,2.37,3.2,0.979939292994068
36.8,13.0,10.6,17.6,10.4,19.6,0.0,0.5,14.0,24.0,0.14,0.02,2.0,25.0,0.105,0.05,0.1,0.37,0.7,2.9,4.7,4.3,8.0,9.0,0.2,0.8,2.1,2.6,0.46,2.8,0.993506676354702
22.4,2.2,10.6,14.0,3.2,36.4,0.0,0.51,14.0,26.0,0.14,0.03,2.0,34.0,0.175,0.05,0.1,0.17,0.4,3.4,1.4,1.2,7.0,21.0,4.8,4.0,4.5,0.7,0.23,1.0,0.970845667567099
27.2,2.2,5.8,9.2,6.8,29.2,0.0,0.5,14.0,22.0,0.175,0.01,2.0,9.0,0.035,0.02,0.1,0.24,0.4,1.0,4.6,2.5,5.0,3.0,0.4,3.8,1.1,1.0,0.17,1.9,0.975083644073976
12.8,8.2,2.2,14.0,15.2,36.4,0.0,0.51,14.0,35.0,0.175,0.1,2.0,12.0,0.175,0.09,0.1,0.39,0.9,3.4,3.7,3.2,24.0,28.0,1.8,4.9,1.5,3.4,0.85,3.0,0.980888747166959
38.0,10.6,8.2,22.4,20.0,22.0,0.0,0.51,14.0,17.0,0.175,0.07,2.0,31.0,0.07,0.01,0.1,0.02,2.4,1.2,4.6,4.8,21.0,27.0,3.2,3.2,0.3,3.6,0.64,2.7,0.993701228883032
21.2,2.2,13.0,11.6,23.6,43.6,0.0,0.51,14.0,25.0,0.14,0.06,2.0,26.0,0.035,0.01,0.1,0.47,3.0,2.5,4.6,4.8,24.0,28.0,1.1,1.8,2.3,4.8,0.33,3.3,0.970940642378142
