w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,P1_Tx_W
27.2,3.4,2.2,12.8,3.2,44.8,0.0,0.5,14.0,17.0,0.07,0.05,2.0,7.0,0.07,0.04,0.1,0.06,0.3,2.3,1.3,4.2,17.0,6.0,2.4,0.3,1.5,2.9,0.29,1.0,15.2608691847259
51.2,11.8,3.4,4.4,3.2,47.2,0.0,0.51,14.0,17.0,0.105,0.01,2.0,14.0,0.105,0.1,0.1,0.5,0.4,1.1,1.2,1.8,19.0,20.0,3.1,1.2,3.9,3.8,0.28,1.1,12.85309610315
47.6,5.8,11.8,22.4,26.0,44.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,19.0,0.14,0.08,0.1,0.03,2.2,3.2,4.7,4.5,17.0,0.0,0.7,1.2,3.1,2.1,1.84,4.0,4.22164474209697
8.0,2.2,7.0,15.2,17.6,6.4,0.0,0.51,14.0,31.0,0.105,0.05,2.0,35.0,0.175,0.07,0.1,0.22,1.1,2.1,4.7,4.9,30.0,9.0,3.3,0.8,1.1,4.2,0.13,2.0,12.087369077496
35.6,9.4,13.0,9.2,21.2,32.8,0.0,0.5,14.0,17.0,0.175,0.06,2.0,23.0,0.07,0.03,0.1,0.49,1.7,1.6,4.6,3.1,28.0,28.0,1.4,3.5,4.1,2.8,1.57,2.0,6.20455516588352
44.0,4.6,5.8,23.6,6.8,35.2,0.0,0.51,14.0,35.0,0.175,0.1,2.0,25.0,0.14,0.03,0.1,0.04,0.3,0.4,3.0,5.0,19.0,21.0,4.5,2.3,0.1,0.2,0.15,2.0,14.1888942548414
23.6,10.6,3.4,11.6,16.4,44.8,0.0,0.5,14.0,30.0,0.14,0.02,2.0,29.0,0.175,0.01,0.1,0.11,1.1,3.3,4.4,4.1,15.0,4.0,1.8,0.1,4.3,2.5,0.39,3.1,6.8643624283448
46.4,3.4,13.0,9.2,26.0,17.2,0.0,0.5,14.0,12.0,0.105,0.04,2.0,30.0,0.035,0.02,0.1,0.47,2.7,1.3,4.6,4.1,26.0,9.0,2.7,2.0,0.8,1.8,0.38,4.0,11.0489257761976
44.0,11.8,7.0,11.6,16.4,53.2,0.0,0.5,14.0,35.0,0.175,0.07,2.0,12.0,0.14,0.01,0.1,0.26,1.3,2.4,3.0,2.8,17.0,20.0,5.0,4.0,0.9,2.9,1.27,2.5,5.82792575825841
42.8,2.2,7.0,5.6,26.0,41.2,0.0,0.51,14.0,23.0,0.07,0.07,2.0,21.0,0.105,0.03,0.1,0.1,2.6,1.2,5.0,4.7,3.0,6.0,0.2,0.7,1.4,4.6,0.99,3.3,6.93716137831275
52.4,11.8,5.8,8.0,12.8,7.6,0.0,0.51,14.0,33.0,0.105,0.06,2.0,6.0,0.175,0.03,0.1,0.14,0.8,4.1,4.5,3.8,22.0,16.0,0.8,4.9,3.0,2.8,0.17,1.1,12.1666841402259
17.6,10.6,2.2,8.0,5.6,16.0,0.0,0.5,14.0,16.0,0.035,0.01,2.0,27.0,0.035,0.03,0.1,0.26,0.3,0.4,3.7,2.2,30.0,20.0,5.0,4.9,1.5,2.2,0.26,1.5,19.2279542074031
6.8,8.2,10.6,15.2,11.6,37.6,0.0,0.51,14.0,17.0,0.035,0.03,2.0,6.0,0.175,0.08,0.1,0.47,0.8,1.0,4.5,4.0,30.0,28.0,0.3,4.5,4.3,0.3,0.68,1.3,8.40195686654394
44.0,3.4,11.8,26.0,14.0,4.0,0.0,0.5,14.0,24.0,0.14,0.03,2.0,15.0,0.14,0.05,0.1,0.09,1.4,2.1,4.7,5.0,14.0,1.0,4.3,1.6,4.5,2.3,0.32,2.4,10.8204564145262
22.4,9.4,2.2,4.4,11.6,53.2,0.0,0.5,14.0,22.0,0.07,0.03,2.0,29.0,0.105,0.03,0.1,0.49,1.1,1.0,4.7,4.9,16.0,1.0,0.5,1.9,1.7,1.4,0.31,1.0,10.8360675469989
15.2,11.8,9.4,16.4,21.2,26.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,28.0,0.07,0.03,0.1,0.17,2.7,1.4,5.0,4.5,2.0,30.0,2.2,2.3,2.6,1.0,0.81,2.5,3.85814061521025
41.6,11.8,4.6,15.2,5.6,5.2,0.0,0.5,14.0,29.0,0.175,0.03,2.0,8.0,0.175,0.1,0.1,0.02,0.5,2.1,2.4,2.4,9.0,17.0,3.9,3.2,2.7,2.6,0.23,1.2,3.89935755464919
28.4,8.2,8.2,15.2,4.4,20.8,0.0,0.5,14.0,30.0,0.07,0.01,2.0,5.0,0.175,0.08,0.1,0.25,0.4,3.5,2.0,2.9,15.0,0.0,4.2,0.5,3.0,0.2,0.28,1.1,18.9855227536976
17.6,4.6,2.2,4.4,18.8,16.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,20.0,0.14,0.07,0.1,0.45,1.4,1.8,4.6,4.6,9.0,14.0,2.8,1.6,4.0,3.4,0.12,2.0,19.0992828181745
18.8,3.4,10.6,14.0,14.0,32.8,0.0,0.51,14.0,24.0,0.105,0.08,2.0,23.0,0.105,0.1,0.1,0.29,1.2,0.6,3.4,2.2,1.0,22.0,3.9,2.6,4.4,4.0,0.31,1.4,7.55587743159227
5.6,1.0,11.8,10.4,8.0,20.8,0.0,0.5,14.0,11.0,0.175,0.1,2.0,32.0,0.14,0.1,0.1,0.43,0.4,1.5,4.4,4.3,27.0,9.0,2.6,2.6,3.7,3.4,0.13,1.0,3.58399538143815
5.6,5.8,9.4,4.4,12.8,10.0,0.0,0.5,14.0,22.0,0.175,0.08,2.0,33.0,0.175,0.1,0.1,0.26,1.0,1.0,4.5,2.2,8.0,1.0,0.1,3.7,4.4,0.1,0.25,1.7,3.44924101316747
22.4,10.6,8.2,8.0,15.2,29.2,0.0,0.5,14.0,30.0,0.07,0.06,2.0,25.0,0.105,0.09,0.1,0.48,1.7,1.2,4.7,4.8,15.0,14.0,4.9,0.7,4.9,4.1,1.18,1.7,5.66592596463783
36.8,9.4,11.8,24.8,17.6,22.0,0.0,0.51,14.0,19.0,0.14,0.03,2.0,25.0,0.14,0.02,0.1,0.07,1.2,1.5,4.9,5.0,17.0,10.0,1.0,3.2,0.9,4.2,0.48,3.8,8.3563428119864
48.8,7.0,8.2,9.2,14.0,22.0,0.0,0.5,14.0,6.0,0.035,0.01,2.0,13.0,0.175,0.05,0.1,0.05,1.6,0.3,3.0,4.3,16.0,25.0,0.9,0.2,2.3,1.9,0.16,2.1,22.6247450729094
32.0,9.4,7.0,24.8,6.8,30.4,0.0,0.5,14.0,33.0,0.14,0.1,2.0,21.0,0.105,0.1,0.1,0.2,0.7,4.3,3.1,1.3,10.0,10.0,2.9,4.6,2.8,3.4,0.4,1.1,8.86225251026838
50.0,11.8,3.4,15.2,16.4,7.6,0.0,0.51,14.0,29.0,0.175,0.1,2.0,34.0,0.105,0.07,0.1,0.16,0.9,2.6,3.3,2.2,11.0,3.0,4.4,1.2,4.3,3.2,0.55,1.8,6.22677720438034
42.8,11.8,5.8,15.2,10.4,37.6,0.0,0.51,14.0,22.0,0.105,0.01,2.0,34.0,0.175,0.08,0.1,0.14,1.2,2.2,2.6,1.4,14.0,8.0,3.7,0.5,0.8,0.2,1.05,1.2,8.29889862501505
22.4,13.0,10.6,6.8,8.0,20.8,0.0,0.51,14.0,24.0,0.175,0.02,2.0,32.0,0.07,0.04,0.1,0.07,0.8,1.4,1.9,3.4,17.0,13.0,3.6,2.3,2.9,1.4,0.69,1.4,5.01394637280355
26.0,9.4,3.4,5.6,12.8,46.0,0.0,0.51,14.0,25.0,0.14,0.1,2.0,23.0,0.07,0.02,0.1,0.03,0.7,2.8,3.2,4.5,11.0,26.0,3.9,1.6,1.6,2.8,0.45,1.6,5.60053033897453
14.0,5.8,3.4,15.2,26.0,14.8,0.0,0.5,14.0,21.0,0.175,0.05,2.0,10.0,0.14,0.02,0.1,0.08,1.2,1.3,4.2,4.3,7.0,30.0,3.4,1.8,1.8,1.8,0.49,3.6,6.08370848381913
38.0,8.2,4.6,20.0,6.8,10.0,0.0,0.5,14.0,35.0,0.105,0.1,2.0,24.0,0.07,0.03,0.1,0.46,0.6,1.9,3.6,1.4,18.0,22.0,2.2,0.5,3.5,1.2,0.29,1.0,12.8994175673746
9.2,4.6,9.4,3.2,5.6,17.2,0.0,0.5,14.0,14.0,0.175,0.04,2.0,8.0,0.035,0.03,0.1,0.03,0.5,0.7,4.1,4.3,4.0,24.0,3.8,5.0,1.2,0.6,0.28,1.1,3.09301552508835
51.2,5.8,7.0,20.0,15.2,35.2,0.0,0.51,14.0,13.0,0.07,0.02,2.0,31.0,0.035,0.02,0.1,0.04,1.5,1.6,2.7,3.8,1.0,2.0,3.6,3.7,0.8,1.4,1.07,2.3,8.98243744064045
29.6,11.8,9.4,21.2,16.4,29.2,0.0,0.51,14.0,23.0,0.14,0.03,2.0,27.0,0.105,0.06,0.1,0.36,1.7,1.9,4.1,3.6,0.0,7.0,4.5,2.7,3.0,2.5,1.16,2.5,4.84797601110844
45.2,2.2,5.8,12.8,24.8,41.2,0.0,0.5,14.0,32.0,0.105,0.08,2.0,16.0,0.14,0.1,0.1,0.1,2.2,2.0,5.0,4.0,22.0,23.0,3.2,2.0,0.8,4.9,0.22,3.9,3.96540900244292
12.8,8.2,8.2,21.2,17.6,35.2,0.0,0.5,14.0,34.0,0.07,0.04,2.0,29.0,0.14,0.09,0.1,0.18,2.1,2.0,2.7,3.2,16.0,7.0,4.3,0.7,4.4,3.9,1.98,2.6,5.72637492756464
48.8,3.4,7.0,4.4,6.8,14.8,0.0,0.51,14.0,6.0,0.14,0.1,2.0,31.0,0.105,0.04,0.1,0.01,0.4,0.7,2.7,2.5,28.0,10.0,4.6,3.0,0.1,2.8,0.32,1.0,6.26864435738784
28.4,2.2,7.0,18.8,26.0,48.4,0.0,0.5,14.0,25.0,0.105,0.06,2.0,18.0,0.07,0.05,0.1,0.06,2.0,1.9,4.7,4.7,21.0,12.0,1.2,1.0,2.6,2.6,0.34,4.5,10.7454869670937
24.8,5.8,13.0,26.0,23.6,41.2,0.0,0.51,14.0,34.0,0.14,0.01,2.0,25.0,0.14,0.1,0.1,0.06,1.5,1.0,4.9,4.5,5.0,21.0,0.3,3.6,3.0,2.6,0.9,3.3,3.81160904713944
27.2,2.2,10.6,10.4,10.4,24.4,0.0,0.51,14.0,29.0,0.14,0.07,2.0,14.0,0.175,0.05,0.1,0.21,1.1,2.8,3.5,3.9,4.0,0.0,1.5,0.2,0.3,3.6,0.31,2.9,11.874638587296
28.4,5.8,8.2,3.2,6.8,36.4,0.0,0.51,14.0,17.0,0.105,0.06,2.0,18.0,0.175,0.03,0.1,0.13,0.5,0.5,4.8,3.9,9.0,25.0,3.2,2.3,1.4,2.3,0.11,1.5,18.4728697099542
52.4,7.0,10.6,5.6,3.2,32.8,0.0,0.51,14.0,14.0,0.175,0.08,2.0,13.0,0.07,0.01,0.1,0.05,0.3,1.2,1.9,2.7,19.0,24.0,0.5,3.2,1.3,4.5,0.28,1.1,8.94959011574514
17.6,10.6,3.4,21.2,10.4,8.8,0.0,0.5,14.0,21.0,0.175,0.08,2.0,21.0,0.175,0.02,0.1,0.48,0.8,0.9,3.7,4.2,21.0,16.0,4.1,1.6,2.9,1.9,0.75,2.2,3.20573710233466
16.4,3.4,11.8,9.2,10.4,12.4,0.0,0.5,14.0,20.0,0.105,0.06,2.0,27.0,0.105,0.1,0.1,0.01,0.5,1.9,3.2,2.4,25.0,5.0,0.6,2.1,0.9,2.3,0.15,2.2,14.6731395258513
8.0,5.8,9.4,8.0,23.6,38.8,0.0,0.51,14.0,27.0,0.105,0.09,2.0,13.0,0.175,0.08,0.1,0.25,1.6,3.4,4.7,3.5,21.0,15.0,2.5,1.3,1.7,1.6,1.12,3.0,5.8182807630597
33.2,10.6,4.6,18.8,20.0,42.4,0.0,0.51,14.0,22.0,0.035,0.01,2.0,18.0,0.035,0.01,0.1,0.31,1.3,0.3,3.3,3.0,22.0,30.0,4.5,2.8,0.1,3.7,0.27,2.9,6.78745044897969
40.4,4.6,7.0,22.4,3.2,12.4,0.0,0.5,14.0,34.0,0.175,0.05,2.0,33.0,0.105,0.1,0.1,0.5,0.3,3.1,1.8,3.1,13.0,15.0,3.0,4.1,3.6,4.6,0.24,1.1,11.2504856372473
16.4,4.6,10.6,15.2,12.8,36.4,0.0,0.5,14.0,16.0,0.035,0.01,2.0,21.0,0.175,0.04,0.1,0.14,0.9,1.0,4.7,4.1,27.0,4.0,3.9,3.4,3.9,1.3,0.77,2.8,6.4469256010748
21.2,5.8,5.8,3.2,8.0,22.0,0.0,0.51,14.0,31.0,0.14,0.02,2.0,8.0,0.14,0.07,0.1,0.29,1.0,3.3,2.1,2.2,6.0,7.0,2.2,0.2,3.3,3.6,0.26,1.9,8.42640114910772
10.4,1.0,7.0,10.4,16.4,29.2,0.0,0.51,14.0,17.0,0.105,0.08,2.0,9.0,0.105,0.03,0.1,0.46,1.6,1.5,3.4,3.1,0.0,24.0,4.7,4.8,3.0,2.3,0.78,2.3,6.4100990363612
51.2,11.8,3.4,15.2,18.8,46.0,0.0,0.5,14.0,24.0,0.105,0.1,2.0,33.0,0.07,0.02,0.1,0.3,1.0,2.2,3.2,3.9,2.0,14.0,0.5,0.3,1.5,3.4,0.75,3.1,7.80424735587911
35.6,10.6,4.6,11.6,15.2,44.8,0.0,0.51,14.0,18.0,0.105,0.02,2.0,19.0,0.105,0.05,0.1,0.39,2.0,1.9,3.6,2.8,2.0,19.0,0.4,3.9,2.1,4.8,0.34,2.7,11.1332472520516
16.4,5.8,4.6,8.0,4.4,28.0,0.0,0.51,14.0,7.0,0.175,0.03,2.0,14.0,0.14,0.09,0.1,0.21,0.3,0.5,3.1,2.6,28.0,17.0,3.2,2.2,1.2,0.3,0.28,1.1,4.17453344632015
23.6,2.2,4.6,5.6,4.4,40.0,0.0,0.51,14.0,18.0,0.105,0.1,2.0,30.0,0.14,0.09,0.1,0.24,0.3,0.7,2.5,4.1,30.0,21.0,5.0,3.9,4.4,0.9,0.21,1.5,4.88160052763174
29.6,1.0,7.0,16.4,8.0,10.0,0.0,0.51,14.0,34.0,0.175,0.1,2.0,20.0,0.14,0.01,0.1,0.17,0.4,1.3,4.5,4.3,18.0,14.0,4.3,2.0,2.5,2.7,0.29,1.8,6.34384287272463
36.8,3.4,13.0,17.6,3.2,16.0,0.0,0.51,14.0,19.0,0.175,0.06,2.0,30.0,0.105,0.09,0.1,0.24,0.4,1.0,1.7,3.1,5.0,21.0,1.2,3.4,4.2,4.1,0.11,1.0,17.2790300099023
20.0,2.2,8.2,8.0,3.2,26.8,0.0,0.51,14.0,15.0,0.14,0.1,2.0,7.0,0.175,0.04,0.1,0.31,0.2,1.7,1.3,4.6,20.0,15.0,3.3,0.7,4.0,1.9,0.14,1.2,14.1346266620495
11.6,4.6,2.2,10.4,14.0,34.0,0.0,0.51,14.0,15.0,0.14,0.02,2.0,16.0,0.07,0.01,0.1,0.45,1.8,0.7,4.2,3.0,15.0,15.0,2.3,1.7,2.0,4.4,0.45,2.5,3.77797283821343
48.8,7.0,11.8,11.6,18.8,14.8,0.0,0.51,14.0,34.0,0.175,0.02,2.0,13.0,0.07,0.05,0.1,0.26,2.3,2.5,4.7,1.8,21.0,17.0,2.4,3.0,2.1,1.1,1.72,1.7,7.06415615086656
21.2,2.2,4.6,14.0,15.2,46.0,0.0,0.51,14.0,11.0,0.105,0.05,2.0,10.0,0.14,0.03,0.1,0.27,1.5,1.0,4.3,4.4,19.0,17.0,4.3,0.2,0.8,2.2,0.41,3.9,6.56866565202692
35.6,11.8,4.6,12.8,14.0,40.0,0.0,0.5,14.0,9.0,0.105,0.01,2.0,13.0,0.105,0.08,0.1,0.2,1.5,1.0,5.0,5.0,20.0,2.0,1.2,1.7,3.0,2.9,0.85,2.1,5.93631520278411
12.8,11.8,3.4,24.8,21.2,41.2,0.0,0.51,14.0,28.0,0.175,0.08,2.0,9.0,0.105,0.06,0.1,0.02,2.3,2.6,3.6,3.9,18.0,17.0,1.3,4.5,5.0,0.9,2.25,2.9,4.68566077930643
29.6,5.8,13.0,14.0,11.6,6.4,0.0,0.51,14.0,18.0,0.14,0.08,2.0,11.0,0.07,0.07,0.1,0.37,1.5,0.9,4.3,4.7,14.0,29.0,1.8,3.3,1.9,3.8,0.4,2.4,6.05771271910231
29.6,9.4,5.8,5.6,9.2,49.6,0.0,0.51,14.0,7.0,0.105,0.05,2.0,29.0,0.14,0.05,0.1,0.4,0.5,0.8,3.7,4.8,19.0,3.0,2.0,0.2,1.1,2.5,0.39,1.6,6.77044990754132
21.2,9.4,10.6,5.6,20.0,14.8,0.0,0.51,14.0,8.0,0.105,0.1,2.0,26.0,0.14,0.05,0.1,0.09,1.5,0.2,4.3,2.9,17.0,23.0,3.6,3.4,0.6,3.3,0.14,1.8,3.25701831373688
10.4,5.8,10.6,11.6,14.0,52.0,0.0,0.51,14.0,32.0,0.14,0.06,2.0,26.0,0.175,0.02,0.1,0.04,1.0,3.2,4.7,4.7,15.0,13.0,1.0,5.0,0.1,2.7,0.64,2.0,3.70155499895623
50.0,11.8,2.2,21.2,10.4,20.8,0.0,0.51,14.0,23.0,0.14,0.03,2.0,33.0,0.105,0.04,0.1,0.48,1.0,1.5,4.1,3.3,3.0,23.0,0.5,0.3,0.7,1.8,0.64,1.5,6.72786039107914
17.6,3.4,10.6,3.2,11.6,30.4,0.0,0.51,14.0,16.0,0.07,0.03,2.0,23.0,0.105,0.03,0.1,0.44,1.0,1.4,2.4,1.7,26.0,3.0,2.5,4.3,0.4,3.9,0.54,1.5,6.24804676158845
29.6,10.6,8.2,5.6,9.2,23.2,0.0,0.51,14.0,28.0,0.175,0.1,2.0,31.0,0.175,0.06,0.1,0.41,1.0,2.3,2.5,2.4,17.0,21.0,2.9,2.4,0.8,4.8,0.43,1.3,5.04277275124374
41.6,2.2,13.0,3.2,16.4,17.2,0.0,0.51,14.0,31.0,0.175,0.07,2.0,6.0,0.175,0.07,0.1,0.12,1.7,1.6,3.7,1.6,23.0,23.0,4.8,1.4,1.4,1.1,1.38,1.3,18.1152011087311
16.4,5.8,5.8,15.2,4.4,50.8,0.0,0.5,14.0,25.0,0.175,0.03,2.0,32.0,0.175,0.1,0.1,0.34,0.5,3.1,2.8,2.8,2.0,22.0,1.2,3.4,3.9,1.5,0.46,1.4,4.74280917535162
9.2,10.6,7.0,20.0,16.4,10.0,0.0,0.5,14.0,31.0,0.035,0.01,2.0,30.0,0.07,0.06,0.1,0.38,0.9,4.1,4.2,2.6,10.0,21.0,4.1,3.2,3.9,2.1,0.56,2.5,17.2570968971254
16.4,13.0,9.4,9.2,14.0,50.8,0.0,0.51,14.0,14.0,0.175,0.06,2.0,23.0,0.105,0.05,0.1,0.39,1.6,0.4,3.4,4.6,2.0,10.0,4.2,1.6,3.6,0.9,0.16,2.1,7.86997018267414
23.6,5.8,9.4,11.6,23.6,42.4,0.0,0.51,14.0,30.0,0.105,0.01,2.0,13.0,0.105,0.03,0.1,0.11,2.0,2.3,4.5,4.9,0.0,13.0,2.1,0.7,4.6,2.2,0.82,4.3,6.97495750399786
9.2,7.0,4.6,12.8,12.8,35.2,0.0,0.51,14.0,22.0,0.105,0.02,2.0,32.0,0.07,0.07,0.1,0.3,1.2,0.9,4.3,3.1,9.0,3.0,0.5,2.6,1.1,0.5,0.62,1.7,3.71263155432597
17.6,4.6,7.0,20.0,10.4,17.2,0.0,0.5,14.0,35.0,0.07,0.03,2.0,15.0,0.105,0.06,0.1,0.14,1.4,2.2,4.7,4.1,0.0,0.0,2.4,1.3,3.6,2.5,0.25,2.8,14.6470003204324
41.6,10.6,7.0,24.8,17.6,12.4,0.0,0.51,14.0,24.0,0.105,0.01,2.0,23.0,0.14,0.05,0.1,0.5,1.8,1.1,3.7,4.5,3.0,20.0,0.3,4.9,0.2,4.7,0.27,2.7,15.5973831096766
34.4,10.6,2.2,10.4,16.4,20.8,0.0,0.51,14.0,28.0,0.105,0.03,2.0,15.0,0.14,0.02,0.1,0.28,2.0,2.9,4.6,3.8,7.0,2.0,4.1,2.0,2.1,3.7,0.37,1.3,10.9974911840325
32.0,7.0,1.0,12.8,8.0,22.0,0.0,0.5,14.0,18.0,0.175,0.04,2.0,16.0,0.105,0.06,0.1,0.37,0.6,0.7,4.4,3.5,27.0,17.0,3.5,2.1,0.8,2.5,0.56,1.5,4.77783506760734
48.8,2.2,2.2,20.0,22.4,7.6,0.0,0.51,14.0,18.0,0.175,0.04,2.0,28.0,0.175,0.02,0.1,0.07,2.4,0.8,4.7,3.8,27.0,19.0,3.9,0.8,4.8,5.0,0.17,3.4,15.3811228776128
35.6,2.2,5.8,24.8,17.6,32.8,0.0,0.5,14.0,19.0,0.175,0.01,2.0,25.0,0.105,0.04,0.1,0.31,1.6,0.6,4.1,2.6,21.0,4.0,4.9,5.0,2.8,4.7,0.26,1.7,8.61544487672607
15.2,8.2,8.2,24.8,4.4,16.0,0.0,0.5,14.0,12.0,0.14,0.01,2.0,19.0,0.105,0.1,0.1,0.29,0.5,1.0,2.5,3.3,17.0,0.0,3.4,4.3,3.3,1.0,0.34,1.7,5.98027064877287
33.2,10.6,9.4,10.4,11.6,10.0,0.0,0.5,14.0,33.0,0.07,0.02,2.0,15.0,0.105,0.07,0.1,0.0,1.0,3.1,4.6,3.6,1.0,14.0,3.2,1.6,0.7,3.5,0.78,3.3,12.5797660141426
28.4,4.6,10.6,11.6,22.4,40.0,0.0,0.51,14.0,13.0,0.14,0.08,2.0,10.0,0.07,0.02,0.1,0.22,0.9,1.1,4.5,3.6,0.0,30.0,3.4,3.5,2.8,3.1,0.78,2.3,13.8113505972741
10.4,1.0,1.0,26.0,9.2,10.0,0.0,0.51,14.0,21.0,0.105,0.08,2.0,7.0,0.105,0.08,0.1,0.28,1.0,1.0,4.5,3.1,13.0,26.0,1.6,1.6,2.6,1.0,0.25,1.5,10.0261553250024
27.2,7.0,4.6,24.8,21.2,53.2,0.0,0.51,14.0,35.0,0.105,0.07,2.0,9.0,0.175,0.06,0.1,0.42,2.0,0.9,4.3,2.5,23.0,19.0,3.3,1.1,4.2,3.3,0.61,2.3,3.6077599641441
15.2,3.4,13.0,4.4,17.6,37.6,0.0,0.51,14.0,23.0,0.105,0.01,2.0,5.0,0.105,0.08,0.1,0.0,1.5,3.0,3.1,2.4,17.0,29.0,4.4,4.1,2.1,2.9,0.96,2.3,3.96319219979386
23.6,4.6,1.0,9.2,14.0,47.2,0.0,0.51,14.0,32.0,0.105,0.02,2.0,18.0,0.105,0.04,0.1,0.01,1.7,3.1,3.4,1.9,6.0,10.0,4.8,1.3,4.6,0.7,1.36,1.0,5.34632133583642
15.2,1.0,5.8,6.8,10.4,52.0,0.0,0.51,14.0,34.0,0.14,0.06,2.0,17.0,0.035,0.01,0.1,0.27,1.3,1.3,2.6,3.8,10.0,13.0,3.6,2.9,2.7,3.6,0.64,2.2,11.7791890634713
32.0,4.6,7.0,24.8,21.2,22.0,0.0,0.5,14.0,30.0,0.105,0.1,2.0,25.0,0.035,0.01,0.1,0.09,2.2,2.4,5.0,3.4,12.0,15.0,3.4,4.8,3.1,1.3,0.36,3.2,7.64751631506673
35.6,2.2,9.4,23.6,20.0,31.6,0.0,0.51,14.0,24.0,0.14,0.02,2.0,15.0,0.07,0.05,0.1,0.22,1.2,2.6,4.5,2.6,11.0,21.0,3.0,4.6,2.5,2.1,0.73,2.5,4.30903726609704
9.2,4.6,9.4,17.6,9.2,22.0,0.0,0.5,14.0,11.0,0.14,0.07,2.0,13.0,0.035,0.02,0.1,0.04,1.0,0.8,2.5,3.0,0.0,24.0,3.1,3.2,1.7,2.7,0.66,2.2,2.90701403749251
15.2,3.4,11.8,15.2,5.6,24.4,0.0,0.5,14.0,10.0,0.105,0.09,2.0,8.0,0.105,0.1,0.1,0.15,0.6,1.0,3.3,3.7,8.0,20.0,4.1,3.5,4.4,4.8,0.33,1.3,6.66142789370275
42.8,13.0,11.8,6.8,14.0,8.8,0.0,0.5,14.0,9.0,0.105,0.02,2.0,10.0,0.14,0.04,0.1,0.05,1.8,1.1,4.3,5.0,2.0,6.0,2.6,0.8,3.8,3.4,0.59,4.2,7.9828310706015
9.2,8.2,11.8,9.2,6.8,17.2,0.0,0.51,14.0,22.0,0.105,0.04,2.0,12.0,0.14,0.01,0.1,0.4,0.8,0.7,3.0,4.8,19.0,11.0,3.4,0.4,4.4,3.1,0.41,1.5,4.28948875557512
9.2,4.6,3.4,26.0,14.0,53.2,0.0,0.5,14.0,24.0,0.14,0.1,2.0,31.0,0.105,0.09,0.1,0.43,0.8,0.9,3.9,4.0,18.0,2.0,4.1,3.4,4.1,0.7,0.38,2.6,4.7948121158734
14.0,4.6,3.4,23.6,17.6,6.4,0.0,0.51,14.0,31.0,0.105,0.03,2.0,11.0,0.105,0.06,0.1,0.33,0.8,3.2,4.0,3.7,26.0,21.0,1.6,2.3,0.5,1.4,0.23,1.8,14.0402319882798
8.0,10.6,7.0,20.0,16.4,6.4,0.0,0.51,14.0,27.0,0.14,0.05,2.0,33.0,0.14,0.01,0.1,0.11,1.6,1.7,3.9,4.7,13.0,20.0,2.1,3.2,0.4,3.4,1.41,2.4,3.50833572281388
16.4,8.2,4.6,5.6,24.8,30.4,0.0,0.5,14.0,14.0,0.14,0.04,2.0,14.0,0.14,0.02,0.1,0.44,2.6,1.7,4.2,3.7,24.0,30.0,0.2,0.4,4.3,0.1,0.15,3.4,13.2080551449854
30.8,7.0,2.2,26.0,11.6,18.4,0.0,0.5,14.0,29.0,0.07,0.04,2.0,11.0,0.035,0.03,0.1,0.06,1.0,3.6,3.4,3.8,21.0,10.0,0.2,0.9,1.1,3.8,0.97,1.1,8.93805718531333
51.2,5.8,11.8,12.8,5.6,46.0,0.0,0.51,14.0,31.0,0.07,0.02,2.0,33.0,0.105,0.09,0.1,0.4,0.5,3.1,2.8,3.6,25.0,27.0,1.4,0.8,4.1,1.5,0.49,1.8,14.346921181376
22.4,9.4,13.0,6.8,15.2,53.2,0.0,0.51,14.0,26.0,0.175,0.05,2.0,29.0,0.175,0.01,0.1,0.04,1.6,1.1,3.3,3.2,5.0,20.0,2.6,0.3,0.2,2.3,0.43,1.8,4.20052966572502
41.6,4.6,4.6,3.2,15.2,26.8,0.0,0.5,14.0,20.0,0.175,0.02,2.0,10.0,0.175,0.1,0.1,0.33,1.1,1.4,4.7,4.3,0.0,18.0,1.8,2.9,1.2,1.5,0.12,3.4,15.8081760794685
52.4,8.2,4.6,5.6,9.2,52.0,0.0,0.5,14.0,26.0,0.175,0.08,2.0,8.0,0.14,0.03,0.1,0.38,0.5,3.2,3.1,3.3,23.0,12.0,4.9,4.3,2.3,0.5,0.18,2.8,14.1104365322598
30.8,8.2,2.2,21.2,10.4,37.6,0.0,0.51,14.0,14.0,0.105,0.07,2.0,26.0,0.14,0.03,0.1,0.06,0.7,1.8,3.0,4.5,10.0,0.0,3.2,0.4,3.2,2.7,0.16,2.5,21.1382371152704
14.0,13.0,11.8,23.6,8.0,50.8,0.0,0.51,14.0,31.0,0.14,0.07,2.0,34.0,0.14,0.05,0.1,0.28,0.5,2.8,2.1,2.6,24.0,16.0,3.2,3.6,3.7,2.1,0.29,1.3,16.979899456306
