w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,totalloss_W
23.6,4.6,8.2,10.4,17.6,42.4,0.0,0.5,14.0,32.0,0.035,0.03,2.0,33.0,0.175,0.03,0.1,0.37,2.2,2.9,3.1,4.2,27.0,15.0,4.6,3.3,2.2,1.1,0.73,3.0,21.016982884317994
14.0,7.0,4.6,15.2,22.4,37.6,0.0,0.51,14.0,15.0,0.14,0.04,2.0,32.0,0.07,0.05,0.1,0.19,1.9,1.7,4.7,5.0,12.0,20.0,2.9,2.2,4.5,3.3,0.37,3.0,17.274517894760685
30.8,2.2,4.6,24.8,26.0,36.4,0.0,0.5,14.0,26.0,0.175,0.1,2.0,33.0,0.035,0.01,0.1,0.46,2.0,3.2,4.6,4.4,17.0,5.0,1.5,4.3,0.2,0.9,1.59,4.2,13.334941694617019
9.2,9.4,8.2,21.2,21.2,13.6,0.0,0.5,14.0,14.0,0.105,0.06,2.0,34.0,0.07,0.04,0.1,0.4,2.4,1.7,4.8,2.6,11.0,2.0,2.0,3.3,3.3,4.9,0.51,1.6,17.494986294531497
39.2,8.2,8.2,14.0,26.0,37.6,0.0,0.51,14.0,34.0,0.105,0.03,2.0,27.0,0.175,0.05,0.1,0.3,1.2,0.7,5.0,4.9,22.0,10.0,4.7,0.2,0.3,4.2,0.11,3.7,33.37367414632394
41.6,5.8,13.0,4.4,5.6,52.0,0.0,0.5,14.0,11.0,0.105,0.01,2.0,29.0,0.105,0.04,0.1,0.27,0.7,1.2,3.3,3.7,27.0,29.0,3.6,2.2,4.5,1.6,0.36,1.9,19.033043532134716
47.6,13.0,9.4,21.2,8.0,49.6,0.0,0.5,14.0,24.0,0.14,0.09,2.0,25.0,0.105,0.05,0.1,0.4,0.4,1.9,3.1,4.3,17.0,30.0,4.1,2.7,0.2,0.3,0.38,3.0,17.558873725880623
48.8,10.6,10.6,15.2,20.0,26.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,31.0,0.175,0.06,0.1,0.27,1.6,1.2,4.0,4.7,24.0,27.0,5.0,3.3,1.3,0.3,0.97,3.0,18.14944501727642
21.2,13.0,2.2,10.4,14.0,36.4,0.0,0.51,14.0,10.0,0.14,0.04,2.0,18.0,0.07,0.04,0.1,0.39,1.6,1.0,3.7,4.5,4.0,17.0,1.6,1.5,3.6,4.1,0.4,1.8,17.665811684717063
36.8,2.2,5.8,14.0,17.6,48.4,0.0,0.5,14.0,16.0,0.035,0.01,2.0,16.0,0.105,0.08,0.1,0.3,2.2,1.3,4.5,4.6,15.0,18.0,3.3,4.8,3.6,0.3,0.59,2.1,27.589236509885165
46.4,7.0,11.8,11.6,22.4,26.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.175,0.05,0.1,0.43,2.3,2.0,5.0,3.6,16.0,18.0,2.7,1.8,0.8,3.1,1.2,3.0,8.514537691862621
22.4,5.8,2.2,5.6,8.0,6.4,0.0,0.51,14.0,25.0,0.07,0.03,2.0,17.0,0.035,0.03,0.1,0.2,1.0,3.0,2.5,5.0,23.0,8.0,2.6,3.3,1.2,1.5,0.3,2.0,31.319298460403143
16.4,2.2,7.0,11.6,11.6,42.4,0.0,0.51,14.0,33.0,0.07,0.06,2.0,33.0,0.035,0.01,0.1,0.43,1.3,2.3,3.1,4.7,7.0,14.0,3.5,1.7,4.8,3.9,0.89,1.6,27.632579304635176
47.6,2.2,8.2,9.2,5.6,25.6,0.0,0.51,14.0,16.0,0.14,0.08,2.0,11.0,0.105,0.02,0.1,0.5,0.7,2.1,3.0,3.2,15.0,16.0,1.3,1.0,1.6,3.8,0.33,2.0,15.817509188695267
10.4,2.2,11.8,8.0,11.6,37.6,0.0,0.51,14.0,25.0,0.175,0.08,2.0,30.0,0.175,0.07,0.1,0.37,0.8,2.6,2.5,3.6,8.0,2.0,3.3,0.9,1.8,1.9,0.37,2.2,30.18442424204965
17.6,9.4,10.6,23.6,17.6,10.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,29.0,0.105,0.01,0.1,0.25,1.5,3.4,4.5,3.4,19.0,21.0,2.9,1.5,1.2,3.9,0.58,1.7,15.608104028113537
21.2,5.8,10.6,5.6,16.4,49.6,0.0,0.5,14.0,34.0,0.07,0.07,2.0,26.0,0.14,0.1,0.1,0.42,1.0,0.9,4.5,4.9,0.0,4.0,3.4,4.1,0.7,2.4,0.69,2.5,15.86408527150534
52.4,4.6,13.0,26.0,24.8,47.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,22.0,0.175,0.02,0.1,0.35,1.9,2.4,4.9,4.9,5.0,25.0,1.2,2.3,1.2,4.8,0.46,2.9,10.73187370642206
10.4,2.2,8.2,12.8,22.4,24.4,0.0,0.51,14.0,19.0,0.105,0.07,2.0,11.0,0.175,0.02,0.1,0.46,1.9,1.5,5.0,4.7,30.0,13.0,4.2,0.4,3.0,3.2,1.37,2.9,18.154009863289506
9.2,8.2,3.4,10.4,24.8,36.4,0.0,0.51,14.0,32.0,0.14,0.1,2.0,16.0,0.14,0.09,0.1,0.43,2.1,2.6,4.1,4.0,15.0,10.0,4.8,3.2,2.5,3.4,0.39,3.7,32.23880245828189
29.6,5.8,7.0,12.8,12.8,32.8,0.0,0.51,14.0,33.0,0.175,0.06,2.0,7.0,0.07,0.06,0.1,0.22,1.4,4.2,3.7,3.5,20.0,22.0,4.1,0.7,3.7,3.0,1.26,1.8,13.389160012105012
47.6,4.6,2.2,22.4,10.4,34.0,0.0,0.5,14.0,16.0,0.07,0.05,2.0,10.0,0.14,0.09,0.1,0.38,1.0,2.1,3.5,3.0,28.0,11.0,0.7,2.7,1.3,2.9,0.47,1.0,22.524617674089242
24.8,2.2,5.8,17.6,17.6,29.2,0.0,0.5,14.0,25.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.48,1.0,1.1,4.5,3.6,13.0,6.0,2.2,4.6,3.6,3.2,0.37,3.0,19.07768334804777
34.4,13.0,3.4,14.0,23.6,41.2,0.0,0.51,14.0,32.0,0.105,0.05,2.0,7.0,0.105,0.02,0.1,0.3,2.1,3.3,4.9,3.8,5.0,20.0,4.8,2.0,3.5,3.4,0.21,2.9,26.58685473825425
26.0,7.0,5.8,14.0,16.4,26.8,0.0,0.5,14.0,35.0,0.14,0.04,2.0,18.0,0.175,0.02,0.1,0.5,1.5,1.7,3.8,4.2,16.0,3.0,3.6,1.8,0.7,2.0,1.14,1.6,9.55075525626874
45.2,2.2,5.8,23.6,26.0,47.2,0.0,0.5,14.0,29.0,0.175,0.1,2.0,19.0,0.14,0.1,0.1,0.26,2.5,2.8,4.8,4.3,13.0,0.0,4.8,4.3,4.0,2.4,1.07,3.5,8.90345610263027
52.4,8.2,10.6,24.8,16.4,44.8,0.0,0.51,14.0,28.0,0.07,0.03,2.0,33.0,0.14,0.07,0.1,0.19,0.8,3.5,3.1,3.0,30.0,29.0,3.1,2.4,4.7,4.1,0.54,2.6,19.95685977974125
34.4,3.4,3.4,12.8,9.2,53.2,0.0,0.5,14.0,35.0,0.14,0.05,2.0,30.0,0.105,0.08,0.1,0.19,0.5,3.2,4.6,1.5,26.0,24.0,3.7,3.4,2.5,3.7,0.4,1.4,17.93812854586676
10.4,9.4,9.4,14.0,22.4,17.2,0.0,0.51,14.0,21.0,0.14,0.06,2.0,35.0,0.175,0.09,0.1,0.46,2.8,1.0,4.6,4.1,10.0,24.0,3.9,4.1,1.8,0.9,0.9,3.2,10.301531022819058
48.8,13.0,10.6,16.4,9.2,35.2,0.0,0.51,14.0,27.0,0.14,0.04,2.0,35.0,0.175,0.07,0.1,0.47,0.8,0.9,3.7,3.2,5.0,12.0,3.5,1.2,2.6,3.3,0.47,2.1,11.922915060277314
45.2,13.0,2.2,21.2,10.4,23.2,0.0,0.51,14.0,34.0,0.14,0.07,2.0,19.0,0.175,0.08,0.1,0.3,0.8,1.7,2.7,2.9,0.0,11.0,4.6,3.6,1.4,2.3,0.35,1.1,15.949436709865646
45.2,7.0,11.8,8.0,22.4,30.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,28.0,0.07,0.05,0.1,0.08,2.7,3.3,4.0,4.5,21.0,0.0,0.5,0.6,1.1,3.4,0.44,3.6,16.573692034213536
11.6,3.4,3.4,8.0,17.6,41.2,0.0,0.5,14.0,22.0,0.14,0.07,2.0,27.0,0.175,0.09,0.1,0.35,1.8,1.2,3.4,2.7,12.0,7.0,2.8,4.3,1.2,3.1,0.46,2.4,26.583880021216867
45.2,3.4,7.0,10.4,17.6,13.6,0.0,0.51,14.0,14.0,0.175,0.04,2.0,21.0,0.07,0.07,0.1,0.1,1.3,0.9,3.8,2.7,10.0,7.0,0.3,0.5,2.0,4.8,0.21,1.9,19.01707614452551
46.4,4.6,5.8,11.6,3.2,17.2,0.0,0.51,14.0,27.0,0.175,0.08,2.0,22.0,0.105,0.03,0.1,0.41,0.3,0.3,2.0,2.6,27.0,23.0,2.6,5.0,0.4,1.9,0.23,1.0,19.4806275333812
21.2,3.4,1.0,9.2,10.4,20.8,0.0,0.51,14.0,20.0,0.14,0.07,2.0,16.0,0.105,0.09,0.1,0.13,0.9,2.3,3.6,3.1,26.0,10.0,1.4,3.7,0.2,4.2,0.76,1.4,23.912353000878603
48.8,3.4,9.4,8.0,15.2,18.4,0.0,0.51,14.0,29.0,0.175,0.07,2.0,7.0,0.175,0.1,0.1,0.43,1.9,1.6,4.2,3.2,9.0,7.0,2.0,2.1,1.8,2.8,0.82,2.3,8.97971946709935
44.0,3.4,2.2,4.4,14.0,31.6,0.0,0.51,14.0,28.0,0.105,0.07,2.0,22.0,0.07,0.02,0.1,0.25,1.6,3.6,4.0,4.9,14.0,5.0,4.3,4.4,1.3,3.0,0.73,1.6,21.119506314952794
21.2,2.2,13.0,22.4,9.2,10.0,0.0,0.51,14.0,20.0,0.175,0.03,2.0,10.0,0.175,0.1,0.1,0.18,0.6,1.8,4.3,4.4,3.0,29.0,3.1,1.6,3.1,4.8,0.23,2.9,14.681413710834175
15.2,7.0,5.8,15.2,17.6,16.0,0.0,0.51,14.0,26.0,0.175,0.01,2.0,27.0,0.07,0.05,0.1,0.46,1.5,1.7,4.6,2.5,20.0,6.0,4.7,1.9,4.2,3.1,0.67,1.7,12.83941840857058
9.2,3.4,8.2,14.0,11.6,42.4,0.0,0.51,14.0,27.0,0.175,0.04,2.0,14.0,0.175,0.05,0.1,0.22,1.5,2.2,3.4,2.7,23.0,0.0,4.9,0.7,4.6,3.1,0.64,1.5,22.345116292592817
50.0,3.4,5.8,11.6,24.8,11.2,0.0,0.5,14.0,30.0,0.035,0.03,2.0,17.0,0.035,0.03,0.1,0.47,2.8,3.6,4.9,3.2,28.0,1.0,3.5,4.0,2.0,1.2,2.23,3.1,22.557834363868785
38.0,10.6,8.2,20.0,23.6,31.6,0.0,0.5,14.0,28.0,0.14,0.01,2.0,17.0,0.105,0.1,0.1,0.47,1.2,0.6,4.5,3.5,29.0,11.0,1.0,0.9,1.9,3.4,0.59,2.9,10.598709336357059
38.0,4.6,13.0,8.0,12.8,24.4,0.0,0.5,14.0,20.0,0.175,0.03,2.0,14.0,0.14,0.1,0.1,0.33,1.5,1.9,2.8,4.0,9.0,20.0,4.5,3.9,0.9,3.6,0.24,1.7,14.519106575064589
33.2,5.8,4.6,4.4,10.4,22.0,0.0,0.5,14.0,9.0,0.14,0.03,2.0,31.0,0.14,0.03,0.1,0.45,0.6,0.4,3.2,2.9,5.0,19.0,2.7,2.5,3.6,1.7,0.23,2.0,15.20820039605373
15.2,4.6,9.4,4.4,10.4,50.8,0.0,0.5,14.0,14.0,0.105,0.08,2.0,33.0,0.175,0.05,0.1,0.47,0.9,1.2,2.5,1.8,5.0,11.0,5.0,2.5,0.7,1.4,0.42,1.3,29.291060040890397
30.8,13.0,13.0,12.8,15.2,19.6,0.0,0.51,14.0,22.0,0.14,0.03,2.0,13.0,0.07,0.01,0.1,0.32,0.7,0.8,4.8,4.1,30.0,28.0,4.1,0.2,4.6,4.4,0.48,2.9,12.79046036171275
15.2,3.4,7.0,12.8,21.2,50.8,0.0,0.5,14.0,27.0,0.14,0.05,2.0,32.0,0.07,0.07,0.1,0.26,2.3,1.9,4.9,4.9,12.0,22.0,3.3,1.3,4.7,1.6,1.25,1.5,19.55019271278674
52.4,3.4,13.0,5.6,12.8,12.4,0.0,0.51,14.0,22.0,0.14,0.05,2.0,31.0,0.14,0.02,0.1,0.5,1.1,0.9,4.9,4.3,25.0,29.0,2.7,4.2,4.9,0.9,0.88,2.3,10.798809556424255
14.0,13.0,11.8,21.2,5.6,19.6,0.0,0.5,14.0,21.0,0.035,0.01,2.0,9.0,0.105,0.02,0.1,0.12,0.5,1.6,1.9,3.5,28.0,18.0,3.1,1.1,3.2,1.0,0.43,1.8,25.110615719708772
36.8,10.6,13.0,4.4,3.2,30.4,0.0,0.5,14.0,8.0,0.105,0.06,2.0,33.0,0.14,0.04,0.1,0.16,0.4,0.4,1.7,2.9,8.0,17.0,4.0,4.7,2.9,4.7,0.12,1.3,30.200651730534773
12.8,4.6,7.0,12.8,10.4,50.8,0.0,0.5,14.0,32.0,0.175,0.05,2.0,18.0,0.105,0.1,0.1,0.3,1.1,2.5,4.9,2.0,5.0,6.0,3.4,0.1,2.2,2.3,0.67,1.2,18.28919738438563
32.0,7.0,7.0,3.2,11.6,43.6,0.0,0.5,14.0,29.0,0.07,0.02,2.0,10.0,0.105,0.02,0.1,0.35,1.1,2.4,5.0,4.9,8.0,30.0,2.6,4.0,3.4,3.2,0.84,3.9,19.889105522030068
42.8,9.4,3.4,6.8,14.0,52.0,0.0,0.5,14.0,33.0,0.14,0.02,2.0,25.0,0.175,0.01,0.1,0.35,1.8,0.5,5.0,4.9,30.0,14.0,4.2,4.5,4.0,2.0,0.26,3.1,15.71545368100399
52.4,2.2,5.8,20.0,26.0,20.8,0.0,0.51,14.0,25.0,0.175,0.07,2.0,26.0,0.175,0.05,0.1,0.43,2.1,2.8,4.3,4.9,9.0,4.0,4.0,4.4,4.8,3.4,1.9,4.2,6.110768023013133
32.0,9.4,11.8,5.6,17.6,48.4,0.0,0.51,14.0,25.0,0.07,0.05,2.0,31.0,0.105,0.09,0.1,0.49,2.0,2.3,4.4,3.1,20.0,9.0,3.8,2.7,0.4,1.4,1.0,2.8,15.290069761959693
10.4,4.6,4.6,14.0,3.2,12.4,0.0,0.5,14.0,21.0,0.175,0.1,2.0,12.0,0.14,0.08,0.1,0.35,0.4,2.8,1.9,2.0,14.0,17.0,1.5,1.5,5.0,0.3,0.22,1.1,16.569360745189364
50.0,9.4,8.2,24.8,18.8,38.8,0.0,0.5,14.0,10.0,0.175,0.08,2.0,31.0,0.105,0.02,0.1,0.25,1.6,0.9,5.0,4.7,29.0,22.0,4.3,4.1,4.5,3.7,0.45,4.4,10.871721023361859
29.6,2.2,11.8,22.4,6.8,48.4,0.0,0.5,14.0,21.0,0.175,0.07,2.0,11.0,0.105,0.08,0.1,0.12,0.3,0.2,3.5,2.0,5.0,7.0,3.1,4.1,2.8,3.6,0.17,1.1,22.2852477629673
9.2,8.2,10.6,10.4,17.6,14.8,0.0,0.5,14.0,30.0,0.175,0.09,2.0,9.0,0.14,0.04,0.1,0.24,1.7,1.5,4.5,4.4,6.0,28.0,3.4,1.5,3.9,4.8,0.19,2.4,16.843327722727125
34.4,5.8,5.8,22.4,23.6,29.2,0.0,0.51,14.0,35.0,0.105,0.05,2.0,19.0,0.105,0.05,0.1,0.26,2.9,4.4,4.8,4.6,25.0,21.0,2.7,0.9,1.4,4.7,1.72,3.3,8.87793187504258
11.6,5.8,11.8,8.0,15.2,34.0,0.0,0.5,14.0,33.0,0.07,0.04,2.0,7.0,0.07,0.04,0.1,0.14,1.3,3.1,3.8,3.0,22.0,16.0,3.3,0.2,4.4,2.0,1.29,2.4,20.01529149240089
24.8,5.8,4.6,26.0,5.6,28.0,0.0,0.51,14.0,32.0,0.105,0.05,2.0,35.0,0.105,0.04,0.1,0.46,0.3,1.9,1.6,4.3,15.0,4.0,0.2,5.0,0.8,2.2,0.17,1.0,28.854226280789423
50.0,4.6,10.6,18.8,26.0,26.8,0.0,0.51,14.0,27.0,0.175,0.02,2.0,29.0,0.105,0.02,0.1,0.25,2.7,2.9,5.0,4.8,1.0,5.0,4.2,3.1,2.6,2.7,0.18,3.6,21.860749703515133
51.2,4.6,3.4,23.6,9.2,46.0,0.0,0.5,14.0,32.0,0.14,0.03,2.0,16.0,0.035,0.02,0.1,0.16,1.0,4.2,1.8,4.0,11.0,13.0,3.5,0.3,5.0,3.3,0.7,1.7,25.509775104536796
8.0,11.8,11.8,26.0,3.2,47.2,0.0,0.5,14.0,25.0,0.175,0.04,2.0,32.0,0.07,0.04,0.1,0.22,0.3,0.5,1.1,4.2,15.0,25.0,4.2,0.9,0.9,2.7,0.18,1.0,21.428858506420195
6.8,13.0,10.6,16.4,11.6,28.0,0.0,0.51,14.0,30.0,0.07,0.03,2.0,15.0,0.14,0.05,0.1,0.39,0.9,1.0,3.0,4.9,12.0,23.0,4.8,2.9,2.4,4.4,0.19,2.2,27.65344796320469
23.6,13.0,9.4,14.0,11.6,7.6,0.0,0.51,14.0,32.0,0.07,0.01,2.0,23.0,0.07,0.06,0.1,0.46,0.7,2.1,3.5,3.4,3.0,3.0,1.0,4.0,1.5,0.1,0.56,1.9,16.0800587429354
45.2,10.6,9.4,11.6,21.2,37.6,0.0,0.51,14.0,33.0,0.105,0.03,2.0,15.0,0.105,0.08,0.1,0.36,2.4,4.1,4.7,4.3,20.0,6.0,1.8,1.3,4.6,0.8,0.27,4.2,23.18099150810322
12.8,3.4,2.2,26.0,26.0,38.8,0.0,0.51,14.0,26.0,0.14,0.06,2.0,18.0,0.07,0.07,0.1,0.4,2.2,2.5,4.3,4.3,20.0,4.0,5.0,1.8,4.8,1.8,0.41,3.7,32.296535355994095
29.6,8.2,10.6,14.0,8.0,12.4,0.0,0.51,14.0,29.0,0.175,0.02,2.0,10.0,0.14,0.04,0.1,0.36,0.5,2.2,3.9,4.8,0.0,10.0,0.7,3.7,0.8,1.4,0.47,3.3,10.611519612940203
32.0,9.4,9.4,20.0,14.0,46.0,0.0,0.5,14.0,32.0,0.175,0.09,2.0,20.0,0.175,0.04,0.1,0.23,1.3,2.7,4.1,1.9,14.0,16.0,1.6,4.9,1.8,0.8,0.9,1.0,11.061480396147179
40.4,13.0,8.2,9.2,15.2,10.0,0.0,0.5,14.0,21.0,0.105,0.08,2.0,31.0,0.14,0.05,0.1,0.34,1.3,1.9,4.7,3.5,19.0,2.0,3.7,4.1,0.8,0.8,0.91,2.8,11.2818578429252
35.6,3.4,8.2,17.6,14.0,12.4,0.0,0.5,14.0,32.0,0.105,0.05,2.0,9.0,0.14,0.04,0.1,0.34,0.7,0.8,3.4,3.0,1.0,20.0,5.0,0.5,0.7,0.3,0.28,2.3,15.318814980541115
22.4,7.0,2.2,22.4,23.6,19.6,0.0,0.5,14.0,28.0,0.14,0.03,2.0,34.0,0.07,0.02,0.1,0.32,1.6,3.4,4.5,4.8,6.0,20.0,0.1,0.4,3.6,1.0,1.58,4.2,14.034318937859696
21.2,13.0,5.8,21.2,4.4,10.0,0.0,0.5,14.0,27.0,0.14,0.01,2.0,24.0,0.175,0.1,0.1,0.32,0.2,0.4,3.0,2.8,9.0,22.0,1.1,0.6,3.8,0.3,0.12,1.1,20.853037919177677
14.0,11.8,11.8,18.8,20.0,13.6,0.0,0.5,14.0,31.0,0.105,0.02,2.0,7.0,0.14,0.01,0.1,0.12,2.4,3.7,4.9,2.0,13.0,25.0,3.4,2.3,0.6,4.6,0.8,1.8,12.21625557349167
47.6,13.0,13.0,5.6,12.8,34.0,0.0,0.5,14.0,13.0,0.105,0.06,2.0,13.0,0.14,0.04,0.1,0.23,0.6,1.3,3.5,3.2,11.0,21.0,3.4,3.9,0.7,2.6,0.56,1.8,15.806295431769499
26.0,4.6,10.6,9.2,26.0,36.4,0.0,0.51,14.0,24.0,0.035,0.03,2.0,25.0,0.175,0.08,0.1,0.45,2.4,1.3,4.2,4.8,8.0,9.0,3.9,3.3,4.5,2.6,0.94,3.8,15.741741515019745
39.2,11.8,4.6,18.8,3.2,18.4,0.0,0.51,14.0,20.0,0.14,0.03,2.0,17.0,0.07,0.04,0.1,0.16,0.2,0.8,1.4,4.3,3.0,3.0,0.5,2.9,2.8,1.5,0.11,1.0,37.109885102865114
17.6,10.6,8.2,17.6,15.2,25.6,0.0,0.51,14.0,29.0,0.175,0.06,2.0,26.0,0.105,0.09,0.1,0.17,1.4,1.5,3.8,4.4,2.0,28.0,2.0,1.0,1.3,3.5,0.51,1.9,10.869773621234225
21.2,5.8,2.2,8.0,17.6,10.0,0.0,0.5,14.0,30.0,0.175,0.06,2.0,19.0,0.175,0.03,0.1,0.49,2.3,1.6,4.5,4.4,24.0,19.0,4.8,1.8,4.3,4.6,0.33,4.0,14.743111133695535
28.4,7.0,9.4,21.2,6.8,29.2,0.0,0.5,14.0,27.0,0.07,0.04,2.0,5.0,0.14,0.08,0.1,0.25,0.4,2.6,2.1,2.1,2.0,15.0,2.4,3.6,2.1,1.7,0.17,1.0,37.92890841419335
46.4,10.6,9.4,22.4,18.8,32.8,0.0,0.5,14.0,31.0,0.14,0.05,2.0,33.0,0.105,0.01,0.1,0.33,1.7,4.2,4.3,2.5,27.0,16.0,3.7,4.9,1.7,2.8,0.62,2.2,14.296432924579618
46.4,7.0,3.4,15.2,10.4,19.6,0.0,0.5,14.0,20.0,0.175,0.05,2.0,29.0,0.07,0.04,0.1,0.15,1.0,1.5,3.3,2.5,19.0,5.0,3.8,0.6,0.3,3.5,0.48,2.0,14.887211436233084
16.4,10.6,5.8,22.4,23.6,19.6,0.0,0.5,14.0,19.0,0.105,0.09,2.0,24.0,0.035,0.01,0.1,0.16,1.5,1.0,4.0,5.0,11.0,12.0,1.6,4.8,3.5,2.1,0.64,3.4,16.16000867041408
26.0,3.4,2.2,12.8,4.4,10.0,0.0,0.51,14.0,25.0,0.14,0.08,2.0,7.0,0.07,0.04,0.1,0.39,0.4,1.8,1.9,3.0,13.0,16.0,0.1,1.5,1.3,0.8,0.3,1.2,18.15380696110989
9.2,7.0,7.0,15.2,11.6,11.2,0.0,0.5,14.0,24.0,0.14,0.02,2.0,12.0,0.105,0.1,0.1,0.34,0.8,2.9,3.1,3.1,15.0,17.0,1.3,4.3,1.3,4.1,0.2,1.1,21.302526707078886
21.2,11.8,3.4,11.6,21.2,18.4,0.0,0.51,14.0,24.0,0.105,0.07,2.0,9.0,0.14,0.04,0.1,0.32,2.4,2.7,4.7,3.2,30.0,1.0,1.6,2.2,1.7,4.3,1.15,2.4,12.404455870835058
42.8,13.0,8.2,17.6,14.0,12.4,0.0,0.5,14.0,18.0,0.14,0.03,2.0,5.0,0.035,0.03,0.1,0.34,1.1,0.5,3.7,3.4,5.0,3.0,0.9,0.8,1.3,2.2,0.43,1.3,28.414054474158633
45.2,4.6,7.0,22.4,18.8,20.8,0.0,0.5,14.0,15.0,0.105,0.02,2.0,19.0,0.14,0.06,0.1,0.26,1.7,1.8,3.7,3.3,12.0,16.0,3.3,1.9,1.1,3.6,1.01,2.1,10.962874729715761
23.6,5.8,8.2,26.0,16.4,34.0,0.0,0.5,14.0,20.0,0.035,0.02,2.0,25.0,0.07,0.06,0.1,0.37,1.0,2.5,4.5,3.5,10.0,0.0,0.5,1.8,3.4,1.0,0.3,2.0,44.90806336433666
46.4,1.0,4.6,16.4,6.8,50.8,0.0,0.51,14.0,11.0,0.105,0.1,2.0,34.0,0.175,0.1,0.1,0.38,0.8,0.5,2.5,3.3,0.0,27.0,1.7,2.3,2.9,2.6,0.1,1.7,47.13970971323214
20.0,1.0,11.8,9.2,16.4,53.2,0.0,0.51,14.0,20.0,0.07,0.03,2.0,33.0,0.14,0.07,0.1,0.3,1.4,0.7,4.3,3.9,30.0,20.0,4.2,2.1,2.2,3.7,0.44,2.3,34.89656862876441
46.4,2.2,1.0,12.8,11.6,12.4,0.0,0.5,14.0,15.0,0.175,0.04,2.0,20.0,0.105,0.05,0.1,0.21,1.2,0.3,4.4,4.5,1.0,30.0,1.5,3.7,2.1,2.7,0.28,3.4,16.733651845639887
17.6,9.4,7.0,11.6,20.0,16.0,0.0,0.5,14.0,32.0,0.105,0.1,2.0,8.0,0.14,0.07,0.1,0.2,2.0,1.6,4.9,3.9,15.0,27.0,1.6,4.5,4.6,2.9,1.26,2.2,10.12197835239163
35.6,11.8,5.8,18.8,16.4,50.8,0.0,0.51,14.0,19.0,0.175,0.08,2.0,31.0,0.175,0.09,0.1,0.3,0.9,1.2,4.7,3.9,24.0,26.0,3.2,2.3,0.2,4.5,0.3,1.9,11.430826548412707
51.2,9.4,5.8,14.0,8.0,4.0,0.0,0.51,14.0,20.0,0.07,0.04,2.0,27.0,0.07,0.01,0.1,0.4,0.7,1.3,4.2,3.6,10.0,8.0,4.1,0.5,2.7,2.1,0.58,3.2,21.372417568210636
8.0,2.2,11.8,17.6,8.0,41.2,0.0,0.5,14.0,23.0,0.175,0.05,2.0,32.0,0.105,0.03,0.1,0.43,0.7,3.0,1.6,4.7,20.0,4.0,1.0,2.8,1.5,1.7,0.33,1.1,37.77222555817215
44.0,8.2,8.2,12.8,11.6,14.8,0.0,0.51,14.0,27.0,0.14,0.05,2.0,28.0,0.105,0.02,0.1,0.2,0.6,1.5,3.1,4.7,23.0,5.0,1.5,3.9,4.7,3.5,0.56,2.5,12.741771896191738
24.8,10.6,10.6,12.8,18.8,12.4,0.0,0.51,14.0,25.0,0.105,0.03,2.0,29.0,0.14,0.02,0.1,0.18,1.1,1.2,4.8,3.8,3.0,27.0,4.5,2.8,3.7,3.6,0.52,1.0,13.302692039952555
10.4,8.2,5.8,8.0,20.0,52.0,0.0,0.5,14.0,29.0,0.105,0.01,2.0,22.0,0.105,0.05,0.1,0.25,2.3,3.4,4.5,4.3,10.0,27.0,3.0,1.3,2.2,2.8,1.11,3.7,24.465681247520276
28.4,4.6,11.8,6.8,26.0,48.4,0.0,0.5,14.0,35.0,0.175,0.04,2.0,13.0,0.07,0.01,0.1,0.04,1.6,3.9,5.0,3.4,30.0,2.0,1.4,0.7,4.2,0.5,1.24,3.1,13.220944603468434
21.2,13.0,8.2,20.0,22.4,52.0,0.0,0.5,14.0,35.0,0.105,0.02,2.0,15.0,0.07,0.03,0.1,0.3,1.8,3.8,4.8,4.4,23.0,6.0,1.0,3.9,2.2,2.2,1.6,2.9,12.176195123517955
39.2,10.6,4.6,15.2,15.2,37.6,0.0,0.51,14.0,30.0,0.035,0.02,2.0,24.0,0.07,0.01,0.1,0.12,1.5,1.0,4.5,4.1,6.0,3.0,3.6,2.2,1.3,1.1,0.47,1.8,33.425133580620404
17.6,13.0,4.6,9.2,9.2,52.0,0.0,0.51,14.0,31.0,0.14,0.08,2.0,17.0,0.14,0.09,0.1,0.18,1.0,1.4,4.3,4.5,4.0,2.0,3.6,3.2,0.6,3.9,0.46,1.6,13.809925979777525
38.0,7.0,2.2,20.0,5.6,35.2,0.0,0.5,14.0,31.0,0.07,0.01,2.0,16.0,0.14,0.1,0.1,0.42,0.5,2.5,3.4,3.6,4.0,14.0,0.4,2.5,1.9,1.7,0.45,1.2,22.999531743640386
