w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_top_right_T
22.4,1.0,4.6,10.4,4.4,52.0,0.0,0.5,14.0,32.0,0.105,0.06,2.0,7.0,0.105,0.08,0.1,0.17,0.4,0.7,1.4,3.8,14.0,3.0,3.8,1.2,2.7,3.2,0.36,1.2,0.0888452394912354
30.8,13.0,4.6,15.2,21.2,38.8,0.0,0.5,14.0,9.0,0.105,0.1,2.0,22.0,0.035,0.01,0.1,0.46,2.4,0.8,4.2,2.6,27.0,21.0,0.5,0.6,1.5,1.9,0.67,2.3,0.0731821084728918
23.6,7.0,8.2,22.4,4.4,43.6,0.0,0.5,14.0,12.0,0.105,0.1,2.0,28.0,0.14,0.02,0.1,0.23,0.5,1.6,2.1,3.3,8.0,20.0,4.7,4.6,2.1,1.4,0.3,1.8,0.0541945824643765
45.2,7.0,13.0,9.2,24.8,49.6,0.0,0.51,14.0,34.0,0.14,0.09,2.0,29.0,0.07,0.07,0.1,0.19,3.1,3.5,4.9,4.8,27.0,14.0,1.1,0.6,0.3,1.0,0.61,4.1,0.0181168961128602
38.0,9.4,4.6,20.0,20.0,41.2,0.0,0.5,14.0,30.0,0.14,0.06,2.0,4.0,0.105,0.02,0.1,0.29,2.5,2.2,4.8,2.0,25.0,30.0,4.6,0.6,3.9,4.1,0.81,1.5,0.0609173441576351
41.6,10.6,5.8,12.8,3.2,35.2,0.0,0.5,14.0,16.0,0.07,0.05,2.0,17.0,0.105,0.1,0.1,0.41,0.4,0.6,1.2,4.1,30.0,13.0,2.1,0.7,4.5,2.3,0.17,1.0,0.0454826373339283
14.0,4.6,4.6,24.8,17.6,44.8,0.0,0.5,14.0,33.0,0.105,0.02,2.0,33.0,0.07,0.07,0.1,0.14,1.2,2.8,4.5,4.2,18.0,25.0,1.4,1.5,0.9,0.5,0.18,3.1,0.170645483136429
14.0,5.8,11.8,17.6,23.6,8.8,0.0,0.51,14.0,34.0,0.105,0.09,2.0,22.0,0.105,0.06,0.1,0.35,2.2,4.0,5.0,4.7,17.0,13.0,0.2,2.5,4.5,1.8,1.15,3.4,0.0619934630838286
23.6,4.6,4.6,4.4,3.2,10.0,0.0,0.51,14.0,23.0,0.105,0.1,2.0,12.0,0.175,0.08,0.1,0.38,0.3,2.0,1.5,2.9,15.0,19.0,2.0,4.3,4.3,1.2,0.15,1.3,0.111292349504836
29.6,1.0,11.8,11.6,10.4,28.0,0.0,0.5,14.0,18.0,0.14,0.03,2.0,9.0,0.14,0.1,0.1,0.16,0.9,1.1,3.3,4.7,2.0,4.0,2.2,2.6,1.1,1.0,0.71,1.4,0.0292208671983837
45.2,5.8,4.6,11.6,23.6,53.2,0.0,0.5,14.0,18.0,0.105,0.01,2.0,34.0,0.105,0.02,0.1,0.26,2.1,0.4,4.4,4.6,18.0,11.0,0.2,3.4,0.8,3.0,0.31,4.3,0.0501436209162551
6.8,13.0,7.0,16.4,11.6,48.4,0.0,0.51,14.0,15.0,0.14,0.06,2.0,34.0,0.07,0.05,0.1,0.17,0.7,0.5,4.0,2.9,8.0,28.0,3.2,4.1,3.0,2.6,0.38,1.1,0.215571013072045
10.4,2.2,8.2,4.4,4.4,4.0,0.0,0.5,14.0,34.0,0.14,0.03,2.0,8.0,0.105,0.1,0.1,0.45,0.4,4.4,2.6,4.0,16.0,1.0,1.3,3.1,3.8,3.4,0.2,1.2,0.126566001810145
34.4,1.0,8.2,10.4,8.0,5.2,0.0,0.51,14.0,13.0,0.14,0.05,2.0,5.0,0.175,0.01,0.1,0.4,1.0,1.4,3.9,2.0,16.0,14.0,1.9,0.3,3.9,1.4,0.62,1.3,0.0380162896406664
22.4,9.4,11.8,18.8,10.4,17.2,0.0,0.5,14.0,29.0,0.07,0.04,2.0,31.0,0.175,0.06,0.1,0.32,1.0,0.2,2.2,1.7,18.0,5.0,2.1,0.7,3.8,3.5,0.19,1.0,0.0399631797727393
14.0,7.0,13.0,9.2,21.2,31.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,11.0,0.07,0.04,0.1,0.48,2.4,0.2,4.0,4.3,1.0,24.0,2.6,2.4,1.9,0.6,0.1,3.4,0.0583331691020855
21.2,4.6,7.0,24.8,18.8,12.4,0.0,0.51,14.0,33.0,0.175,0.05,2.0,19.0,0.07,0.06,0.1,0.23,1.4,4.2,5.0,2.7,28.0,15.0,1.4,2.3,0.2,3.8,0.23,2.2,0.0701762906746864
26.0,7.0,13.0,10.4,10.4,37.6,0.0,0.51,14.0,33.0,0.175,0.05,2.0,16.0,0.105,0.1,0.1,0.47,1.2,1.5,4.0,3.3,5.0,21.0,5.0,2.1,2.1,2.8,0.39,2.1,0.0316342046889828
10.4,5.8,10.6,11.6,24.8,52.0,0.0,0.51,14.0,32.0,0.14,0.06,2.0,18.0,0.105,0.03,0.1,0.46,1.9,3.2,5.0,4.6,17.0,12.0,4.7,0.7,3.7,3.3,0.1,3.0,0.101761657563674
30.8,8.2,2.2,16.4,16.4,25.6,0.0,0.5,14.0,26.0,0.14,0.07,2.0,11.0,0.175,0.06,0.1,0.23,2.0,2.8,4.6,2.5,24.0,8.0,4.5,0.9,2.7,2.1,1.16,2.4,0.157601101397051
22.4,8.2,8.2,14.0,8.0,50.8,0.0,0.5,14.0,24.0,0.175,0.09,2.0,12.0,0.175,0.03,0.1,0.38,0.8,2.8,2.6,3.0,15.0,20.0,3.0,4.7,4.0,4.0,0.18,1.8,0.0570044732585662
51.2,7.0,7.0,16.4,18.8,8.8,0.0,0.5,14.0,9.0,0.175,0.07,2.0,20.0,0.175,0.1,0.1,0.32,1.6,0.5,4.8,3.9,17.0,25.0,2.9,2.4,0.9,0.5,0.3,1.9,0.0322512469140044
23.6,9.4,8.2,24.8,4.4,14.8,0.0,0.51,14.0,35.0,0.07,0.05,2.0,33.0,0.07,0.01,0.1,0.17,0.3,2.8,2.4,4.5,7.0,12.0,1.1,4.7,3.4,0.3,0.1,1.2,0.0556969229622501
15.2,10.6,10.6,26.0,10.4,32.8,0.0,0.5,14.0,20.0,0.035,0.02,2.0,17.0,0.175,0.06,0.1,0.27,1.2,2.6,3.4,3.7,2.0,30.0,2.8,2.9,2.0,4.8,1.03,3.2,0.0650000740373501
35.6,8.2,13.0,9.2,10.4,24.4,0.0,0.51,14.0,25.0,0.175,0.05,2.0,12.0,0.105,0.1,0.1,0.18,0.7,1.3,3.7,2.7,3.0,2.0,2.3,1.6,1.1,3.2,0.62,2.1,0.0224203637420461
52.4,7.0,11.8,4.4,3.2,7.6,0.0,0.5,14.0,26.0,0.105,0.05,2.0,34.0,0.14,0.09,0.1,0.39,0.3,0.9,1.6,4.8,19.0,8.0,5.0,4.8,0.2,3.8,0.26,1.0,0.0180305223231519
4.4,7.0,13.0,3.2,9.2,52.0,0.0,0.51,14.0,14.0,0.105,0.04,2.0,14.0,0.105,0.05,0.1,0.47,0.7,0.7,2.8,3.6,2.0,10.0,4.5,0.9,2.9,2.4,0.56,1.5,0.189606091220153
9.2,7.0,10.6,22.4,22.4,43.6,0.0,0.51,14.0,34.0,0.14,0.01,2.0,11.0,0.07,0.07,0.1,0.3,2.0,2.2,4.2,3.5,13.0,10.0,4.7,4.7,0.8,4.8,1.21,2.6,0.102309824966459
17.6,8.2,5.8,4.4,12.8,8.8,0.0,0.5,14.0,34.0,0.07,0.06,2.0,34.0,0.105,0.04,0.1,0.25,1.4,2.7,4.1,3.2,6.0,12.0,1.6,1.8,3.4,4.9,0.61,2.0,0.108915759564357
9.2,1.0,5.8,15.2,9.2,31.6,0.0,0.5,14.0,29.0,0.07,0.06,2.0,14.0,0.105,0.04,0.1,0.33,1.2,3.1,4.2,4.7,4.0,21.0,4.9,4.5,3.2,2.7,0.34,1.9,0.192569046174195
11.6,5.8,10.6,4.4,3.2,34.0,0.0,0.51,14.0,15.0,0.07,0.01,2.0,34.0,0.175,0.01,0.1,0.31,0.2,1.5,1.7,3.1,4.0,1.0,3.4,4.6,0.4,1.5,0.11,1.4,0.0931025275064326
44.0,11.8,2.2,5.6,12.8,28.0,0.0,0.5,14.0,34.0,0.175,0.08,2.0,14.0,0.105,0.05,0.1,0.27,1.5,4.2,3.7,2.9,21.0,13.0,4.5,1.7,4.3,2.6,0.16,1.1,0.110177597100901
18.8,7.0,4.6,24.8,18.8,19.6,0.0,0.5,14.0,28.0,0.035,0.02,2.0,24.0,0.14,0.01,0.1,0.25,1.9,3.1,4.4,4.4,21.0,23.0,4.8,2.3,1.7,2.6,1.78,4.1,0.119472740739539
22.4,8.2,2.2,26.0,18.8,46.0,0.0,0.51,14.0,21.0,0.105,0.1,2.0,16.0,0.105,0.03,0.1,0.25,2.1,2.2,4.5,2.8,20.0,9.0,1.4,3.9,5.0,2.9,1.98,1.4,0.205786289780412
52.4,3.4,5.8,6.8,22.4,22.0,0.0,0.51,14.0,18.0,0.07,0.02,2.0,8.0,0.175,0.03,0.1,0.22,1.6,2.0,3.7,3.2,21.0,27.0,0.3,0.7,4.1,3.8,0.37,3.1,0.0340329067982388
36.8,13.0,2.2,14.0,11.6,7.6,0.0,0.5,14.0,18.0,0.105,0.07,2.0,10.0,0.14,0.06,0.1,0.4,0.8,1.0,4.5,4.9,30.0,8.0,2.9,3.6,1.2,1.4,0.17,1.0,0.129370329549859
33.2,7.0,9.4,12.8,16.4,5.2,0.0,0.51,14.0,31.0,0.105,0.04,2.0,13.0,0.07,0.03,0.1,0.12,2.1,3.8,4.6,4.1,17.0,27.0,1.1,2.3,3.0,0.4,0.63,1.8,0.034605838331363
20.0,1.0,9.4,24.8,9.2,52.0,0.0,0.5,14.0,6.0,0.07,0.03,2.0,26.0,0.175,0.09,0.1,0.28,0.7,0.4,3.8,2.6,23.0,12.0,0.7,1.4,0.8,3.2,0.33,2.2,0.0487613409532465
52.4,9.4,8.2,20.0,11.6,26.8,0.0,0.5,14.0,33.0,0.175,0.05,2.0,8.0,0.07,0.06,0.1,0.48,1.0,2.3,3.7,2.5,17.0,19.0,1.1,4.7,3.4,4.7,0.95,2.0,0.0258034301576453
9.2,10.6,10.6,17.6,10.4,7.6,0.0,0.51,14.0,19.0,0.14,0.01,2.0,7.0,0.07,0.06,0.1,0.33,1.0,2.1,3.5,4.1,0.0,25.0,0.3,3.9,0.2,1.8,0.98,2.5,0.115076543357003
23.6,1.0,3.4,24.8,8.0,48.4,0.0,0.5,14.0,25.0,0.07,0.07,2.0,35.0,0.175,0.04,0.1,0.38,0.4,1.8,3.9,4.1,26.0,23.0,0.7,3.9,0.1,3.4,0.13,2.4,0.120241146311927
51.2,8.2,4.6,22.4,10.4,29.2,0.0,0.5,14.0,32.0,0.175,0.04,2.0,18.0,0.105,0.08,0.1,0.32,1.4,2.2,3.5,4.3,20.0,3.0,0.9,4.9,1.6,4.2,0.11,1.2,0.0438397106116539
26.0,10.6,7.0,15.2,22.4,19.6,0.0,0.5,14.0,31.0,0.175,0.04,2.0,19.0,0.105,0.05,0.1,0.21,1.7,4.1,4.5,4.5,18.0,28.0,4.7,3.1,4.6,4.4,0.73,3.1,0.058993372947105
46.4,7.0,5.8,26.0,5.6,12.4,0.0,0.51,14.0,27.0,0.07,0.04,2.0,8.0,0.14,0.1,0.1,0.4,0.3,0.8,2.7,2.7,20.0,9.0,2.9,3.2,3.3,1.1,0.21,1.4,0.0388572905285641
47.6,3.4,2.2,21.2,9.2,29.2,0.0,0.51,14.0,22.0,0.07,0.07,2.0,28.0,0.105,0.03,0.1,0.47,0.9,2.6,3.3,4.1,6.0,13.0,4.5,0.7,3.6,4.2,0.86,1.2,0.0959975428037896
46.4,11.8,9.4,14.0,4.4,37.6,0.0,0.5,14.0,28.0,0.175,0.01,2.0,10.0,0.14,0.04,0.1,0.36,0.4,2.6,1.8,2.8,11.0,24.0,3.5,4.1,4.4,1.0,0.15,1.1,0.0247870804352504
17.6,11.8,5.8,12.8,21.2,44.8,0.0,0.51,14.0,33.0,0.14,0.02,2.0,17.0,0.14,0.03,0.1,0.18,1.3,4.3,4.6,4.0,1.0,17.0,0.9,1.8,2.6,0.9,0.21,3.2,0.10182697644604
30.8,10.6,13.0,23.6,11.6,23.2,0.0,0.5,14.0,25.0,0.175,0.09,2.0,31.0,0.07,0.01,0.1,0.34,0.6,0.8,3.5,2.1,10.0,22.0,1.2,1.6,4.6,5.0,0.14,2.0,0.0263997383458915
23.6,8.2,2.2,26.0,14.0,50.8,0.0,0.5,14.0,31.0,0.175,0.04,2.0,25.0,0.175,0.09,0.1,0.38,1.7,3.9,5.0,3.2,22.0,20.0,1.1,3.8,2.3,2.3,0.53,2.6,0.199248759572881
27.2,8.2,10.6,26.0,26.0,24.4,0.0,0.5,14.0,27.0,0.07,0.01,2.0,27.0,0.175,0.02,0.1,0.35,3.0,2.5,4.9,5.0,13.0,6.0,0.4,5.0,2.8,3.7,1.81,3.4,0.0367411676430981
38.0,2.2,9.4,5.6,10.4,37.6,0.0,0.51,14.0,32.0,0.07,0.03,2.0,7.0,0.035,0.01,0.1,0.24,0.4,0.9,3.1,3.3,26.0,16.0,2.0,0.4,3.4,4.8,0.35,1.0,0.0296101319793725
44.0,4.6,10.6,8.0,14.0,12.4,0.0,0.5,14.0,22.0,0.105,0.06,2.0,34.0,0.035,0.03,0.1,0.05,1.9,0.5,4.4,3.4,24.0,25.0,3.7,0.9,4.0,2.5,0.24,1.2,0.0230142581518423
38.0,7.0,10.6,20.0,20.0,32.8,0.0,0.5,14.0,29.0,0.175,0.08,2.0,25.0,0.07,0.03,0.1,0.18,1.6,3.6,5.0,5.0,30.0,17.0,0.2,2.5,3.5,3.2,1.08,1.5,0.0258298387864738
6.8,5.8,9.4,8.0,22.4,8.8,0.0,0.51,14.0,24.0,0.175,0.03,2.0,34.0,0.175,0.09,0.1,0.44,1.4,2.4,3.6,5.0,3.0,23.0,5.0,1.1,3.2,0.3,0.12,3.4,0.168010736226045
10.4,8.2,13.0,22.4,20.0,48.4,0.0,0.5,14.0,26.0,0.175,0.03,2.0,17.0,0.105,0.05,0.1,0.16,1.8,1.5,4.6,4.9,3.0,18.0,1.1,2.8,4.3,2.2,1.27,2.7,0.0777558229242234
23.6,4.6,5.8,6.8,21.2,42.4,0.0,0.51,14.0,27.0,0.105,0.06,2.0,19.0,0.175,0.03,0.1,0.27,2.1,2.2,4.7,3.0,25.0,12.0,2.1,3.3,2.3,0.7,0.26,2.0,0.0763257263371808
35.6,11.8,4.6,9.2,14.0,48.4,0.0,0.5,14.0,15.0,0.175,0.03,2.0,11.0,0.175,0.02,0.1,0.41,0.9,1.7,4.4,5.0,14.0,15.0,0.5,4.4,3.1,3.5,0.41,3.8,0.0637093156755146
17.6,10.6,4.6,21.2,10.4,6.4,0.0,0.5,14.0,25.0,0.14,0.05,2.0,8.0,0.14,0.05,0.1,0.48,0.5,0.3,2.7,4.6,23.0,25.0,0.4,4.0,2.1,0.1,0.13,2.3,0.133254780366618
12.8,11.8,4.6,26.0,4.4,17.2,0.0,0.5,14.0,33.0,0.175,0.06,2.0,26.0,0.035,0.02,0.1,0.29,0.3,2.2,2.2,2.4,21.0,23.0,4.5,2.2,1.7,0.5,0.14,1.2,0.186513486918728
33.2,10.6,7.0,10.4,6.8,6.4,0.0,0.5,14.0,4.0,0.105,0.09,2.0,32.0,0.035,0.01,0.1,0.11,0.6,0.3,2.4,3.5,11.0,17.0,2.9,4.3,3.1,3.8,0.14,1.8,0.0467450012162313
18.8,11.8,10.6,18.8,15.2,47.2,0.0,0.5,14.0,34.0,0.105,0.08,2.0,32.0,0.105,0.07,0.1,0.41,1.8,3.3,3.9,2.6,17.0,23.0,0.8,4.7,4.1,2.8,1.43,1.2,0.0548257195088324
44.0,10.6,5.8,12.8,9.2,35.2,0.0,0.5,14.0,21.0,0.175,0.08,2.0,20.0,0.14,0.1,0.1,0.45,1.0,1.2,3.8,3.7,14.0,3.0,0.2,0.7,1.4,3.6,0.29,1.9,0.0428430034519269
5.6,8.2,9.4,3.2,10.4,44.8,0.0,0.5,14.0,32.0,0.14,0.05,2.0,18.0,0.07,0.04,0.1,0.33,0.9,2.4,4.4,4.5,11.0,24.0,4.2,0.3,3.3,4.1,0.88,3.6,0.198051144161132
46.4,8.2,2.2,5.6,11.6,34.0,0.0,0.5,14.0,34.0,0.175,0.04,2.0,30.0,0.07,0.07,0.1,0.33,1.4,1.4,4.0,3.6,5.0,1.0,1.6,4.0,2.6,0.7,0.6,2.2,0.103076149044806
35.6,1.0,11.8,21.2,11.6,13.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,25.0,0.105,0.05,0.1,0.26,0.7,4.3,3.1,4.0,0.0,2.0,1.8,4.8,0.4,1.9,0.35,1.2,0.0239611308567794
8.0,13.0,11.8,22.4,4.4,29.2,0.0,0.5,14.0,32.0,0.175,0.08,2.0,30.0,0.14,0.07,0.1,0.21,0.4,2.9,2.6,3.1,3.0,11.0,1.7,4.8,1.9,3.4,0.33,1.4,0.114102632341984
20.0,5.8,8.2,24.8,22.4,41.2,0.0,0.5,14.0,31.0,0.175,0.04,2.0,12.0,0.07,0.03,0.1,0.47,1.0,3.5,4.9,4.5,10.0,3.0,1.6,2.3,4.5,4.2,0.63,4.3,0.0633163041266206
10.4,9.4,11.8,16.4,15.2,38.8,0.0,0.5,14.0,29.0,0.07,0.07,2.0,5.0,0.105,0.02,0.1,0.5,1.1,2.3,4.4,1.8,18.0,26.0,3.3,3.5,4.8,4.3,0.13,1.7,0.0879925791918983
39.2,11.8,2.2,17.6,11.6,8.8,0.0,0.51,14.0,30.0,0.175,0.04,2.0,4.0,0.105,0.07,0.1,0.18,1.1,1.8,3.8,1.8,20.0,6.0,1.6,4.2,2.8,2.3,0.95,1.6,0.122290158627268
28.4,2.2,9.4,6.8,5.6,19.6,0.0,0.51,14.0,20.0,0.07,0.02,2.0,20.0,0.14,0.08,0.1,0.4,0.6,1.2,3.3,4.0,13.0,16.0,1.9,4.0,3.8,3.8,0.4,1.7,0.0406616444311397
52.4,4.6,7.0,9.2,9.2,40.0,0.0,0.51,14.0,30.0,0.175,0.05,2.0,25.0,0.105,0.01,0.1,0.14,0.9,3.1,2.3,3.3,29.0,27.0,3.6,4.5,0.9,1.8,0.81,1.4,0.0273904563743898
10.4,11.8,4.6,24.8,5.6,11.2,0.0,0.51,14.0,25.0,0.14,0.05,2.0,7.0,0.105,0.04,0.1,0.13,0.4,1.3,1.6,2.2,6.0,1.0,5.0,1.6,1.1,2.7,0.31,1.5,0.223207123903772
45.2,13.0,3.4,4.4,5.6,38.8,0.0,0.5,14.0,35.0,0.14,0.01,2.0,10.0,0.175,0.1,0.1,0.33,0.6,2.5,3.0,3.1,7.0,28.0,2.7,0.5,3.5,4.9,0.14,2.0,0.0671737420231752
48.8,9.4,7.0,16.4,20.0,23.2,0.0,0.5,14.0,7.0,0.14,0.01,2.0,23.0,0.105,0.03,0.1,0.18,1.4,0.6,4.7,4.8,13.0,16.0,1.2,1.9,3.6,2.3,0.48,2.8,0.0310943908419616
21.2,10.6,11.8,5.6,11.6,4.0,0.0,0.51,14.0,20.0,0.14,0.05,2.0,13.0,0.14,0.02,0.1,0.17,0.8,0.4,3.9,4.6,16.0,6.0,4.2,4.3,1.8,0.1,0.18,1.3,0.0433882684795618
22.4,3.4,4.6,18.8,8.0,18.4,0.0,0.51,14.0,18.0,0.175,0.02,2.0,7.0,0.07,0.01,0.1,0.47,0.8,0.2,1.8,3.3,24.0,6.0,3.6,0.5,1.7,2.0,0.1,1.3,0.102254041913896
48.8,13.0,1.0,10.4,5.6,41.2,0.0,0.5,14.0,28.0,0.175,0.06,2.0,28.0,0.105,0.02,0.1,0.3,0.7,3.7,4.3,2.0,26.0,16.0,2.7,0.8,1.3,2.3,0.36,1.0,0.221122496630156
34.4,9.4,7.0,26.0,24.8,11.2,0.0,0.5,14.0,21.0,0.105,0.03,2.0,35.0,0.105,0.01,0.1,0.47,3.2,0.5,5.0,4.3,25.0,29.0,1.2,4.8,2.3,4.6,0.47,3.7,0.0437721674521605
20.0,8.2,11.8,22.4,11.6,43.6,0.0,0.51,14.0,35.0,0.14,0.04,2.0,16.0,0.14,0.1,0.1,0.35,1.4,1.0,3.0,5.0,18.0,8.0,4.2,2.5,2.8,3.0,0.74,2.9,0.0445985282307048
23.6,10.6,2.2,17.6,4.4,29.2,0.0,0.51,14.0,28.0,0.14,0.04,2.0,29.0,0.105,0.1,0.1,0.43,0.5,2.5,2.0,4.4,28.0,6.0,1.4,1.5,2.6,1.7,0.2,1.9,0.207447914258943
28.4,8.2,9.4,17.6,18.8,23.2,0.0,0.5,14.0,17.0,0.105,0.02,2.0,22.0,0.035,0.03,0.1,0.32,1.1,0.6,5.0,3.9,18.0,11.0,3.0,1.1,3.5,1.3,0.27,1.5,0.0415296193210666
46.4,11.8,8.2,6.8,10.4,25.6,0.0,0.51,14.0,32.0,0.175,0.01,2.0,13.0,0.035,0.01,0.1,0.03,0.6,1.9,4.9,3.3,25.0,15.0,1.7,4.5,2.1,1.7,0.4,1.0,0.0282315714028419
42.8,9.4,4.6,12.8,9.2,47.2,0.0,0.5,14.0,33.0,0.105,0.05,2.0,17.0,0.175,0.05,0.1,0.42,0.8,2.0,4.4,4.9,22.0,15.0,4.3,0.9,1.0,3.9,0.27,1.0,0.0531748614449574
29.6,1.0,2.2,15.2,4.4,47.2,0.0,0.5,14.0,25.0,0.035,0.02,2.0,10.0,0.07,0.07,0.1,0.43,0.3,1.6,2.0,4.3,0.0,21.0,1.6,4.0,4.3,3.0,0.21,1.4,0.146930162345042
27.2,1.0,2.2,14.0,8.0,24.4,0.0,0.51,14.0,35.0,0.175,0.05,2.0,26.0,0.14,0.03,0.1,0.31,0.7,4.4,4.4,3.3,3.0,1.0,0.3,3.4,0.8,0.6,0.51,2.5,0.170242648052418
18.8,9.4,4.6,26.0,3.2,29.2,0.0,0.5,14.0,31.0,0.07,0.06,2.0,35.0,0.14,0.1,0.1,0.5,0.4,0.2,1.7,4.7,21.0,16.0,1.6,2.6,2.1,0.2,0.17,1.4,0.130123974027415
36.8,5.8,7.0,16.4,9.2,47.2,0.0,0.51,14.0,19.0,0.175,0.02,2.0,25.0,0.07,0.04,0.1,0.46,0.7,1.7,3.1,2.1,11.0,28.0,3.1,2.8,4.9,4.0,0.53,1.3,0.0453278630157587
44.0,3.4,3.4,20.0,20.0,48.4,0.0,0.51,14.0,24.0,0.07,0.01,2.0,16.0,0.07,0.01,0.1,0.14,1.3,2.3,4.9,2.0,17.0,6.0,4.1,2.5,2.3,0.9,0.4,1.3,0.0700625419689593
18.8,8.2,7.0,5.6,9.2,13.6,0.0,0.5,14.0,25.0,0.14,0.05,2.0,24.0,0.07,0.07,0.1,0.42,1.1,1.5,2.5,4.0,1.0,12.0,4.3,3.1,1.0,4.7,0.44,1.0,0.0804482909939668
29.6,2.2,11.8,21.2,6.8,50.8,0.0,0.5,14.0,30.0,0.07,0.03,2.0,29.0,0.14,0.07,0.1,0.37,0.7,1.8,2.0,1.5,26.0,24.0,3.8,4.8,4.5,1.6,0.36,1.1,0.030471630308849
36.8,10.6,2.2,4.4,3.2,46.0,0.0,0.51,14.0,25.0,0.105,0.05,2.0,28.0,0.105,0.1,0.1,0.28,0.3,3.0,1.7,3.7,22.0,4.0,3.1,2.2,2.9,4.5,0.27,1.2,0.130663926164728
21.2,10.6,8.2,23.6,8.0,16.0,0.0,0.51,14.0,31.0,0.175,0.07,2.0,15.0,0.07,0.03,0.1,0.34,0.5,1.8,4.8,4.2,0.0,1.0,4.9,1.1,1.3,2.5,0.3,1.0,0.0657493599578104
16.4,3.4,3.4,16.4,18.8,24.4,0.0,0.51,14.0,35.0,0.105,0.01,2.0,14.0,0.175,0.04,0.1,0.2,1.6,2.0,3.9,2.8,28.0,19.0,4.8,1.1,1.1,0.2,0.13,2.0,0.197186819170312
40.4,4.6,8.2,23.6,5.6,53.2,0.0,0.51,14.0,27.0,0.07,0.06,2.0,25.0,0.175,0.06,0.1,0.46,0.6,1.6,2.7,2.1,25.0,8.0,0.1,1.0,2.9,3.3,0.28,1.6,0.0331974990656784
44.0,11.8,2.2,17.6,18.8,29.2,0.0,0.5,14.0,11.0,0.175,0.01,2.0,5.0,0.14,0.03,0.1,0.35,2.4,0.9,4.0,2.5,23.0,2.0,1.3,0.4,3.5,2.7,0.5,2.1,0.108465926268446
47.6,7.0,5.8,5.6,16.4,31.6,0.0,0.51,14.0,26.0,0.175,0.06,2.0,27.0,0.07,0.07,0.1,0.31,1.6,2.4,4.3,4.9,27.0,19.0,2.4,4.1,3.4,0.3,0.33,1.7,0.0385214039179088
15.2,4.6,4.6,26.0,10.4,18.4,0.0,0.5,14.0,33.0,0.14,0.08,2.0,28.0,0.14,0.01,0.1,0.47,1.0,0.6,2.6,1.7,18.0,5.0,4.2,0.2,1.6,4.9,0.14,1.3,0.154001579737514
10.4,10.6,8.2,18.8,17.6,48.4,0.0,0.5,14.0,35.0,0.105,0.04,2.0,8.0,0.105,0.06,0.1,0.26,2.2,2.4,4.2,3.6,21.0,27.0,0.5,3.6,3.6,2.2,1.11,2.6,0.123694628947445
16.4,1.0,4.6,18.8,8.0,5.2,0.0,0.51,14.0,28.0,0.105,0.08,2.0,30.0,0.105,0.03,0.1,0.49,0.6,3.4,2.6,2.0,3.0,12.0,3.1,4.8,4.0,4.1,0.14,1.9,0.135462575963983
27.2,13.0,7.0,10.4,26.0,17.2,0.0,0.51,14.0,18.0,0.07,0.06,2.0,11.0,0.175,0.02,0.1,0.36,3.4,1.5,5.0,4.1,10.0,1.0,4.4,4.2,2.9,1.1,0.75,3.9,0.0561523528046483
10.4,7.0,13.0,24.8,4.4,52.0,0.0,0.51,14.0,32.0,0.14,0.09,2.0,15.0,0.175,0.03,0.1,0.44,0.4,2.6,2.6,2.6,1.0,18.0,5.0,0.7,1.2,0.7,0.1,1.5,0.0813447688532695
33.2,13.0,7.0,9.2,3.2,50.8,0.0,0.5,14.0,23.0,0.14,0.08,2.0,26.0,0.14,0.08,0.1,0.32,0.3,1.1,1.5,2.3,18.0,23.0,3.5,2.9,1.1,3.6,0.12,1.4,0.0439268474601274
22.4,11.8,7.0,10.4,9.2,22.0,0.0,0.51,14.0,27.0,0.07,0.03,2.0,16.0,0.07,0.01,0.1,0.22,0.9,1.5,4.8,3.7,1.0,29.0,2.7,1.7,4.9,0.2,0.8,3.6,0.0649216165629655
28.4,5.8,2.2,12.8,20.0,28.0,0.0,0.5,14.0,28.0,0.07,0.06,2.0,35.0,0.175,0.1,0.1,0.45,1.4,1.1,4.4,3.3,1.0,14.0,1.7,0.9,1.0,5.0,0.98,2.4,0.161645165101256
16.4,9.4,10.6,26.0,22.4,37.6,0.0,0.5,14.0,34.0,0.14,0.09,2.0,27.0,0.105,0.03,0.1,0.17,2.9,2.7,4.8,5.0,27.0,6.0,4.5,3.1,4.4,4.9,0.57,2.6,0.0610538523970547
38.0,2.2,9.4,8.0,9.2,40.0,0.0,0.5,14.0,34.0,0.07,0.06,2.0,21.0,0.105,0.03,0.1,0.4,1.1,4.5,2.0,4.2,17.0,27.0,0.6,4.1,3.0,1.2,0.62,1.7,0.0283350756207284
27.2,9.4,11.8,26.0,20.0,44.8,0.0,0.5,14.0,14.0,0.07,0.06,2.0,14.0,0.07,0.04,0.1,0.17,2.0,1.1,4.4,4.3,18.0,21.0,0.5,1.3,2.1,3.2,1.02,1.9,0.0326113276916939
