w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_right_T
48.8,13.0,9.4,16.4,11.6,17.2,0.0,0.51,14.0,33.0,0.14,0.01,2.0,8.0,0.175,0.1,0.1,0.43,0.9,2.3,4.1,4.0,9.0,3.0,3.5,1.7,4.9,3.7,0.13,2.7,0.0225232517613766
48.8,11.8,13.0,16.4,5.6,5.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,17.0,0.07,0.02,0.1,0.31,0.4,4.1,4.0,3.4,15.0,17.0,2.8,0.8,0.1,4.6,0.12,1.4,0.0165115165856163
36.8,2.2,4.6,3.2,10.4,16.0,0.0,0.5,14.0,20.0,0.175,0.1,2.0,18.0,0.07,0.05,0.1,0.25,0.6,2.2,3.3,3.5,25.0,0.0,4.7,0.3,2.8,1.6,0.44,1.1,0.0650626120573996
20.0,9.4,8.2,20.0,8.0,19.6,0.0,0.51,14.0,33.0,0.105,0.03,2.0,20.0,0.105,0.07,0.1,0.28,0.7,4.5,2.9,2.9,26.0,22.0,1.3,2.1,3.1,4.8,0.13,1.5,0.0664406679863775
16.4,2.2,11.8,15.2,4.4,6.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,11.0,0.14,0.1,0.1,0.22,0.2,2.3,2.5,4.6,7.0,11.0,4.0,3.2,2.3,4.9,0.16,1.3,0.054294083207141
15.2,5.8,9.4,17.6,15.2,30.4,0.0,0.51,14.0,17.0,0.14,0.06,2.0,18.0,0.105,0.01,0.1,0.33,1.3,2.1,4.0,2.3,2.0,4.0,3.0,3.2,0.8,3.8,1.14,1.2,0.0749226852826849
52.4,2.2,5.8,15.2,5.6,28.0,0.0,0.51,14.0,14.0,0.07,0.06,2.0,30.0,0.14,0.06,0.1,0.29,0.6,1.7,2.8,4.7,1.0,7.0,4.4,3.9,3.6,0.9,0.54,2.2,0.0355045219676309
50.0,7.0,10.6,6.8,11.6,22.0,0.0,0.51,14.0,35.0,0.14,0.07,2.0,22.0,0.14,0.05,0.1,0.49,1.1,1.2,3.8,1.3,2.0,17.0,3.7,1.1,2.8,3.5,0.22,1.1,0.019486901998458
28.4,10.6,3.4,24.8,3.2,49.6,0.0,0.51,14.0,34.0,0.105,0.08,2.0,35.0,0.105,0.01,0.1,0.48,0.4,3.9,1.9,3.9,19.0,6.0,1.2,2.4,1.1,4.5,0.26,1.1,0.112723718828622
20.0,3.4,5.8,17.6,14.0,22.0,0.0,0.5,14.0,35.0,0.105,0.02,2.0,27.0,0.035,0.03,0.1,0.26,1.5,3.6,4.4,2.7,2.0,5.0,2.8,0.6,0.9,2.7,1.35,2.1,0.0900954247896855
41.6,2.2,13.0,9.2,10.4,32.8,0.0,0.51,14.0,30.0,0.105,0.09,2.0,14.0,0.035,0.02,0.1,0.18,1.3,3.5,4.4,4.4,29.0,16.0,3.4,4.5,3.6,2.5,0.47,1.4,0.0195151330328392
33.2,13.0,13.0,10.4,3.2,12.4,0.0,0.51,14.0,22.0,0.035,0.03,2.0,22.0,0.175,0.1,0.1,0.27,0.3,2.3,1.8,3.2,4.0,13.0,3.0,4.0,4.4,1.2,0.27,1.1,0.0259100952700377
47.6,5.8,9.4,4.4,11.6,48.4,0.0,0.5,14.0,33.0,0.07,0.01,2.0,31.0,0.175,0.1,0.1,0.3,0.7,2.0,4.0,2.1,25.0,7.0,3.7,3.8,3.4,0.6,0.18,1.3,0.0259096611350384
47.6,11.8,4.6,18.8,15.2,35.2,0.0,0.51,14.0,19.0,0.175,0.08,2.0,28.0,0.105,0.01,0.1,0.14,1.6,0.5,3.7,3.3,29.0,13.0,3.2,2.6,2.3,1.4,0.16,2.3,0.0483319224754001
26.0,3.4,10.6,11.6,3.2,46.0,0.0,0.5,14.0,18.0,0.105,0.01,2.0,13.0,0.07,0.07,0.1,0.27,0.2,0.4,1.7,5.0,4.0,25.0,1.7,1.4,0.2,1.4,0.19,1.1,0.0412734720779266
14.0,3.4,5.8,11.6,3.2,46.0,0.0,0.5,14.0,30.0,0.14,0.08,2.0,14.0,0.07,0.07,0.1,0.19,0.3,3.0,1.6,3.8,27.0,2.0,0.2,0.2,2.4,1.6,0.14,1.0,0.137110045135998
42.8,9.4,3.4,21.2,4.4,52.0,0.0,0.51,14.0,34.0,0.07,0.04,2.0,16.0,0.14,0.08,0.1,0.46,0.2,4.1,2.1,4.5,8.0,22.0,4.2,0.4,3.3,0.3,0.16,1.1,0.0712765347208342
6.8,8.2,11.8,4.4,14.0,41.2,0.0,0.5,14.0,32.0,0.105,0.09,2.0,31.0,0.105,0.09,0.1,0.29,1.4,0.9,4.6,4.8,22.0,26.0,2.3,0.2,0.1,1.0,0.66,1.4,0.12821198041632
22.4,5.8,7.0,14.0,15.2,25.6,0.0,0.51,14.0,31.0,0.175,0.09,2.0,19.0,0.175,0.02,0.1,0.26,0.8,3.4,4.5,1.7,17.0,22.0,1.8,0.7,3.4,2.3,0.46,1.4,0.0653576766683887
35.6,10.6,3.4,5.6,20.0,5.2,0.0,0.51,14.0,28.0,0.175,0.1,2.0,25.0,0.105,0.06,0.1,0.29,2.4,1.9,3.3,3.5,3.0,5.0,3.3,0.9,2.5,1.7,1.72,3.1,0.0895037694394303
50.0,13.0,9.4,18.8,20.0,34.0,0.0,0.51,14.0,21.0,0.175,0.06,2.0,33.0,0.14,0.01,0.1,0.2,1.4,1.5,4.8,4.5,3.0,24.0,3.7,2.7,0.3,2.8,0.53,2.9,0.0224035263299296
36.8,4.6,3.4,9.2,24.8,16.0,0.0,0.5,14.0,31.0,0.035,0.02,2.0,28.0,0.105,0.07,0.1,0.16,2.7,2.8,5.0,3.7,25.0,28.0,3.0,0.3,0.6,3.0,2.23,3.3,0.083663035431246
20.0,3.4,4.6,18.8,11.6,20.8,0.0,0.5,14.0,25.0,0.105,0.01,2.0,24.0,0.07,0.04,0.1,0.18,0.8,0.8,3.4,3.0,22.0,30.0,3.4,0.7,1.6,3.3,0.42,1.4,0.11154275255075
42.8,13.0,5.8,14.0,12.8,32.8,0.0,0.51,14.0,15.0,0.175,0.06,2.0,31.0,0.07,0.07,0.1,0.1,1.1,0.4,3.7,2.8,6.0,5.0,0.3,0.1,3.5,1.3,0.33,1.2,0.0412817396728472
20.0,13.0,7.0,15.2,22.4,29.2,0.0,0.51,14.0,35.0,0.175,0.01,2.0,21.0,0.14,0.06,0.1,0.32,2.4,3.3,4.0,4.5,29.0,17.0,3.2,2.0,2.8,3.3,1.55,3.5,0.0758397252134787
11.6,4.6,5.8,4.4,4.4,48.4,0.0,0.5,14.0,30.0,0.105,0.02,2.0,26.0,0.14,0.09,0.1,0.46,0.4,1.1,2.8,1.3,18.0,27.0,2.7,1.0,4.4,5.0,0.36,1.2,0.172802408397354
27.2,4.6,5.8,18.8,18.8,5.2,0.0,0.5,14.0,23.0,0.14,0.07,2.0,9.0,0.07,0.02,0.1,0.2,2.5,1.3,3.6,3.8,5.0,27.0,1.4,0.8,3.7,0.1,0.31,2.1,0.0703489706930793
39.2,8.2,9.4,20.0,16.4,31.6,0.0,0.5,14.0,35.0,0.14,0.01,2.0,34.0,0.175,0.06,0.1,0.3,1.4,1.5,3.6,4.9,5.0,15.0,2.5,3.2,2.1,0.3,0.22,3.4,0.0292629476538433
46.4,11.8,8.2,24.8,26.0,30.4,0.0,0.5,14.0,32.0,0.175,0.08,2.0,23.0,0.035,0.01,0.1,0.16,1.8,3.8,4.4,4.4,7.0,28.0,0.2,2.9,0.2,0.7,1.47,3.5,0.0282797992962407
17.6,7.0,8.2,20.0,24.8,25.6,0.0,0.5,14.0,19.0,0.175,0.04,2.0,30.0,0.175,0.07,0.1,0.49,2.1,1.7,4.5,4.7,4.0,11.0,3.9,1.6,2.0,4.0,1.16,4.0,0.068724904742217
42.8,7.0,9.4,24.8,20.0,8.8,0.0,0.5,14.0,11.0,0.14,0.03,2.0,7.0,0.14,0.03,0.1,0.26,1.7,0.6,5.0,3.4,13.0,6.0,0.3,2.1,4.7,0.4,0.33,1.7,0.026341967148524
47.6,10.6,3.4,22.4,23.6,30.4,0.0,0.5,14.0,35.0,0.14,0.04,2.0,33.0,0.105,0.03,0.1,0.12,2.9,0.5,4.6,3.0,7.0,10.0,4.2,3.4,1.6,4.7,0.15,2.8,0.0655521988830254
32.0,2.2,8.2,24.8,11.6,19.6,0.0,0.5,14.0,21.0,0.105,0.06,2.0,27.0,0.175,0.06,0.1,0.49,0.5,1.2,3.6,3.7,8.0,30.0,1.4,4.3,4.5,0.8,0.38,2.4,0.0392846049694955
28.4,10.6,7.0,15.2,15.2,17.2,0.0,0.5,14.0,22.0,0.14,0.09,2.0,11.0,0.07,0.01,0.1,0.15,1.7,1.3,4.3,1.3,2.0,17.0,2.1,3.7,2.7,1.1,0.88,1.0,0.0533463674877119
33.2,4.6,9.4,3.2,15.2,19.6,0.0,0.51,14.0,29.0,0.07,0.05,2.0,10.0,0.07,0.06,0.1,0.18,2.0,2.3,4.5,2.4,19.0,26.0,5.0,0.1,3.0,1.9,0.36,1.2,0.0353364760403157
41.6,9.4,2.2,26.0,6.8,16.0,0.0,0.51,14.0,26.0,0.035,0.03,2.0,9.0,0.105,0.02,0.1,0.37,0.5,3.2,3.7,3.2,21.0,11.0,1.6,0.1,2.1,3.2,0.3,2.0,0.114463572547606
8.0,4.6,9.4,10.4,26.0,14.8,0.0,0.5,14.0,32.0,0.07,0.02,2.0,23.0,0.105,0.03,0.1,0.46,2.8,1.4,4.4,5.0,29.0,19.0,2.3,4.8,2.9,3.5,0.8,3.6,0.141376007281603
8.0,4.6,13.0,18.8,9.2,29.2,0.0,0.51,14.0,28.0,0.14,0.02,2.0,12.0,0.14,0.05,0.1,0.43,1.0,3.0,5.0,3.4,30.0,12.0,1.3,3.5,3.9,2.6,0.41,2.9,0.0979269562031761
32.0,11.8,4.6,9.2,6.8,44.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,34.0,0.14,0.09,0.1,0.33,0.7,2.5,4.5,4.8,28.0,20.0,1.7,4.3,1.2,3.8,0.51,1.8,0.0704735880767003
21.2,10.6,7.0,8.0,10.4,17.2,0.0,0.5,14.0,27.0,0.035,0.01,2.0,33.0,0.07,0.02,0.1,0.08,0.8,2.5,3.8,4.7,12.0,19.0,3.0,2.9,0.4,3.3,0.2,2.1,0.0706899053529552
39.2,9.4,8.2,14.0,22.4,5.2,0.0,0.51,14.0,33.0,0.07,0.01,2.0,35.0,0.175,0.09,0.1,0.5,1.9,2.0,4.0,3.6,22.0,1.0,3.0,1.7,4.9,3.3,1.38,2.8,0.033750641364851
28.4,4.6,3.4,17.6,5.6,37.6,0.0,0.5,14.0,10.0,0.105,0.02,2.0,26.0,0.14,0.06,0.1,0.3,0.6,0.5,2.5,3.5,16.0,22.0,0.2,2.6,3.1,3.9,0.45,2.1,0.114641830725125
11.6,10.6,5.8,6.8,23.6,14.8,0.0,0.51,14.0,26.0,0.14,0.07,2.0,13.0,0.07,0.03,0.1,0.34,2.8,3.1,3.9,3.3,7.0,13.0,0.5,3.5,3.7,0.6,2.2,3.2,0.160134891361381
42.8,7.0,3.4,10.4,23.6,32.8,0.0,0.51,14.0,24.0,0.14,0.07,2.0,16.0,0.035,0.01,0.1,0.31,1.3,1.2,4.7,4.1,4.0,30.0,2.3,3.6,4.3,0.1,0.94,3.8,0.0713101705649599
23.6,9.4,5.8,18.8,9.2,8.8,0.0,0.51,14.0,33.0,0.14,0.04,2.0,30.0,0.14,0.06,0.1,0.45,0.5,2.8,3.3,2.7,24.0,11.0,4.6,3.7,1.7,0.2,0.16,1.1,0.0772067535825356
47.6,2.2,8.2,12.8,12.8,17.2,0.0,0.5,14.0,18.0,0.035,0.02,2.0,16.0,0.14,0.09,0.1,0.2,1.4,1.7,4.7,1.9,17.0,18.0,2.2,2.3,1.2,2.7,0.38,1.2,0.0266546891883115
35.6,13.0,9.4,22.4,22.4,41.2,0.0,0.5,14.0,30.0,0.175,0.03,2.0,16.0,0.105,0.1,0.1,0.11,2.4,1.9,4.9,5.0,15.0,4.0,4.7,5.0,0.8,2.4,1.09,3.3,0.0314952642616694
38.0,2.2,5.8,6.8,23.6,30.4,0.0,0.51,14.0,17.0,0.07,0.06,2.0,33.0,0.07,0.06,0.1,0.21,1.6,1.6,4.6,4.6,16.0,23.0,2.6,3.5,4.2,1.4,1.29,2.8,0.046961170984395
24.8,2.2,5.8,11.6,8.0,11.2,0.0,0.51,14.0,28.0,0.105,0.07,2.0,31.0,0.035,0.03,0.1,0.36,0.6,1.5,2.6,3.0,26.0,18.0,4.7,0.7,1.8,0.1,0.41,1.2,0.0718920677666463
51.2,9.4,4.6,8.0,18.8,40.0,0.0,0.51,14.0,25.0,0.07,0.04,2.0,33.0,0.035,0.02,0.1,0.46,1.2,2.8,4.1,4.2,8.0,12.0,3.7,1.2,4.9,4.0,0.36,2.2,0.0436920384659132
42.8,4.6,7.0,15.2,11.6,17.2,0.0,0.51,14.0,7.0,0.175,0.05,2.0,15.0,0.035,0.02,0.1,0.08,0.7,0.6,2.4,3.5,20.0,20.0,0.8,0.4,1.8,4.6,0.53,1.7,0.0350184386582732
16.4,10.6,4.6,11.6,17.6,29.2,0.0,0.5,14.0,27.0,0.175,0.06,2.0,34.0,0.105,0.01,0.1,0.16,0.9,1.8,4.5,3.7,5.0,14.0,3.6,1.5,1.5,3.5,0.14,1.0,0.13958527992213
46.4,11.8,5.8,6.8,9.2,44.8,0.0,0.5,14.0,12.0,0.105,0.06,2.0,20.0,0.035,0.03,0.1,0.42,0.9,0.4,2.6,2.9,24.0,18.0,4.7,1.1,3.5,3.6,0.17,1.2,0.0381441112040405
46.4,9.4,8.2,24.8,15.2,22.0,0.0,0.5,14.0,35.0,0.105,0.05,2.0,24.0,0.14,0.04,0.1,0.31,1.9,3.9,3.3,4.3,21.0,23.0,4.7,0.9,1.4,4.7,1.42,1.7,0.0283555341265702
18.8,4.6,13.0,23.6,20.0,11.2,0.0,0.51,14.0,29.0,0.07,0.01,2.0,27.0,0.14,0.04,0.1,0.28,2.2,1.9,4.2,4.0,4.0,8.0,2.8,2.7,3.6,0.5,1.44,2.0,0.0470667570874497
22.4,11.8,7.0,12.8,5.6,29.2,0.0,0.5,14.0,25.0,0.175,0.04,2.0,11.0,0.035,0.02,0.1,0.07,0.7,2.4,3.2,3.1,30.0,18.0,4.2,1.1,2.8,3.8,0.11,1.3,0.0684054667169147
48.8,1.0,4.6,15.2,10.4,19.6,0.0,0.5,14.0,15.0,0.035,0.02,2.0,17.0,0.14,0.08,0.1,0.41,0.6,0.5,4.1,2.4,20.0,15.0,2.2,1.0,3.2,3.4,0.32,2.2,0.0444605867003221
17.6,7.0,3.4,23.6,8.0,7.6,0.0,0.51,14.0,15.0,0.07,0.01,2.0,24.0,0.07,0.03,0.1,0.48,0.4,0.7,4.5,5.0,5.0,27.0,3.0,3.1,0.8,0.4,0.21,1.9,0.176460351228466
35.6,9.4,9.4,6.8,20.0,32.8,0.0,0.5,14.0,20.0,0.035,0.03,2.0,9.0,0.175,0.06,0.1,0.33,1.7,2.4,4.4,4.3,14.0,21.0,2.4,1.2,3.6,0.7,1.22,2.6,0.0312581322136226
20.0,2.2,7.0,5.6,6.8,44.8,0.0,0.51,14.0,27.0,0.175,0.05,2.0,20.0,0.175,0.08,0.1,0.4,0.7,1.5,3.7,1.5,2.0,17.0,1.6,0.8,0.5,0.5,0.24,1.4,0.0765027918487201
16.4,8.2,3.4,12.8,21.2,7.6,0.0,0.5,14.0,9.0,0.105,0.06,2.0,31.0,0.14,0.01,0.1,0.18,1.0,1.2,3.5,4.4,30.0,28.0,2.0,3.0,0.3,5.0,0.26,3.2,0.187806556353318
30.8,7.0,4.6,12.8,4.4,49.6,0.0,0.51,14.0,20.0,0.07,0.05,2.0,29.0,0.105,0.04,0.1,0.46,0.4,1.0,1.9,2.1,24.0,4.0,2.8,3.5,2.4,1.8,0.15,1.6,0.0776117704353039
32.0,8.2,9.4,10.4,11.6,36.4,0.0,0.51,14.0,15.0,0.175,0.1,2.0,25.0,0.105,0.03,0.1,0.38,1.4,0.9,4.3,1.7,13.0,28.0,3.7,3.6,3.6,3.1,0.79,1.4,0.0342186941930397
12.8,5.8,5.8,5.6,21.2,40.0,0.0,0.51,14.0,34.0,0.07,0.03,2.0,28.0,0.175,0.09,0.1,0.3,1.0,2.4,4.7,4.8,30.0,23.0,1.4,1.3,1.2,2.1,0.34,2.3,0.143210972850078
18.8,3.4,4.6,6.8,16.4,35.2,0.0,0.51,14.0,33.0,0.14,0.03,2.0,22.0,0.14,0.08,0.1,0.24,1.9,1.8,5.0,3.8,5.0,0.0,3.8,2.0,0.7,4.8,0.85,1.0,0.124753278729539
16.4,1.0,4.6,3.2,6.8,7.6,0.0,0.5,14.0,18.0,0.07,0.03,2.0,30.0,0.175,0.02,0.1,0.29,0.7,0.8,4.2,1.9,17.0,29.0,4.7,2.7,2.1,4.6,0.61,1.0,0.14140804808267
23.6,11.8,4.6,6.8,4.4,46.0,0.0,0.5,14.0,29.0,0.14,0.1,2.0,29.0,0.105,0.05,0.1,0.23,0.2,2.6,2.2,4.9,10.0,21.0,0.5,3.8,0.4,2.0,0.1,1.5,0.0901745516027671
39.2,9.4,13.0,8.0,16.4,10.0,0.0,0.5,14.0,21.0,0.105,0.01,2.0,34.0,0.175,0.02,0.1,0.4,1.7,1.1,4.5,4.6,19.0,21.0,1.1,4.8,3.7,1.1,0.83,1.3,0.0211079240024342
34.4,2.2,9.4,8.0,21.2,49.6,0.0,0.5,14.0,34.0,0.07,0.03,2.0,31.0,0.175,0.1,0.1,0.39,2.4,3.8,4.7,4.8,1.0,9.0,3.1,4.4,2.1,0.9,0.92,4.4,0.0323452520760696
18.8,4.6,3.4,18.8,20.0,32.8,0.0,0.5,14.0,12.0,0.175,0.1,2.0,15.0,0.105,0.03,0.1,0.31,1.7,1.2,4.9,4.0,9.0,0.0,1.0,4.8,4.4,1.7,0.26,1.7,0.161130241146957
12.8,8.2,5.8,18.8,6.8,40.0,0.0,0.51,14.0,33.0,0.105,0.06,2.0,13.0,0.105,0.1,0.1,0.43,0.8,0.6,3.1,2.8,8.0,25.0,3.4,1.6,4.8,1.2,0.56,2.3,0.139657734673791
42.8,13.0,8.2,10.4,5.6,20.8,0.0,0.51,14.0,22.0,0.105,0.03,2.0,25.0,0.14,0.02,0.1,0.34,0.4,2.0,1.6,3.8,23.0,18.0,4.1,4.4,2.4,4.3,0.3,1.2,0.0313013283053722
27.2,4.6,4.6,10.4,5.6,5.2,0.0,0.51,14.0,25.0,0.105,0.03,2.0,28.0,0.175,0.05,0.1,0.19,0.6,2.5,2.6,1.7,13.0,13.0,1.3,1.3,3.3,4.6,0.29,1.5,0.0863571458152989
34.4,4.6,5.8,20.0,16.4,41.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,29.0,0.07,0.04,0.1,0.24,1.7,0.8,4.8,5.0,21.0,29.0,1.9,1.7,2.6,1.6,0.19,3.7,0.0534784763630874
22.4,4.6,7.0,21.2,23.6,22.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,35.0,0.14,0.04,0.1,0.5,1.3,2.1,5.0,3.7,6.0,27.0,4.6,2.0,2.4,3.6,0.86,3.6,0.0593757049167762
45.2,8.2,11.8,24.8,5.6,16.0,0.0,0.5,14.0,28.0,0.105,0.03,2.0,33.0,0.14,0.1,0.1,0.37,0.3,2.8,3.0,3.3,20.0,23.0,0.2,1.4,3.6,0.4,0.22,2.3,0.0197279170852782
18.8,11.8,13.0,17.6,21.2,16.0,0.0,0.51,14.0,27.0,0.14,0.06,2.0,16.0,0.035,0.02,0.1,0.23,1.5,3.2,4.2,4.7,4.0,17.0,2.7,0.6,1.0,5.0,0.85,2.7,0.04392368684296
9.2,4.6,5.8,17.6,8.0,18.4,0.0,0.5,14.0,12.0,0.14,0.07,2.0,31.0,0.175,0.05,0.1,0.38,0.5,1.2,4.7,3.8,14.0,9.0,2.3,3.4,4.6,1.1,0.38,1.6,0.195097828538999
28.4,4.6,3.4,16.4,18.8,6.4,0.0,0.51,14.0,20.0,0.14,0.08,2.0,7.0,0.175,0.06,0.1,0.33,1.8,1.6,5.0,2.8,9.0,22.0,3.6,4.6,3.9,2.7,0.15,2.1,0.110927667223606
26.0,7.0,5.8,9.2,18.8,41.2,0.0,0.5,14.0,29.0,0.175,0.06,2.0,17.0,0.07,0.07,0.1,0.2,2.2,3.3,3.9,2.2,25.0,17.0,3.2,3.5,1.1,0.4,1.47,2.1,0.0704106836779234
27.2,3.4,7.0,6.8,9.2,12.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,32.0,0.105,0.03,0.1,0.22,0.9,3.2,3.5,2.6,23.0,3.0,2.4,0.9,4.3,4.5,0.66,1.3,0.0580376286991788
38.0,2.2,13.0,26.0,6.8,18.4,0.0,0.5,14.0,21.0,0.105,0.03,2.0,28.0,0.14,0.03,0.1,0.37,0.5,0.5,2.7,3.0,19.0,25.0,4.6,4.8,4.1,1.5,0.24,2.6,0.0211353544399891
33.2,2.2,8.2,4.4,4.4,30.4,0.0,0.5,14.0,32.0,0.105,0.1,2.0,34.0,0.14,0.03,0.1,0.3,0.3,1.4,1.8,2.9,14.0,3.0,4.7,1.0,2.3,3.9,0.17,1.6,0.0440188203729174
47.6,11.8,4.6,21.2,21.2,38.8,0.0,0.51,14.0,19.0,0.105,0.02,2.0,26.0,0.14,0.02,0.1,0.49,1.6,2.1,4.2,3.6,5.0,16.0,3.9,4.5,4.6,1.5,1.21,2.2,0.0487130766658388
46.4,7.0,9.4,22.4,11.6,46.0,0.0,0.51,14.0,19.0,0.105,0.03,2.0,4.0,0.105,0.02,0.1,0.09,1.2,1.7,2.4,1.3,30.0,14.0,3.3,0.2,3.9,3.0,0.17,1.1,0.023630389960992
33.2,8.2,10.6,10.4,15.2,16.0,0.0,0.5,14.0,33.0,0.105,0.04,2.0,7.0,0.14,0.05,0.1,0.2,1.8,1.7,2.8,2.2,5.0,4.0,0.7,1.0,4.1,1.8,0.63,2.0,0.0307237590430662
51.2,5.8,9.4,16.4,15.2,8.8,0.0,0.5,14.0,35.0,0.14,0.09,2.0,28.0,0.14,0.06,0.1,0.32,1.0,3.5,4.7,1.8,15.0,22.0,0.9,4.9,3.7,4.9,0.35,1.1,0.0225745148127264
14.0,11.8,7.0,12.8,14.0,23.2,0.0,0.5,14.0,13.0,0.14,0.04,2.0,16.0,0.035,0.01,0.1,0.24,1.2,0.9,4.0,4.2,12.0,1.0,4.1,4.5,4.4,0.9,0.54,3.3,0.107384240669121
34.4,7.0,13.0,23.6,6.8,46.0,0.0,0.5,14.0,24.0,0.105,0.01,2.0,17.0,0.14,0.02,0.1,0.23,0.6,2.6,3.5,4.6,4.0,7.0,3.2,4.8,4.8,3.6,0.36,1.2,0.0238141413073078
33.2,11.8,7.0,10.4,3.2,36.4,0.0,0.51,14.0,31.0,0.14,0.04,2.0,15.0,0.105,0.02,0.1,0.23,0.4,1.0,1.7,3.0,11.0,14.0,0.7,2.6,1.5,1.8,0.18,1.4,0.0456625326520888
42.8,4.6,13.0,23.6,16.4,8.8,0.0,0.5,14.0,13.0,0.07,0.01,2.0,32.0,0.105,0.05,0.1,0.17,1.4,1.1,3.3,4.4,2.0,2.0,5.0,2.9,4.8,2.0,0.45,2.2,0.0183652112047547
24.8,2.2,7.0,6.8,9.2,35.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,15.0,0.175,0.03,0.1,0.27,0.6,0.4,3.0,2.4,27.0,26.0,1.8,0.5,3.6,4.2,0.19,1.8,0.0583644941797647
48.8,9.4,8.2,10.4,12.8,11.2,0.0,0.51,14.0,29.0,0.175,0.08,2.0,29.0,0.07,0.05,0.1,0.1,0.9,2.2,4.8,4.6,30.0,12.0,2.0,4.1,0.3,3.8,0.43,3.1,0.0260560967038385
32.0,3.4,7.0,3.2,12.8,47.2,0.0,0.51,14.0,22.0,0.105,0.04,2.0,10.0,0.07,0.01,0.1,0.39,1.1,2.4,4.2,3.2,28.0,24.0,4.7,3.3,1.6,4.8,0.9,2.5,0.0473041038501016
15.2,9.4,8.2,14.0,15.2,28.0,0.0,0.5,14.0,19.0,0.14,0.06,2.0,13.0,0.175,0.1,0.1,0.29,0.6,1.6,4.3,3.2,23.0,13.0,1.0,0.1,2.9,1.1,0.44,2.4,0.0812451351299773
33.2,7.0,11.8,17.6,3.2,23.2,0.0,0.5,14.0,34.0,0.07,0.03,2.0,24.0,0.14,0.08,0.1,0.43,0.4,2.9,1.2,2.7,2.0,27.0,0.8,1.2,2.3,2.7,0.21,1.1,0.0296796951677553
45.2,11.8,8.2,15.2,6.8,5.2,0.0,0.51,14.0,12.0,0.105,0.09,2.0,14.0,0.07,0.06,0.1,0.25,0.8,0.6,3.1,4.9,15.0,11.0,0.1,1.8,2.6,2.5,0.33,3.0,0.0281603636331261
45.2,4.6,7.0,2.0,5.6,6.4,0.0,0.5,14.0,12.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.19,0.6,0.3,2.3,4.5,22.0,28.0,4.4,3.8,2.8,0.1,0.29,1.6,0.0343394490991056
4.4,1.0,13.0,12.8,12.8,17.2,0.0,0.51,14.0,29.0,0.14,0.08,2.0,24.0,0.105,0.08,0.1,0.46,1.2,2.9,4.5,3.8,6.0,18.0,4.0,1.3,2.8,2.3,0.48,1.0,0.175160258636748
17.6,4.6,7.0,11.6,21.2,17.2,0.0,0.5,14.0,28.0,0.105,0.03,2.0,8.0,0.07,0.07,0.1,0.47,2.0,3.0,4.5,3.7,25.0,5.0,2.1,1.9,0.9,0.6,1.35,3.0,0.0904041017209158
28.4,8.2,5.8,14.0,15.2,22.0,0.0,0.51,14.0,30.0,0.175,0.02,2.0,25.0,0.07,0.01,0.1,0.24,0.9,2.3,4.9,4.6,6.0,7.0,0.7,2.6,1.6,3.9,0.65,2.2,0.0664367333315764
44.0,5.8,8.2,20.0,22.4,19.6,0.0,0.51,14.0,15.0,0.035,0.03,2.0,27.0,0.105,0.01,0.1,0.25,1.0,1.3,5.0,3.6,28.0,25.0,4.4,1.6,4.9,0.9,0.22,1.9,0.0289646187957237
21.2,3.4,8.2,26.0,21.2,36.4,0.0,0.51,14.0,30.0,0.105,0.02,2.0,15.0,0.105,0.01,0.1,0.21,1.3,3.0,4.5,5.0,1.0,22.0,3.4,1.6,0.8,2.5,1.14,2.2,0.0590274741103591
21.2,5.8,8.2,17.6,9.2,10.0,0.0,0.5,14.0,35.0,0.035,0.02,2.0,34.0,0.07,0.06,0.1,0.25,1.1,1.0,3.1,3.2,16.0,21.0,4.0,2.4,3.3,3.7,0.71,1.2,0.0607930530168339
41.6,9.4,10.6,17.6,26.0,23.2,0.0,0.5,14.0,21.0,0.175,0.01,2.0,25.0,0.07,0.05,0.1,0.35,1.9,2.4,4.9,4.3,28.0,11.0,1.2,1.2,0.3,2.4,1.19,2.9,0.0239623448496099
35.6,11.8,9.4,12.8,5.6,32.8,0.0,0.5,14.0,8.0,0.14,0.1,2.0,34.0,0.175,0.06,0.1,0.47,0.6,0.3,2.3,5.0,26.0,26.0,0.3,0.6,3.4,4.0,0.11,1.8,0.0332214415406006
45.2,5.8,10.6,6.8,14.0,35.2,0.0,0.5,14.0,15.0,0.175,0.09,2.0,32.0,0.175,0.1,0.1,0.41,0.8,0.8,4.9,2.2,23.0,29.0,5.0,1.1,1.7,0.7,0.16,2.1,0.0214146585516819
