w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Llt_uH
32.0,11.8,9.4,4.4,16.4,30.4,0.0,0.5,14.0,34.0,0.175,0.07,2.0,27.0,0.035,0.01,0.1,0.1,1.9,0.4,3.7,4.5,14.0,25.0,0.5,4.1,0.9,2.9,0.21,3.4,9.66667714754213
46.4,5.8,10.6,24.8,18.8,8.8,0.0,0.5,14.0,23.0,0.07,0.06,2.0,15.0,0.175,0.01,0.1,0.27,1.3,2.8,5.0,3.5,20.0,18.0,3.5,2.2,4.4,4.8,0.96,3.4,11.74645791896
51.2,4.6,3.4,5.6,22.4,41.2,0.0,0.51,14.0,35.0,0.105,0.01,2.0,24.0,0.175,0.01,0.1,0.22,1.7,3.0,4.9,3.6,28.0,3.0,2.4,1.6,4.7,4.7,1.39,2.8,10.8890698676183
15.2,13.0,3.4,16.4,10.4,25.6,0.0,0.5,14.0,35.0,0.105,0.05,2.0,25.0,0.105,0.07,0.1,0.07,0.8,0.9,3.0,2.6,1.0,0.0,4.3,4.6,3.8,4.7,0.43,2.4,6.20148728238966
9.2,11.8,8.2,21.2,5.6,31.6,0.0,0.51,14.0,34.0,0.175,0.1,2.0,20.0,0.07,0.02,0.1,0.3,0.4,3.0,4.1,3.5,7.0,28.0,2.0,4.6,4.8,1.9,0.21,1.2,15.0611039701784
10.4,13.0,9.4,23.6,6.8,43.6,0.0,0.51,14.0,26.0,0.035,0.03,2.0,27.0,0.14,0.03,0.1,0.48,0.6,3.5,3.2,3.1,17.0,19.0,4.9,0.3,2.2,1.7,0.55,3.0,11.5014484758161
32.0,2.2,2.2,10.4,9.2,53.2,0.0,0.51,14.0,28.0,0.14,0.02,2.0,22.0,0.105,0.09,0.1,0.06,0.9,1.4,4.9,1.5,24.0,1.0,5.0,3.6,0.3,4.4,0.68,1.0,11.1397791557678
48.8,8.2,7.0,24.8,15.2,17.2,0.0,0.51,14.0,20.0,0.175,0.02,2.0,23.0,0.105,0.04,0.1,0.35,2.0,1.6,4.6,4.6,29.0,25.0,3.0,3.7,1.8,1.0,0.67,2.8,14.439854839664
22.4,5.8,7.0,14.0,26.0,37.6,0.0,0.5,14.0,34.0,0.07,0.01,2.0,21.0,0.14,0.09,0.1,0.08,2.4,2.8,4.7,4.4,0.0,25.0,4.1,0.2,2.5,0.6,0.23,3.7,11.2052813482607
41.6,5.8,5.8,15.2,20.0,19.6,0.0,0.51,14.0,22.0,0.14,0.09,2.0,15.0,0.105,0.08,0.1,0.25,1.3,2.3,4.4,3.7,26.0,7.0,0.6,5.0,4.4,2.8,1.11,2.8,10.0449954218379
22.4,5.8,1.0,5.6,6.8,46.0,0.0,0.5,14.0,27.0,0.175,0.01,2.0,22.0,0.175,0.1,0.1,0.04,0.4,3.2,1.5,1.9,8.0,30.0,1.9,4.9,4.8,4.9,0.32,1.0,9.19834990813766
5.6,7.0,11.8,8.0,12.8,24.4,0.0,0.5,14.0,30.0,0.14,0.07,2.0,23.0,0.14,0.03,0.1,0.02,1.5,3.6,4.4,4.7,24.0,22.0,3.7,4.1,3.5,0.3,0.3,1.4,9.61806444496027
22.4,11.8,2.2,23.6,8.0,31.6,0.0,0.51,14.0,24.0,0.105,0.1,2.0,34.0,0.105,0.05,0.1,0.3,0.9,2.8,3.6,4.5,1.0,2.0,0.8,4.5,2.9,4.1,0.25,2.2,11.7568975476623
34.4,11.8,2.2,23.6,5.6,40.0,0.0,0.5,14.0,26.0,0.105,0.07,2.0,15.0,0.175,0.05,0.1,0.06,0.4,0.8,1.5,1.3,3.0,10.0,2.9,2.5,0.5,1.2,0.17,1.1,11.732812689185
45.2,11.8,10.6,23.6,18.8,24.4,0.0,0.51,14.0,35.0,0.035,0.02,2.0,26.0,0.105,0.05,0.1,0.13,1.3,1.2,4.9,3.8,13.0,23.0,4.9,0.7,2.5,0.9,0.94,1.3,13.5407926914828
46.4,13.0,13.0,21.2,10.4,31.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,32.0,0.175,0.08,0.1,0.27,0.7,2.0,3.3,2.6,18.0,17.0,1.1,0.4,1.8,4.8,0.27,1.3,15.0239599655167
35.6,10.6,11.8,8.0,14.0,38.8,0.0,0.51,14.0,32.0,0.14,0.04,2.0,10.0,0.07,0.03,0.1,0.5,1.2,3.8,2.8,4.1,7.0,26.0,4.6,1.0,3.7,4.8,0.31,2.2,12.8237836751761
8.0,7.0,7.0,11.6,21.2,50.8,0.0,0.5,14.0,26.0,0.14,0.03,2.0,22.0,0.035,0.01,0.1,0.28,2.2,1.8,4.2,4.2,21.0,1.0,4.6,4.2,5.0,2.6,1.48,3.2,7.44517977565396
9.2,2.2,5.8,24.8,18.8,13.6,0.0,0.51,14.0,17.0,0.07,0.06,2.0,31.0,0.105,0.09,0.1,0.09,1.7,0.8,4.0,2.6,12.0,6.0,1.0,4.0,1.2,3.1,0.39,2.3,7.88465260953827
12.8,7.0,9.4,24.8,17.6,52.0,0.0,0.5,14.0,35.0,0.105,0.06,2.0,27.0,0.175,0.04,0.1,0.26,1.0,1.3,3.1,4.1,20.0,23.0,1.9,3.1,4.1,0.5,0.77,2.8,7.47867682101904
9.2,5.8,5.8,18.8,8.0,24.4,0.0,0.51,14.0,29.0,0.14,0.1,2.0,32.0,0.105,0.08,0.1,0.36,0.7,1.4,3.4,3.9,1.0,26.0,1.5,0.9,3.5,4.6,0.4,2.3,7.58227430026291
33.2,7.0,4.6,14.0,10.4,17.2,0.0,0.5,14.0,10.0,0.105,0.03,2.0,20.0,0.07,0.06,0.1,0.05,0.6,0.4,4.2,4.6,5.0,10.0,2.7,4.8,2.7,2.6,0.14,1.1,15.0030587517291
24.8,7.0,10.6,12.8,22.4,41.2,0.0,0.51,14.0,33.0,0.175,0.06,2.0,13.0,0.14,0.09,0.1,0.09,2.7,3.9,4.2,3.4,7.0,1.0,2.6,4.2,2.4,0.5,1.63,3.0,14.2798311963755
35.6,13.0,8.2,9.2,20.0,20.8,0.0,0.51,14.0,31.0,0.07,0.05,2.0,26.0,0.035,0.02,0.1,0.33,1.6,1.8,4.7,4.4,5.0,29.0,4.8,4.6,4.2,3.9,1.14,3.4,8.09032057071425
48.8,9.4,9.4,10.4,5.6,53.2,0.0,0.51,14.0,32.0,0.105,0.07,2.0,9.0,0.14,0.02,0.1,0.27,0.6,2.9,2.1,4.8,19.0,10.0,4.4,0.7,2.5,2.8,0.31,1.8,11.3107379987313
41.6,3.4,10.6,22.4,23.6,47.2,0.0,0.51,14.0,20.0,0.105,0.03,2.0,17.0,0.175,0.08,0.1,0.32,3.1,2.4,4.9,4.4,1.0,20.0,1.5,2.2,3.8,3.5,0.58,2.2,19.5226277079721
35.6,2.2,8.2,18.8,20.0,5.2,0.0,0.5,14.0,27.0,0.14,0.05,2.0,16.0,0.07,0.04,0.1,0.34,2.5,1.4,4.3,3.8,16.0,24.0,1.0,0.9,3.4,3.6,1.06,2.7,17.625041361661
47.6,7.0,3.4,6.8,21.2,48.4,0.0,0.5,14.0,34.0,0.105,0.06,2.0,13.0,0.105,0.1,0.1,0.25,2.1,4.1,4.8,4.8,4.0,28.0,4.1,4.1,4.0,1.7,1.9,3.4,12.4945237788306
9.2,13.0,4.6,16.4,5.6,8.8,0.0,0.5,14.0,19.0,0.175,0.04,2.0,22.0,0.105,0.07,0.1,0.36,0.7,2.1,2.2,1.2,11.0,8.0,2.8,4.3,4.7,5.0,0.37,1.1,11.9065890454025
38.0,3.4,1.0,14.0,6.8,29.2,0.0,0.5,14.0,33.0,0.14,0.04,2.0,25.0,0.105,0.08,0.1,0.24,0.6,2.6,4.8,2.8,30.0,2.0,0.3,4.0,0.8,2.2,0.57,1.3,16.0994961662272
38.0,9.4,9.4,10.4,24.8,22.0,0.0,0.5,14.0,32.0,0.175,0.03,2.0,22.0,0.14,0.04,0.1,0.23,2.4,1.2,4.6,5.0,30.0,18.0,0.4,4.3,1.2,3.3,0.21,3.8,11.1256736521981
15.2,1.0,8.2,12.8,9.2,35.2,0.0,0.51,14.0,19.0,0.14,0.01,2.0,29.0,0.175,0.06,0.1,0.41,0.8,1.8,2.9,2.4,9.0,13.0,1.1,2.6,4.9,3.6,0.69,1.3,9.14633922513137
34.4,5.8,1.0,10.4,11.6,14.8,0.0,0.51,14.0,34.0,0.14,0.06,2.0,13.0,0.175,0.1,0.1,0.48,1.4,4.0,4.3,2.5,4.0,11.0,1.5,3.2,3.8,0.7,0.32,2.1,13.7446459770053
4.4,5.8,1.0,16.4,3.2,20.8,0.0,0.5,14.0,5.0,0.105,0.08,2.0,27.0,0.105,0.06,0.1,0.19,0.3,0.4,1.1,3.3,20.0,26.0,0.5,3.0,0.4,0.7,0.26,1.0,8.45205472247068
18.8,1.0,7.0,21.2,12.8,46.0,0.0,0.5,14.0,27.0,0.07,0.06,2.0,6.0,0.175,0.06,0.1,0.17,0.8,1.6,3.8,2.9,9.0,6.0,4.1,3.6,4.3,2.5,0.32,2.8,7.94726714247098
51.2,4.6,7.0,6.8,4.4,23.2,0.0,0.51,14.0,30.0,0.175,0.04,2.0,7.0,0.175,0.04,0.1,0.21,0.4,3.8,2.5,3.4,4.0,18.0,0.8,1.6,3.6,3.3,0.16,1.4,14.8642806122526
29.6,4.6,7.0,12.8,16.4,35.2,0.0,0.5,14.0,33.0,0.14,0.09,2.0,7.0,0.175,0.03,0.1,0.2,0.8,1.4,3.4,4.5,20.0,4.0,2.5,2.0,4.0,0.2,0.31,1.6,9.16849454552165
18.8,1.0,2.2,3.2,11.6,4.0,0.0,0.5,14.0,26.0,0.07,0.02,2.0,27.0,0.175,0.07,0.1,0.25,1.3,1.9,3.7,3.6,12.0,30.0,0.8,4.7,4.9,2.9,0.57,2.1,7.23683873065727
33.2,4.6,2.2,20.0,3.2,8.8,0.0,0.5,14.0,13.0,0.07,0.05,2.0,16.0,0.14,0.01,0.1,0.32,0.4,0.2,1.8,4.9,30.0,26.0,2.4,4.9,0.5,2.9,0.17,1.2,17.5830074905424
39.2,8.2,3.4,21.2,3.2,20.8,0.0,0.51,14.0,32.0,0.14,0.1,2.0,24.0,0.07,0.02,0.1,0.08,0.3,2.7,1.6,3.9,8.0,11.0,4.1,3.6,3.3,2.1,0.14,1.0,15.3325006010779
39.2,7.0,10.6,17.6,6.8,49.6,0.0,0.51,14.0,16.0,0.07,0.04,2.0,24.0,0.07,0.04,0.1,0.14,0.6,0.8,2.9,4.2,19.0,25.0,2.2,2.5,4.6,1.1,0.49,1.2,10.3589530627482
4.4,2.2,9.4,10.4,14.0,53.2,0.0,0.51,14.0,35.0,0.175,0.02,2.0,10.0,0.14,0.03,0.1,0.1,1.3,2.0,3.7,5.0,4.0,17.0,1.5,3.2,1.6,3.4,0.79,1.7,6.79556350299931
48.8,10.6,8.2,17.6,6.8,20.8,0.0,0.51,14.0,27.0,0.14,0.1,2.0,17.0,0.14,0.02,0.1,0.34,0.8,1.6,2.0,3.3,26.0,3.0,4.7,1.6,4.3,1.6,0.12,1.6,14.2667409174154
35.6,7.0,13.0,11.6,18.8,36.4,0.0,0.51,14.0,24.0,0.035,0.03,2.0,33.0,0.105,0.04,0.1,0.15,1.5,1.3,4.2,4.6,22.0,13.0,1.9,2.7,0.6,3.9,0.16,1.5,12.2830511126228
8.0,1.0,11.8,23.6,9.2,53.2,0.0,0.51,14.0,25.0,0.14,0.04,2.0,27.0,0.14,0.03,0.1,0.22,1.1,0.8,4.5,4.0,2.0,13.0,4.9,0.8,2.5,2.8,0.32,3.8,6.66691208363599
38.0,1.0,8.2,3.2,14.0,25.6,0.0,0.5,14.0,14.0,0.035,0.02,2.0,15.0,0.175,0.07,0.1,0.4,1.6,1.3,2.9,2.2,12.0,7.0,2.6,0.1,2.1,0.4,0.36,1.8,11.3633075589476
47.6,13.0,5.8,16.4,18.8,12.4,0.0,0.5,14.0,35.0,0.175,0.08,2.0,9.0,0.14,0.07,0.1,0.14,1.6,3.2,5.0,3.7,14.0,5.0,1.6,1.3,0.6,3.2,1.47,1.0,19.0049960688677
11.6,5.8,13.0,6.8,15.2,37.6,0.0,0.5,14.0,19.0,0.14,0.02,2.0,12.0,0.175,0.1,0.1,0.1,1.4,1.3,3.5,3.2,19.0,16.0,1.3,3.4,0.1,0.3,1.12,2.3,6.14061721065131
47.6,13.0,2.2,12.8,9.2,22.0,0.0,0.51,14.0,35.0,0.105,0.03,2.0,27.0,0.07,0.06,0.1,0.34,0.9,4.0,3.9,3.2,8.0,12.0,1.1,3.2,0.4,2.4,0.27,2.7,12.7062325516224
17.6,7.0,2.2,21.2,4.4,8.8,0.0,0.51,14.0,30.0,0.14,0.1,2.0,28.0,0.035,0.01,0.1,0.38,0.3,1.1,2.9,4.1,8.0,5.0,2.5,4.2,3.2,3.5,0.17,1.3,12.8826446751534
34.4,5.8,13.0,5.6,6.8,32.8,0.0,0.51,14.0,14.0,0.07,0.01,2.0,29.0,0.14,0.05,0.1,0.31,0.8,1.4,3.2,4.7,16.0,20.0,2.7,4.5,1.5,3.3,0.11,1.2,8.95612679809541
52.4,11.8,5.8,21.2,11.6,52.0,0.0,0.51,14.0,24.0,0.14,0.07,2.0,10.0,0.105,0.03,0.1,0.46,1.1,1.4,4.1,3.3,10.0,10.0,0.6,4.7,0.9,1.0,0.77,1.5,14.7733801145948
48.8,7.0,13.0,6.8,20.0,4.0,0.0,0.51,14.0,32.0,0.105,0.09,2.0,24.0,0.105,0.07,0.1,0.28,1.0,4.0,3.4,4.7,30.0,0.0,1.3,0.4,0.8,3.0,0.17,2.7,10.9482511801959
14.0,11.8,9.4,23.6,10.4,43.6,0.0,0.5,14.0,30.0,0.105,0.05,2.0,27.0,0.07,0.01,0.1,0.3,1.0,1.4,2.2,3.3,23.0,26.0,3.0,4.2,4.8,4.4,0.13,1.3,11.9225622917143
44.0,5.8,3.4,21.2,20.0,17.2,0.0,0.51,14.0,25.0,0.14,0.04,2.0,22.0,0.07,0.05,0.1,0.03,1.3,3.2,4.1,3.0,23.0,19.0,1.4,4.5,0.1,0.6,0.42,2.6,13.389918643947
16.4,13.0,10.6,20.0,15.2,7.6,0.0,0.5,14.0,7.0,0.14,0.1,2.0,13.0,0.14,0.01,0.1,0.24,1.2,0.5,4.6,4.9,28.0,15.0,4.2,0.1,2.4,2.5,0.21,1.8,12.4072516184164
10.4,3.4,13.0,21.2,8.0,40.0,0.0,0.51,14.0,34.0,0.07,0.04,2.0,32.0,0.105,0.03,0.1,0.39,0.8,1.7,4.7,3.1,9.0,20.0,3.2,4.4,4.6,3.8,0.52,1.8,9.6867751533162
51.2,11.8,11.8,21.2,12.8,36.4,0.0,0.51,14.0,33.0,0.14,0.01,2.0,35.0,0.175,0.06,0.1,0.35,1.1,2.1,2.9,4.4,12.0,28.0,3.1,2.1,0.9,2.9,0.85,1.4,16.7679581040786
51.2,4.6,11.8,23.6,9.2,24.4,0.0,0.51,14.0,29.0,0.14,0.04,2.0,27.0,0.105,0.09,0.1,0.23,1.0,3.5,4.2,4.8,24.0,28.0,0.3,0.5,4.4,3.5,0.56,2.3,14.0806829176903
20.0,5.8,10.6,22.4,15.2,7.6,0.0,0.51,14.0,30.0,0.105,0.02,2.0,8.0,0.14,0.05,0.1,0.12,1.0,1.6,3.7,3.6,15.0,18.0,1.5,1.0,0.5,3.2,0.72,3.3,6.98951693983729
39.2,10.6,7.0,26.0,22.4,7.6,0.0,0.51,14.0,26.0,0.175,0.06,2.0,27.0,0.14,0.1,0.1,0.06,1.6,0.9,4.6,4.3,2.0,15.0,3.6,4.6,0.6,4.1,0.46,2.2,12.0125887943528
17.6,7.0,13.0,11.6,23.6,23.2,0.0,0.51,14.0,32.0,0.175,0.02,2.0,21.0,0.07,0.04,0.1,0.33,2.6,1.3,4.6,4.1,9.0,5.0,0.7,2.3,1.9,4.5,0.71,2.6,10.2594598935219
18.8,2.2,7.0,21.2,6.8,36.4,0.0,0.5,14.0,33.0,0.105,0.05,2.0,27.0,0.07,0.05,0.1,0.46,0.5,3.2,5.0,1.7,8.0,10.0,3.9,0.9,3.2,3.3,0.13,1.2,18.7174180093114
18.8,8.2,11.8,14.0,23.6,23.2,0.0,0.5,14.0,19.0,0.105,0.04,2.0,14.0,0.07,0.06,0.1,0.35,2.2,0.6,4.8,4.8,22.0,6.0,1.1,2.7,4.0,3.9,0.31,2.5,11.5723167954498
34.4,11.8,2.2,5.6,15.2,23.2,0.0,0.5,14.0,26.0,0.14,0.01,2.0,13.0,0.175,0.04,0.1,0.32,1.2,0.7,4.2,2.2,30.0,17.0,1.5,4.7,2.9,4.0,0.6,1.4,9.59662033353276
39.2,7.0,10.6,16.4,21.2,8.8,0.0,0.51,14.0,26.0,0.105,0.01,2.0,15.0,0.07,0.04,0.1,0.05,1.9,1.7,3.9,4.5,25.0,24.0,2.0,1.3,1.9,0.4,1.28,2.7,12.1614808678983
14.0,8.2,11.8,9.2,18.8,35.2,0.0,0.5,14.0,27.0,0.175,0.07,2.0,27.0,0.105,0.01,0.1,0.31,2.2,2.9,4.6,4.6,16.0,12.0,1.9,2.4,4.2,3.0,0.53,1.3,12.7862580528139
29.6,9.4,3.4,10.4,8.0,42.4,0.0,0.51,14.0,28.0,0.175,0.09,2.0,16.0,0.105,0.09,0.1,0.29,0.6,3.3,2.3,3.2,12.0,22.0,4.5,0.6,3.0,2.3,0.44,1.6,11.1974870210048
29.6,10.6,7.0,15.2,14.0,8.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,16.0,0.035,0.02,0.1,0.0,1.6,1.8,3.5,1.3,30.0,5.0,4.5,1.7,3.1,3.6,1.54,1.2,15.1210790598297
50.0,5.8,4.6,11.6,23.6,18.4,0.0,0.5,14.0,25.0,0.175,0.1,2.0,19.0,0.105,0.06,0.1,0.4,2.8,1.7,4.6,3.2,11.0,7.0,4.8,1.6,3.2,0.2,1.16,2.8,17.219991045416
38.0,2.2,2.2,17.6,21.2,35.2,0.0,0.5,14.0,32.0,0.105,0.05,2.0,19.0,0.175,0.03,0.1,0.28,1.5,2.4,4.6,3.7,29.0,20.0,5.0,3.1,0.4,1.5,0.76,1.9,13.016957543878
34.4,1.0,3.4,17.6,5.6,46.0,0.0,0.5,14.0,16.0,0.175,0.06,2.0,22.0,0.105,0.02,0.1,0.42,0.6,0.8,3.8,4.3,6.0,16.0,4.9,1.4,0.1,3.2,0.46,1.4,12.2922227719157
46.4,9.4,13.0,21.2,11.6,25.6,0.0,0.51,14.0,28.0,0.07,0.07,2.0,33.0,0.14,0.06,0.1,0.04,0.7,1.6,4.3,4.5,28.0,4.0,3.3,1.4,1.2,3.4,0.41,1.5,12.3562990064253
52.4,10.6,13.0,18.8,8.0,18.4,0.0,0.5,14.0,16.0,0.175,0.07,2.0,32.0,0.175,0.03,0.1,0.02,0.9,0.4,2.3,1.6,1.0,20.0,1.4,3.4,4.8,2.0,0.1,1.0,14.8565768554491
46.4,1.0,11.8,3.2,15.2,4.0,0.0,0.51,14.0,35.0,0.07,0.01,2.0,19.0,0.105,0.01,0.1,0.09,0.8,4.8,3.9,3.9,28.0,14.0,2.0,3.9,1.4,5.0,0.26,1.5,10.8846887155662
42.8,5.8,8.2,16.4,12.8,31.6,0.0,0.51,14.0,16.0,0.14,0.02,2.0,24.0,0.175,0.05,0.1,0.21,1.5,1.2,3.9,4.8,6.0,3.0,0.2,4.0,0.2,3.8,0.19,2.0,12.5901769277323
36.8,13.0,11.8,26.0,6.8,18.4,0.0,0.51,14.0,34.0,0.175,0.04,2.0,32.0,0.14,0.03,0.1,0.24,0.8,4.0,2.9,3.2,13.0,3.0,2.7,4.1,0.2,5.0,0.16,2.0,16.5102833454651
17.6,9.4,8.2,12.8,11.6,23.2,0.0,0.51,14.0,8.0,0.175,0.05,2.0,22.0,0.105,0.02,0.1,0.36,0.6,0.8,5.0,5.0,3.0,24.0,0.2,1.6,2.6,1.8,0.32,1.4,11.3894245111885
29.6,10.6,3.4,16.4,10.4,37.6,0.0,0.5,14.0,31.0,0.105,0.05,2.0,18.0,0.175,0.07,0.1,0.39,0.6,1.7,3.8,3.1,15.0,28.0,2.5,5.0,0.5,2.4,0.24,1.7,11.932989821881
10.4,10.6,7.0,6.8,16.4,38.8,0.0,0.51,14.0,22.0,0.105,0.07,2.0,32.0,0.105,0.02,0.1,0.15,0.8,0.7,3.7,3.3,12.0,25.0,4.5,2.2,2.4,2.1,0.13,2.8,5.06670179945923
17.6,4.6,13.0,23.6,9.2,24.4,0.0,0.5,14.0,18.0,0.105,0.06,2.0,13.0,0.035,0.01,0.1,0.16,0.8,0.8,4.7,3.9,23.0,25.0,0.4,2.1,4.8,2.8,0.61,1.9,8.77241029129181
4.4,4.6,13.0,20.0,5.6,36.4,0.0,0.51,14.0,19.0,0.175,0.06,2.0,34.0,0.035,0.01,0.1,0.3,0.6,1.2,3.6,1.5,30.0,2.0,3.9,1.8,2.5,5.0,0.48,1.1,9.56798695611052
24.8,2.2,5.8,16.4,15.2,38.8,0.0,0.5,14.0,20.0,0.175,0.06,2.0,29.0,0.175,0.09,0.1,0.23,1.7,2.6,5.0,4.6,16.0,18.0,0.4,4.9,3.1,0.4,0.64,3.4,9.20431189165257
14.0,10.6,4.6,9.2,12.8,28.0,0.0,0.51,14.0,32.0,0.035,0.01,2.0,35.0,0.105,0.03,0.1,0.25,1.0,2.0,4.0,3.5,13.0,18.0,4.7,1.8,5.0,4.7,0.66,3.1,6.0762267828856
18.8,2.2,10.6,16.4,16.4,8.8,0.0,0.5,14.0,20.0,0.175,0.05,2.0,11.0,0.14,0.03,0.1,0.31,1.5,1.4,3.1,4.3,15.0,22.0,2.7,3.3,1.3,3.6,0.13,2.6,9.08718867802439
42.8,8.2,8.2,15.2,16.4,14.8,0.0,0.51,14.0,34.0,0.035,0.03,2.0,9.0,0.035,0.03,0.1,0.1,1.4,4.3,4.7,1.5,22.0,26.0,4.4,1.4,1.8,3.0,1.28,1.1,19.7608230573823
40.4,1.0,9.4,20.0,12.8,14.8,0.0,0.5,14.0,32.0,0.14,0.02,2.0,15.0,0.07,0.07,0.1,0.3,1.6,1.0,3.9,5.0,13.0,26.0,3.8,4.1,3.9,0.8,0.3,3.2,10.534367096998
32.0,10.6,3.4,9.2,20.0,38.8,0.0,0.51,14.0,31.0,0.105,0.05,2.0,12.0,0.14,0.05,0.1,0.24,1.7,2.3,4.9,4.1,30.0,18.0,4.6,1.9,2.6,2.5,1.28,1.2,13.5061654737998
9.2,7.0,11.8,21.2,20.0,37.6,0.0,0.5,14.0,28.0,0.175,0.06,2.0,34.0,0.105,0.02,0.1,0.46,1.1,2.9,4.5,4.3,3.0,9.0,2.1,4.8,1.4,2.3,0.35,1.9,11.0811013188651
16.4,4.6,4.6,10.4,6.8,13.6,0.0,0.51,14.0,20.0,0.14,0.09,2.0,34.0,0.175,0.09,0.1,0.06,0.3,2.1,3.6,4.2,10.0,28.0,3.4,3.5,1.9,1.7,0.1,1.3,18.0499185439488
17.6,9.4,7.0,26.0,6.8,19.6,0.0,0.5,14.0,35.0,0.105,0.05,2.0,18.0,0.035,0.02,0.1,0.32,0.5,4.5,3.2,3.9,7.0,22.0,5.0,2.7,0.7,4.0,0.35,2.6,15.0912207870293
11.6,4.6,13.0,14.0,10.4,49.6,0.0,0.5,14.0,23.0,0.175,0.06,2.0,13.0,0.175,0.09,0.1,0.04,0.7,2.6,4.3,4.9,15.0,22.0,2.1,0.5,2.6,2.4,0.44,2.5,7.70997435533548
33.2,1.0,5.8,12.8,16.4,19.6,0.0,0.5,14.0,18.0,0.175,0.04,2.0,29.0,0.105,0.02,0.1,0.28,2.0,2.0,4.4,3.9,27.0,0.0,0.9,2.7,3.6,1.2,0.59,1.4,14.2930882793613
26.0,10.6,8.2,24.8,9.2,41.2,0.0,0.51,14.0,34.0,0.035,0.02,2.0,30.0,0.175,0.04,0.1,0.13,0.7,2.8,4.8,2.3,14.0,24.0,1.7,4.6,2.3,3.5,0.36,2.2,14.2049626548014
24.8,7.0,11.8,15.2,3.2,12.4,0.0,0.51,14.0,17.0,0.14,0.02,2.0,15.0,0.14,0.03,0.1,0.41,0.4,1.8,1.7,2.9,12.0,9.0,3.8,0.6,3.0,0.2,0.29,1.2,11.8733431280505
18.8,8.2,4.6,6.8,6.8,26.8,0.0,0.5,14.0,21.0,0.07,0.02,2.0,10.0,0.035,0.01,0.1,0.13,0.5,1.2,4.4,5.0,18.0,7.0,0.4,2.5,3.4,5.0,0.38,2.0,9.01212500638661
27.2,3.4,11.8,15.2,12.8,25.6,0.0,0.5,14.0,22.0,0.14,0.1,2.0,17.0,0.14,0.04,0.1,0.33,1.2,1.4,3.0,2.1,8.0,10.0,1.1,0.8,0.9,2.2,0.91,1.8,10.8147522905254
51.2,4.6,11.8,9.2,5.6,7.6,0.0,0.5,14.0,29.0,0.14,0.07,2.0,30.0,0.175,0.03,0.1,0.39,0.6,2.5,3.6,3.4,19.0,14.0,4.9,2.7,1.7,3.2,0.44,1.8,13.5707307229154
10.4,13.0,13.0,6.8,5.6,16.0,0.0,0.5,14.0,13.0,0.105,0.06,2.0,24.0,0.105,0.08,0.1,0.47,0.6,1.5,2.5,2.2,26.0,2.0,0.9,4.6,1.4,2.9,0.3,1.9,6.6960787089991
45.2,11.8,8.2,16.4,11.6,25.6,0.0,0.51,14.0,21.0,0.105,0.05,2.0,7.0,0.175,0.06,0.1,0.38,1.3,0.8,4.1,2.6,6.0,30.0,0.9,0.4,3.7,2.1,0.16,2.2,12.0660822236152
24.8,7.0,13.0,11.6,22.4,8.8,0.0,0.5,14.0,24.0,0.105,0.1,2.0,15.0,0.105,0.02,0.1,0.17,1.2,2.0,4.8,4.9,13.0,28.0,2.6,3.0,4.4,2.6,1.12,4.1,5.94772071041758
35.6,11.8,3.4,16.4,26.0,47.2,0.0,0.51,14.0,19.0,0.035,0.03,2.0,22.0,0.07,0.02,0.1,0.46,2.0,2.2,4.3,3.9,4.0,25.0,4.4,2.6,2.1,4.8,0.99,3.7,11.1190491089691
52.4,13.0,8.2,23.6,23.6,43.6,0.0,0.5,14.0,23.0,0.07,0.03,2.0,11.0,0.07,0.04,0.1,0.36,2.4,2.0,4.0,4.6,14.0,13.0,2.8,3.3,2.8,1.4,1.18,3.1,16.6193956176971
12.8,8.2,2.2,22.4,14.0,40.0,0.0,0.51,14.0,22.0,0.105,0.07,2.0,22.0,0.07,0.05,0.1,0.07,1.5,1.5,4.3,1.2,11.0,10.0,0.5,4.8,4.1,0.1,1.28,1.0,13.2926217483946
30.8,10.6,8.2,8.0,26.0,48.4,0.0,0.5,14.0,25.0,0.175,0.02,2.0,23.0,0.035,0.02,0.1,0.01,3.2,2.5,5.0,4.1,22.0,12.0,0.2,3.1,3.7,3.7,1.7,3.6,12.3668656969277
44.0,9.4,3.4,5.6,5.6,29.2,0.0,0.51,14.0,34.0,0.07,0.07,2.0,10.0,0.175,0.03,0.1,0.36,0.5,3.5,3.3,3.3,6.0,23.0,1.6,1.1,0.5,2.7,0.16,1.6,14.2080281135128
15.2,2.2,4.6,17.6,14.0,12.4,0.0,0.51,14.0,12.0,0.14,0.06,2.0,31.0,0.105,0.01,0.1,0.5,1.3,1.3,4.4,4.0,10.0,22.0,3.0,3.7,0.1,1.3,0.3,3.0,7.63172889479694
