w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_top_right_T
15.2,8.2,9.4,12.8,21.2,49.6,0.0,0.5,14.0,18.0,0.14,0.1,2.0,8.0,0.07,0.05,0.1,0.44,2.2,2.1,4.7,2.9,2.0,5.0,4.4,3.2,2.9,4.3,1.07,2.5,0.0745291682361301
22.4,5.8,3.4,16.4,4.4,24.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,13.0,0.175,0.02,0.1,0.5,0.3,0.6,2.0,2.2,8.0,16.0,1.4,1.8,0.9,3.9,0.2,1.7,0.143513926899637
12.8,5.8,4.6,20.0,4.4,17.2,0.0,0.5,14.0,27.0,0.14,0.01,2.0,12.0,0.105,0.03,0.1,0.07,0.5,0.3,2.0,2.9,1.0,7.0,2.4,2.8,3.8,4.7,0.13,1.4,0.184153154535164
16.4,9.4,8.2,15.2,4.4,42.4,0.0,0.51,14.0,11.0,0.14,0.06,2.0,13.0,0.14,0.04,0.1,0.2,0.5,1.1,2.3,2.4,20.0,21.0,0.6,2.7,1.1,1.7,0.33,1.5,0.0831067250777852
32.0,5.8,8.2,6.8,9.2,6.4,0.0,0.5,14.0,13.0,0.14,0.1,2.0,27.0,0.105,0.05,0.1,0.12,0.7,1.4,2.9,4.5,23.0,19.0,0.5,1.1,0.3,4.1,0.46,1.5,0.0392650147093695
23.6,7.0,4.6,4.4,6.8,16.0,0.0,0.5,14.0,30.0,0.175,0.03,2.0,11.0,0.14,0.02,0.1,0.26,0.7,2.4,4.5,4.0,2.0,5.0,0.7,2.6,4.5,0.9,0.63,1.7,0.098626207692035
15.2,3.4,5.8,17.6,24.8,29.2,0.0,0.51,14.0,30.0,0.105,0.03,2.0,11.0,0.175,0.02,0.1,0.12,2.2,2.4,5.0,4.6,11.0,14.0,5.0,4.3,3.1,0.3,0.77,4.0,0.119178877111981
9.2,11.8,10.6,14.0,14.0,44.8,0.0,0.51,14.0,17.0,0.175,0.02,2.0,16.0,0.105,0.07,0.1,0.08,0.6,1.4,3.3,2.1,13.0,28.0,4.7,2.6,1.5,0.2,0.35,1.3,0.112572938952881
9.2,4.6,10.6,14.0,8.0,41.2,0.0,0.51,14.0,25.0,0.175,0.08,2.0,18.0,0.175,0.1,0.1,0.26,0.9,2.5,3.6,5.0,23.0,10.0,1.5,1.6,4.2,4.3,0.82,1.6,0.105877070451479
8.0,5.8,13.0,21.2,4.4,38.8,0.0,0.51,14.0,32.0,0.14,0.02,2.0,15.0,0.105,0.06,0.1,0.39,0.4,1.7,3.0,4.6,25.0,4.0,4.5,2.7,1.2,0.7,0.35,1.2,0.106089732907931
38.0,10.6,11.8,22.4,23.6,10.0,0.0,0.5,14.0,32.0,0.105,0.01,2.0,15.0,0.14,0.06,0.1,0.29,2.0,3.5,5.0,3.2,22.0,17.0,3.6,4.9,4.3,5.0,1.93,2.8,0.0236087854672017
8.0,1.0,9.4,6.8,18.8,32.8,0.0,0.51,14.0,29.0,0.175,0.01,2.0,19.0,0.07,0.01,0.1,0.43,2.1,2.3,3.8,3.2,6.0,0.0,3.7,2.3,4.7,4.4,0.2,2.0,0.14129720846025
39.2,8.2,5.8,8.0,9.2,36.4,0.0,0.5,14.0,16.0,0.14,0.1,2.0,7.0,0.14,0.08,0.1,0.06,1.0,2.1,4.4,3.9,3.0,14.0,0.7,0.3,1.8,0.2,0.7,2.2,0.0482736534724379
17.6,5.8,9.4,18.8,16.4,48.4,0.0,0.5,14.0,29.0,0.07,0.02,2.0,34.0,0.175,0.07,0.1,0.37,1.0,3.3,3.9,4.3,13.0,12.0,0.4,3.7,1.3,3.0,0.65,3.6,0.058537125890033
52.4,9.4,3.4,9.2,4.4,25.6,0.0,0.5,14.0,11.0,0.035,0.02,2.0,25.0,0.105,0.09,0.1,0.3,0.5,1.0,1.7,4.0,26.0,20.0,2.2,4.2,1.3,0.7,0.23,1.1,0.0614944160997861
36.8,11.8,3.4,22.4,21.2,40.0,0.0,0.5,14.0,27.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.34,2.3,2.8,4.9,4.8,20.0,7.0,2.0,3.1,1.3,0.5,0.43,2.6,0.0845657737738619
8.0,8.2,13.0,8.0,14.0,36.4,0.0,0.5,14.0,14.0,0.14,0.03,2.0,16.0,0.14,0.03,0.1,0.2,1.6,1.3,3.2,3.7,30.0,25.0,1.1,3.2,4.0,0.9,1.08,2.6,0.101347274562499
33.2,4.6,5.8,20.0,20.0,40.0,0.0,0.51,14.0,35.0,0.105,0.02,2.0,21.0,0.175,0.09,0.1,0.41,1.4,4.6,4.4,2.5,14.0,5.0,1.8,0.9,4.0,0.8,0.7,2.0,0.0556194190007715
45.2,9.4,13.0,20.0,14.0,43.6,0.0,0.5,14.0,11.0,0.14,0.04,2.0,31.0,0.105,0.1,0.1,0.4,1.2,0.8,3.2,5.0,16.0,20.0,2.2,2.9,0.9,1.9,0.57,1.6,0.018041413986827
52.4,9.4,13.0,14.0,9.2,47.2,0.0,0.51,14.0,17.0,0.105,0.1,2.0,20.0,0.105,0.02,0.1,0.04,0.5,0.5,3.3,1.7,13.0,14.0,3.2,0.4,0.8,2.1,0.13,1.5,0.016450514865262
14.0,9.4,7.0,9.2,21.2,16.0,0.0,0.5,14.0,35.0,0.14,0.04,2.0,9.0,0.175,0.1,0.1,0.27,2.0,4.8,4.7,4.1,9.0,30.0,1.4,0.7,3.3,4.6,0.26,3.8,0.109739575113998
51.2,9.4,7.0,16.4,26.0,25.6,0.0,0.51,14.0,34.0,0.07,0.04,2.0,28.0,0.175,0.07,0.1,0.18,3.1,4.5,4.5,4.3,9.0,13.0,4.5,0.9,2.7,0.2,1.42,3.4,0.0290231957173555
12.8,5.8,4.6,21.2,18.8,40.0,0.0,0.51,14.0,25.0,0.14,0.1,2.0,13.0,0.105,0.09,0.1,0.47,2.1,1.5,4.7,4.1,23.0,18.0,1.6,4.5,2.9,4.4,1.46,3.2,0.170876125500344
16.4,10.6,7.0,22.4,8.0,10.0,0.0,0.5,14.0,4.0,0.035,0.01,2.0,11.0,0.14,0.04,0.1,0.22,0.4,0.4,4.0,4.5,8.0,11.0,1.3,0.3,3.8,3.5,0.29,1.8,0.0927242907307318
24.8,1.0,10.6,3.2,14.0,22.0,0.0,0.5,14.0,24.0,0.07,0.06,2.0,14.0,0.14,0.01,0.1,0.39,0.9,2.9,4.6,4.5,26.0,7.0,3.4,0.6,0.8,1.8,0.24,1.1,0.0423326872461059
15.2,3.4,11.8,18.8,5.6,22.0,0.0,0.51,14.0,25.0,0.105,0.08,2.0,27.0,0.105,0.08,0.1,0.32,0.4,1.7,2.2,2.4,20.0,22.0,2.2,4.1,0.1,2.5,0.21,1.5,0.0605596105977244
8.0,11.8,7.0,12.8,5.6,13.6,0.0,0.5,14.0,20.0,0.14,0.09,2.0,9.0,0.105,0.01,0.1,0.31,0.6,0.7,2.9,2.6,12.0,7.0,3.8,0.8,4.6,1.9,0.46,1.9,0.183971040097253
45.2,13.0,13.0,12.8,20.0,16.0,0.0,0.5,14.0,5.0,0.14,0.01,2.0,27.0,0.105,0.1,0.1,0.29,1.6,0.4,4.8,3.3,28.0,9.0,3.2,0.1,0.2,1.5,0.33,2.8,0.0178459729624774
14.0,1.0,7.0,3.2,16.4,6.4,0.0,0.5,14.0,30.0,0.175,0.01,2.0,8.0,0.105,0.04,0.1,0.1,2.1,2.1,3.6,2.8,29.0,9.0,4.9,0.6,2.8,0.9,0.9,2.7,0.113807129008506
32.0,4.6,2.2,12.8,8.0,28.0,0.0,0.51,14.0,25.0,0.175,0.06,2.0,33.0,0.14,0.09,0.1,0.18,0.6,1.8,4.2,2.8,5.0,26.0,0.2,4.8,4.3,2.8,0.59,1.4,0.160351197770393
34.4,11.8,2.2,18.8,3.2,18.4,0.0,0.5,14.0,10.0,0.175,0.09,2.0,6.0,0.14,0.09,0.1,0.41,0.4,0.6,1.7,2.6,1.0,30.0,1.5,1.1,0.3,2.7,0.13,1.2,0.144050490325816
36.8,2.2,13.0,22.4,18.8,25.6,0.0,0.5,14.0,20.0,0.105,0.08,2.0,32.0,0.105,0.06,0.1,0.23,1.6,0.2,3.6,4.7,12.0,25.0,4.6,1.5,3.5,4.2,0.12,2.9,0.0208620939362923
40.4,11.8,9.4,21.2,6.8,36.4,0.0,0.5,14.0,21.0,0.14,0.05,2.0,15.0,0.175,0.02,0.1,0.17,0.8,1.5,4.8,4.0,20.0,30.0,1.9,2.0,2.5,1.6,0.66,1.6,0.0290164136653262
21.2,7.0,5.8,5.6,18.8,31.6,0.0,0.51,14.0,24.0,0.14,0.08,2.0,32.0,0.105,0.05,0.1,0.09,2.0,2.0,5.0,3.9,22.0,26.0,2.3,2.8,0.8,1.7,1.84,3.4,0.0864258736677594
24.8,11.8,7.0,22.4,17.6,16.0,0.0,0.51,14.0,31.0,0.14,0.07,2.0,7.0,0.07,0.05,0.1,0.5,2.3,3.1,4.3,3.3,22.0,22.0,2.6,2.5,2.8,1.3,0.25,1.2,0.0607292891437554
50.0,10.6,5.8,3.2,5.6,34.0,0.0,0.51,14.0,26.0,0.105,0.02,2.0,13.0,0.07,0.04,0.1,0.34,0.6,0.8,2.7,5.0,7.0,23.0,3.4,3.1,0.4,1.6,0.16,1.2,0.0386203410896733
47.6,13.0,8.2,18.8,18.8,34.0,0.0,0.5,14.0,31.0,0.14,0.1,2.0,14.0,0.105,0.05,0.1,0.49,2.5,2.8,4.2,3.1,3.0,13.0,4.1,0.8,0.1,4.3,0.5,3.0,0.0270358015002049
11.6,7.0,11.8,14.0,3.2,26.8,0.0,0.5,14.0,27.0,0.105,0.01,2.0,21.0,0.105,0.1,0.1,0.36,0.4,0.3,1.9,1.7,25.0,6.0,2.2,3.7,4.9,2.2,0.13,1.2,0.0764539264035445
29.6,8.2,8.2,24.8,10.4,12.4,0.0,0.51,14.0,26.0,0.175,0.06,2.0,31.0,0.07,0.02,0.1,0.21,1.1,2.4,4.6,2.5,15.0,16.0,3.2,3.7,4.1,1.9,0.1,2.3,0.0429484265678289
21.2,5.8,13.0,20.0,8.0,44.8,0.0,0.5,14.0,20.0,0.14,0.07,2.0,11.0,0.175,0.02,0.1,0.04,0.9,0.5,3.2,1.7,16.0,8.0,3.1,1.8,2.4,4.8,0.21,1.5,0.0394759247347762
29.6,3.4,10.6,9.2,10.4,6.4,0.0,0.5,14.0,14.0,0.175,0.03,2.0,26.0,0.175,0.03,0.1,0.16,1.0,1.8,2.4,3.1,4.0,12.0,5.0,2.6,2.0,4.6,0.97,1.7,0.0339063692781823
20.0,8.2,5.8,26.0,5.6,26.8,0.0,0.51,14.0,33.0,0.175,0.03,2.0,23.0,0.105,0.01,0.1,0.02,0.7,2.7,2.4,5.0,20.0,18.0,0.1,1.9,4.4,5.0,0.21,2.1,0.0893517928001854
26.0,5.8,8.2,21.2,9.2,31.6,0.0,0.5,14.0,35.0,0.105,0.03,2.0,25.0,0.14,0.01,0.1,0.27,1.0,4.1,3.2,3.9,0.0,21.0,2.3,0.2,0.4,4.9,0.67,1.4,0.0494177387389444
8.0,5.8,11.8,21.2,20.0,50.8,0.0,0.51,14.0,30.0,0.14,0.05,2.0,29.0,0.175,0.08,0.1,0.22,1.5,2.4,4.4,3.6,9.0,9.0,5.0,3.9,3.2,0.5,0.81,3.4,0.106982630003341
40.4,9.4,11.8,11.6,26.0,26.8,0.0,0.51,14.0,27.0,0.035,0.03,2.0,15.0,0.14,0.08,0.1,0.07,1.8,2.3,4.9,4.9,9.0,24.0,3.1,1.0,2.0,3.1,1.13,3.0,0.0217071375561532
45.2,3.4,13.0,26.0,17.6,26.8,0.0,0.5,14.0,24.0,0.07,0.02,2.0,18.0,0.175,0.1,0.1,0.33,1.5,2.1,5.0,5.0,15.0,20.0,2.1,0.4,4.6,3.6,1.09,3.8,0.0175589720673504
16.4,5.8,4.6,8.0,22.4,16.0,0.0,0.51,14.0,35.0,0.105,0.09,2.0,30.0,0.035,0.01,0.1,0.08,2.5,0.6,4.3,3.1,18.0,20.0,2.5,3.4,3.6,4.3,0.38,2.9,0.13978514786174
42.8,11.8,11.8,10.4,8.0,12.4,0.0,0.51,14.0,32.0,0.14,0.02,2.0,23.0,0.14,0.07,0.1,0.1,0.7,2.7,4.9,1.3,16.0,12.0,0.1,3.2,0.3,4.6,0.24,1.2,0.0212485785363094
48.8,7.0,2.2,23.6,4.4,20.8,0.0,0.51,14.0,27.0,0.07,0.05,2.0,13.0,0.14,0.09,0.1,0.25,0.2,2.8,2.0,2.7,7.0,28.0,4.3,0.6,3.6,1.9,0.11,1.8,0.103302945258342
50.0,9.4,8.2,22.4,6.8,22.0,0.0,0.5,14.0,31.0,0.105,0.01,2.0,10.0,0.175,0.01,0.1,0.04,0.6,0.5,3.5,4.8,1.0,5.0,1.8,2.9,0.1,0.5,0.14,1.7,0.0253709044586439
6.8,11.8,10.6,21.2,10.4,48.4,0.0,0.51,14.0,27.0,0.14,0.05,2.0,26.0,0.14,0.05,0.1,0.16,0.9,2.4,4.5,3.7,28.0,23.0,4.0,2.4,1.9,5.0,0.52,1.0,0.141722187892567
46.4,4.6,9.4,22.4,9.2,5.2,0.0,0.51,14.0,34.0,0.14,0.09,2.0,9.0,0.175,0.1,0.1,0.5,0.7,2.1,2.5,1.5,15.0,17.0,1.6,0.5,4.7,4.9,0.48,1.0,0.0245369520649204
41.6,5.8,13.0,14.0,21.2,38.8,0.0,0.5,14.0,28.0,0.07,0.03,2.0,15.0,0.14,0.08,0.1,0.27,1.9,1.1,4.9,4.8,12.0,25.0,0.9,4.3,2.8,4.6,0.84,1.6,0.0203160304514134
12.8,11.8,7.0,23.6,17.6,43.6,0.0,0.51,14.0,30.0,0.105,0.08,2.0,12.0,0.175,0.02,0.1,0.35,2.1,1.5,3.8,3.2,11.0,14.0,2.8,1.2,2.4,3.1,0.32,2.1,0.113539346758759
34.4,5.8,5.8,12.8,18.8,41.2,0.0,0.5,14.0,25.0,0.105,0.06,2.0,25.0,0.07,0.05,0.1,0.04,2.4,1.0,4.0,3.0,1.0,18.0,2.0,1.3,2.2,4.9,0.68,2.7,0.0535130414990371
32.0,13.0,7.0,22.4,3.2,24.4,0.0,0.51,14.0,17.0,0.105,0.03,2.0,25.0,0.105,0.03,0.1,0.03,0.2,1.0,1.7,3.6,17.0,11.0,4.6,4.2,1.4,0.3,0.18,1.1,0.0498217414883547
12.8,9.4,5.8,6.8,4.4,19.6,0.0,0.51,14.0,21.0,0.07,0.03,2.0,24.0,0.105,0.02,0.1,0.47,0.3,0.4,2.0,3.1,3.0,21.0,2.9,0.3,2.9,2.5,0.24,1.6,0.155552184455547
18.8,13.0,4.6,11.6,23.6,11.2,0.0,0.51,14.0,34.0,0.105,0.02,2.0,22.0,0.035,0.03,0.1,0.45,2.9,1.3,4.6,4.4,18.0,20.0,1.4,2.3,2.5,4.0,0.82,3.4,0.124809174501909
42.8,4.6,9.4,26.0,21.2,16.0,0.0,0.51,14.0,14.0,0.175,0.1,2.0,29.0,0.14,0.02,0.1,0.14,2.1,0.9,4.6,2.8,24.0,3.0,2.7,1.9,2.7,1.9,0.37,2.5,0.0254901440734229
34.4,7.0,8.2,9.2,11.6,41.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,11.0,0.105,0.06,0.1,0.25,1.2,1.2,3.4,4.1,3.0,6.0,0.8,2.1,4.6,1.7,0.85,2.2,0.036757738869354
26.0,4.6,8.2,15.2,14.0,28.0,0.0,0.5,14.0,20.0,0.14,0.03,2.0,26.0,0.07,0.04,0.1,0.45,1.2,1.9,3.8,3.6,27.0,21.0,3.4,2.3,0.6,0.4,0.64,2.9,0.047202657820107
42.8,8.2,11.8,18.8,5.6,35.2,0.0,0.51,14.0,34.0,0.07,0.06,2.0,4.0,0.105,0.02,0.1,0.06,0.5,4.5,3.4,2.2,1.0,4.0,4.7,0.1,3.5,2.4,0.4,1.6,0.0219364568775729
14.0,8.2,5.8,15.2,12.8,42.4,0.0,0.51,14.0,33.0,0.105,0.1,2.0,35.0,0.035,0.01,0.1,0.17,1.5,1.5,4.7,3.8,12.0,8.0,5.0,2.3,4.5,2.6,0.87,3.1,0.128657085576837
18.8,9.4,11.8,23.6,4.4,28.0,0.0,0.51,14.0,29.0,0.14,0.07,2.0,26.0,0.14,0.09,0.1,0.06,0.5,0.3,1.4,4.7,4.0,15.0,3.5,2.4,4.9,1.3,0.23,1.2,0.0528522241876747
46.4,13.0,13.0,4.4,11.6,17.2,0.0,0.5,14.0,24.0,0.14,0.1,2.0,7.0,0.14,0.02,0.1,0.11,1.2,2.4,3.0,4.8,13.0,18.0,0.7,3.5,1.9,5.0,0.7,1.3,0.0173486941801552
26.0,2.2,2.2,22.4,21.2,47.2,0.0,0.51,14.0,31.0,0.07,0.05,2.0,15.0,0.105,0.06,0.1,0.13,2.3,2.8,4.8,4.7,0.0,9.0,3.8,0.1,1.2,1.5,0.52,2.6,0.182158952742828
27.2,1.0,9.4,8.0,8.0,44.8,0.0,0.51,14.0,33.0,0.07,0.05,2.0,13.0,0.07,0.02,0.1,0.17,0.7,1.2,3.6,4.1,10.0,29.0,0.3,3.3,2.7,2.9,0.52,3.2,0.0405436899576829
20.0,5.8,13.0,24.8,23.6,38.8,0.0,0.51,14.0,16.0,0.105,0.1,2.0,31.0,0.14,0.06,0.1,0.31,1.8,1.9,5.0,3.9,28.0,8.0,4.9,0.4,1.4,2.7,0.96,2.2,0.036628240457438
10.4,3.4,7.0,17.6,8.0,36.4,0.0,0.51,14.0,32.0,0.14,0.05,2.0,35.0,0.175,0.01,0.1,0.39,0.4,1.3,4.9,4.1,4.0,17.0,2.0,3.7,0.8,0.1,0.15,2.8,0.142989525033078
50.0,9.4,5.8,16.4,5.6,22.0,0.0,0.5,14.0,31.0,0.105,0.04,2.0,6.0,0.105,0.06,0.1,0.01,0.5,1.8,3.3,3.4,27.0,1.0,3.8,2.9,4.2,3.4,0.4,1.2,0.0384450393446735
41.6,3.4,8.2,9.2,18.8,19.6,0.0,0.51,14.0,14.0,0.035,0.02,2.0,20.0,0.105,0.01,0.1,0.3,1.4,1.4,3.8,3.9,4.0,19.0,3.7,3.9,2.0,1.9,0.1,3.4,0.030660638931606
48.8,5.8,5.8,16.4,26.0,48.4,0.0,0.51,14.0,24.0,0.14,0.08,2.0,16.0,0.14,0.09,0.1,0.3,2.9,1.0,4.7,4.8,20.0,1.0,1.0,2.5,0.6,3.5,0.83,3.7,0.0361471955241476
42.8,7.0,3.4,23.6,4.4,43.6,0.0,0.5,14.0,30.0,0.105,0.03,2.0,9.0,0.175,0.1,0.1,0.14,0.4,0.5,3.0,4.2,17.0,3.0,3.9,4.1,2.0,0.8,0.38,1.1,0.0766372151022219
15.2,13.0,10.6,14.0,8.0,16.0,0.0,0.51,14.0,19.0,0.07,0.05,2.0,18.0,0.175,0.09,0.1,0.31,0.4,2.3,3.4,3.6,19.0,26.0,3.5,0.1,3.7,2.2,0.18,1.1,0.0660806977609142
15.2,5.8,4.6,14.0,6.8,48.4,0.0,0.51,14.0,20.0,0.175,0.01,2.0,26.0,0.175,0.04,0.1,0.05,0.4,0.4,2.8,2.3,22.0,12.0,2.3,0.9,0.8,3.1,0.16,1.5,0.151668510179545
12.8,3.4,5.8,21.2,4.4,52.0,0.0,0.51,14.0,26.0,0.175,0.05,2.0,32.0,0.14,0.06,0.1,0.26,0.5,1.9,1.8,4.6,1.0,14.0,2.4,3.5,2.7,1.4,0.48,1.1,0.142238040106691
32.0,11.8,4.6,3.2,8.0,53.2,0.0,0.5,14.0,6.0,0.175,0.07,2.0,31.0,0.105,0.01,0.1,0.38,1.0,0.7,3.6,2.7,28.0,0.0,3.9,4.3,4.8,1.2,0.35,2.4,0.0744578616543464
40.4,9.4,8.2,16.4,3.2,49.6,0.0,0.5,14.0,26.0,0.105,0.09,2.0,27.0,0.105,0.06,0.1,0.41,0.4,2.2,1.3,1.6,17.0,12.0,3.9,3.8,2.1,0.3,0.23,1.1,0.0328216252709329
24.8,10.6,7.0,5.6,26.0,11.2,0.0,0.5,14.0,21.0,0.105,0.08,2.0,9.0,0.105,0.06,0.1,0.26,1.2,2.1,4.9,4.9,27.0,29.0,3.3,3.6,4.4,0.7,1.11,3.0,0.0603773013132077
10.4,7.0,9.4,24.8,26.0,41.2,0.0,0.51,14.0,35.0,0.035,0.01,2.0,26.0,0.105,0.09,0.1,0.12,1.6,0.8,4.7,4.0,7.0,27.0,4.5,1.3,3.8,1.1,0.75,3.6,0.10060725888671
32.0,3.4,5.8,20.0,8.0,47.2,0.0,0.5,14.0,28.0,0.105,0.08,2.0,20.0,0.175,0.09,0.1,0.13,1.0,3.2,3.6,4.4,20.0,27.0,2.6,2.2,2.8,4.9,0.36,2.1,0.0597197529446199
47.6,11.8,7.0,22.4,6.8,25.6,0.0,0.51,14.0,32.0,0.105,0.03,2.0,29.0,0.175,0.02,0.1,0.08,0.5,3.6,2.5,3.8,1.0,23.0,4.9,4.1,3.7,3.6,0.38,2.0,0.032876094971335
9.2,10.6,10.6,24.8,17.6,10.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,25.0,0.105,0.02,0.1,0.49,2.3,1.7,4.7,3.2,5.0,5.0,0.6,3.3,4.2,4.2,0.64,1.5,0.105272074604504
11.6,9.4,4.6,22.4,5.6,43.6,0.0,0.5,14.0,32.0,0.175,0.01,2.0,24.0,0.105,0.06,0.1,0.1,0.5,3.0,2.8,5.0,24.0,19.0,0.1,2.6,1.5,4.7,0.17,1.6,0.198869417837604
51.2,10.6,3.4,5.6,6.8,50.8,0.0,0.51,14.0,35.0,0.14,0.08,2.0,8.0,0.035,0.03,0.1,0.28,0.6,1.8,2.0,4.8,24.0,20.0,0.5,3.1,4.2,1.9,0.35,1.9,0.0631536849330266
28.4,2.2,9.4,17.6,24.8,30.4,0.0,0.5,14.0,30.0,0.105,0.09,2.0,30.0,0.105,0.08,0.1,0.49,3.1,3.4,4.4,5.0,19.0,28.0,1.9,2.4,1.0,4.7,0.33,4.0,0.0393298457230017
50.0,10.6,3.4,16.4,3.2,28.0,0.0,0.51,14.0,34.0,0.105,0.01,2.0,19.0,0.07,0.05,0.1,0.25,0.4,2.5,1.4,3.2,1.0,30.0,4.9,4.2,5.0,1.4,0.15,1.0,0.065146899585852
39.2,13.0,2.2,23.6,26.0,24.4,0.0,0.5,14.0,23.0,0.14,0.04,2.0,31.0,0.105,0.09,0.1,0.5,2.6,2.0,4.7,3.4,30.0,29.0,1.0,4.5,2.2,1.8,1.41,3.1,0.12098803379341
27.2,8.2,4.6,22.4,24.8,19.6,0.0,0.5,14.0,33.0,0.07,0.05,2.0,24.0,0.175,0.01,0.1,0.33,1.8,0.3,4.3,4.7,5.0,25.0,3.4,0.4,2.6,2.0,0.12,3.7,0.0814639406968954
21.2,7.0,8.2,3.2,5.6,11.2,0.0,0.5,14.0,25.0,0.035,0.01,2.0,26.0,0.14,0.06,0.1,0.42,0.4,0.5,3.2,4.7,5.0,0.0,4.1,3.4,0.6,0.7,0.32,1.8,0.0624941881637498
39.2,4.6,3.4,21.2,14.0,36.4,0.0,0.5,14.0,28.0,0.105,0.08,2.0,21.0,0.14,0.06,0.1,0.06,1.4,1.6,2.8,3.8,29.0,6.0,2.7,3.1,0.4,4.2,0.7,2.2,0.0
44.0,3.4,4.6,20.0,17.6,12.4,0.0,0.5,14.0,22.0,0.14,0.04,2.0,9.0,0.105,0.04,0.1,0.46,1.5,0.6,3.1,3.7,20.0,9.0,0.8,3.8,4.5,0.3,0.3,2.2,0.0516033338657353
11.6,4.6,10.6,8.0,17.6,35.2,0.0,0.5,14.0,35.0,0.14,0.06,2.0,20.0,0.07,0.06,0.1,0.08,1.9,3.8,5.0,1.6,23.0,5.0,2.6,2.4,0.2,4.0,0.81,1.0,0.0912936073732553
18.8,11.8,4.6,20.0,14.0,11.2,0.0,0.5,14.0,12.0,0.175,0.06,2.0,24.0,0.14,0.02,0.1,0.02,1.7,1.5,4.0,4.5,3.0,0.0,2.5,0.3,5.0,0.3,0.11,3.4,0.123292715170133
52.4,3.4,5.8,2.0,5.6,46.0,0.0,0.51,14.0,32.0,0.105,0.08,2.0,20.0,0.105,0.04,0.1,0.33,0.6,4.1,2.6,4.9,12.0,7.0,0.5,4.1,4.4,3.1,0.44,2.2,0.037599597313526
48.8,5.8,3.4,5.6,21.2,4.0,0.0,0.51,14.0,18.0,0.105,0.08,2.0,11.0,0.105,0.08,0.1,0.14,2.4,1.8,4.3,3.5,10.0,7.0,0.3,2.8,3.6,4.6,1.32,3.1,0.0645369466029095
42.8,4.6,5.8,8.0,11.6,43.6,0.0,0.51,14.0,14.0,0.105,0.03,2.0,24.0,0.105,0.05,0.1,0.07,1.4,1.3,4.0,4.0,22.0,5.0,2.1,4.8,1.6,3.6,0.55,3.6,0.0420375288345339
52.4,7.0,3.4,16.4,16.4,31.6,0.0,0.5,14.0,14.0,0.105,0.09,2.0,29.0,0.07,0.02,0.1,0.05,1.8,1.4,4.7,3.8,1.0,9.0,1.4,3.9,0.8,1.9,1.25,2.2,0.0594514205091188
27.2,5.8,3.4,8.0,16.4,37.6,0.0,0.5,14.0,24.0,0.175,0.03,2.0,22.0,0.07,0.07,0.1,0.04,1.6,0.9,3.9,4.0,26.0,22.0,1.2,4.4,2.2,3.9,0.22,3.3,0.114379054667965
28.4,9.4,10.6,21.2,16.4,23.2,0.0,0.51,14.0,26.0,0.14,0.06,2.0,17.0,0.14,0.08,0.1,0.26,0.9,2.4,4.1,4.2,0.0,8.0,2.8,4.2,1.7,1.7,0.77,1.6,0.0357642788367885
14.0,3.4,5.8,3.2,5.6,5.2,0.0,0.5,14.0,29.0,0.175,0.04,2.0,4.0,0.14,0.01,0.1,0.41,0.7,3.7,1.6,2.7,7.0,19.0,1.7,2.4,1.5,4.6,0.43,1.1,0.134136072942513
42.8,11.8,10.6,17.6,12.8,16.0,0.0,0.51,14.0,30.0,0.14,0.08,2.0,28.0,0.07,0.05,0.1,0.29,0.8,3.3,4.7,2.3,4.0,12.0,0.8,1.8,3.9,1.7,0.6,1.7,0.0231188600195082
41.6,5.8,3.4,16.4,16.4,46.0,0.0,0.5,14.0,28.0,0.105,0.04,2.0,17.0,0.105,0.07,0.1,0.36,1.5,1.9,4.3,4.2,14.0,27.0,0.9,2.8,1.4,3.9,1.42,1.4,0.0744739972147948
15.2,3.4,11.8,4.4,15.2,50.8,0.0,0.5,14.0,27.0,0.105,0.07,2.0,15.0,0.07,0.04,0.1,0.13,0.9,2.8,3.2,2.1,16.0,25.0,1.4,3.2,2.8,0.6,0.37,1.5,0.060645179516428
48.8,3.4,13.0,14.0,6.8,30.4,0.0,0.51,14.0,13.0,0.14,0.06,2.0,29.0,0.14,0.1,0.1,0.1,0.8,0.5,2.4,4.3,21.0,17.0,3.8,4.1,3.9,1.8,0.29,1.9,0.0170656365704433
35.6,3.4,4.6,4.4,14.0,41.2,0.0,0.5,14.0,29.0,0.07,0.07,2.0,19.0,0.07,0.05,0.1,0.49,0.7,1.5,4.3,1.5,19.0,1.0,0.9,2.5,0.6,3.1,0.2,1.4,0.0665841208268733
47.6,10.6,8.2,20.0,26.0,25.6,0.0,0.5,14.0,33.0,0.07,0.04,2.0,24.0,0.14,0.09,0.1,0.24,1.4,3.1,4.8,4.4,23.0,27.0,4.7,1.6,0.2,0.2,1.29,3.7,0.0256524625292796
