w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
8.0,3.4,13.0,17.6,20.0,18.4,0.0,0.51,14.0,12.0,0.14,0.02,2.0,7.0,0.105,0.03,0.1,0.38,1.8,1.4,4.5,4.3,20.0,30.0,1.6,2.0,3.7,2.5,0.45,2.2,129.619144050813
22.4,5.8,5.8,12.8,21.2,52.0,0.0,0.51,14.0,28.0,0.035,0.02,2.0,23.0,0.105,0.08,0.1,0.25,0.9,1.0,4.4,4.6,16.0,30.0,2.9,0.1,1.6,1.7,0.43,3.8,342.357278440463
15.2,4.6,8.2,11.6,3.2,8.8,0.0,0.5,14.0,35.0,0.105,0.09,2.0,21.0,0.105,0.01,0.1,0.47,0.3,1.3,1.3,4.4,28.0,23.0,0.4,2.2,3.7,3.0,0.19,1.2,233.15820443361
50.0,3.4,3.4,26.0,20.0,25.6,0.0,0.51,14.0,23.0,0.14,0.06,2.0,10.0,0.175,0.02,0.1,0.41,2.1,1.8,4.7,4.7,12.0,21.0,4.6,3.2,4.1,4.2,1.5,3.8,727.424666296075
50.0,11.8,13.0,16.4,15.2,25.6,0.0,0.51,14.0,12.0,0.14,0.03,2.0,28.0,0.105,0.08,0.1,0.11,1.9,1.5,4.6,2.8,16.0,11.0,3.0,4.7,1.0,1.7,0.92,1.9,1239.72690555691
17.6,3.4,8.2,24.8,22.4,37.6,0.0,0.51,14.0,30.0,0.105,0.07,2.0,23.0,0.175,0.02,0.1,0.45,2.5,2.9,5.0,3.2,29.0,11.0,2.6,0.4,4.8,1.2,1.91,3.0,276.270526762553
33.2,8.2,13.0,24.8,5.6,29.2,0.0,0.51,14.0,22.0,0.105,0.09,2.0,24.0,0.105,0.04,0.1,0.27,0.5,1.6,3.2,4.5,19.0,16.0,3.6,3.6,4.4,4.5,0.49,1.5,862.691214511902
24.8,4.6,1.0,5.6,9.2,49.6,0.0,0.5,14.0,30.0,0.175,0.1,2.0,11.0,0.035,0.03,0.1,0.29,0.6,1.2,4.0,4.7,7.0,6.0,2.1,0.9,4.3,1.7,0.27,1.1,204.210425295752
30.8,3.4,10.6,12.8,5.6,29.2,0.0,0.51,14.0,27.0,0.105,0.09,2.0,16.0,0.105,0.01,0.1,0.16,0.6,1.2,3.3,4.8,27.0,1.0,4.9,2.2,1.9,1.2,0.57,1.6,391.993535659508
17.6,7.0,8.2,20.0,24.8,25.6,0.0,0.5,14.0,19.0,0.175,0.04,2.0,30.0,0.175,0.07,0.1,0.49,2.1,1.7,4.5,4.7,4.0,11.0,3.9,1.6,2.0,4.0,1.16,4.0,402.911471528616
30.8,5.8,13.0,14.0,4.4,26.8,0.0,0.51,14.0,17.0,0.105,0.06,2.0,7.0,0.14,0.05,0.1,0.41,0.4,0.8,1.8,2.4,10.0,26.0,0.2,1.4,0.7,1.4,0.35,1.5,540.465542948017
28.4,3.4,4.6,12.8,23.6,30.4,0.0,0.51,14.0,33.0,0.105,0.1,2.0,22.0,0.105,0.04,0.1,0.22,2.4,0.8,3.8,4.7,19.0,25.0,3.3,2.3,0.6,3.1,0.59,3.4,349.003650495511
39.2,3.4,4.6,15.2,6.8,40.0,0.0,0.51,14.0,17.0,0.175,0.09,2.0,14.0,0.175,0.02,0.1,0.24,0.8,0.6,4.3,2.5,26.0,22.0,4.9,1.6,0.4,4.5,0.35,2.2,508.575472676462
44.0,4.6,11.8,4.4,22.4,19.6,0.0,0.5,14.0,22.0,0.175,0.05,2.0,14.0,0.175,0.06,0.1,0.48,2.6,2.7,4.5,4.2,27.0,17.0,2.1,0.9,5.0,5.0,2.38,3.9,361.245054903534
16.4,10.6,7.0,17.6,5.6,28.0,0.0,0.51,14.0,32.0,0.035,0.03,2.0,23.0,0.035,0.03,0.1,0.2,0.4,2.0,3.0,1.5,23.0,26.0,4.6,0.2,0.5,2.5,0.19,1.0,408.027865609152
14.0,13.0,2.2,12.8,4.4,30.4,0.0,0.51,14.0,17.0,0.175,0.01,2.0,9.0,0.14,0.1,0.1,0.5,0.5,0.4,2.1,4.3,8.0,18.0,1.7,3.5,4.6,3.7,0.23,1.5,289.709410154064
26.0,3.4,8.2,9.2,26.0,32.8,0.0,0.5,14.0,34.0,0.14,0.02,2.0,8.0,0.035,0.02,0.1,0.21,2.8,1.8,4.7,3.8,30.0,25.0,1.2,0.1,0.1,2.5,1.34,3.6,279.386470308758
40.4,1.0,11.8,6.8,11.6,49.6,0.0,0.5,14.0,30.0,0.175,0.03,2.0,15.0,0.035,0.02,0.1,0.2,0.5,0.8,3.2,4.7,16.0,28.0,0.4,4.9,3.1,2.5,0.41,2.0,218.633953212841
20.0,11.8,13.0,26.0,10.4,43.6,0.0,0.5,14.0,21.0,0.07,0.06,2.0,16.0,0.175,0.08,0.1,0.36,1.1,1.7,3.6,3.2,25.0,11.0,1.5,4.7,3.4,2.9,0.38,3.1,615.208518858641
50.0,13.0,9.4,22.4,11.6,49.6,0.0,0.51,14.0,27.0,0.14,0.05,2.0,29.0,0.105,0.02,0.1,0.36,0.7,1.2,4.7,3.0,4.0,16.0,2.9,3.0,0.6,2.8,0.55,2.8,1435.5031028725
22.4,10.6,7.0,17.6,5.6,8.8,0.0,0.5,14.0,31.0,0.175,0.02,2.0,27.0,0.07,0.02,0.1,0.14,0.6,2.2,3.9,4.5,23.0,24.0,0.5,2.1,3.1,3.8,0.47,1.3,592.24316235588
35.6,3.4,2.2,14.0,14.0,5.2,0.0,0.51,14.0,32.0,0.175,0.03,2.0,27.0,0.14,0.03,0.1,0.2,0.8,1.2,2.8,4.4,12.0,23.0,2.2,4.2,4.8,3.0,0.19,1.6,470.715434567839
6.8,2.2,3.4,5.6,23.6,35.2,0.0,0.51,14.0,31.0,0.14,0.1,2.0,34.0,0.14,0.03,0.1,0.24,2.7,1.6,4.9,3.2,8.0,19.0,1.3,1.5,4.9,4.9,0.75,2.6,51.0149248609385
48.8,2.2,4.6,6.8,21.2,22.0,0.0,0.51,14.0,19.0,0.175,0.02,2.0,23.0,0.175,0.1,0.1,0.22,1.2,1.7,4.9,5.0,4.0,29.0,4.7,4.4,3.7,3.2,0.75,4.7,403.315329929903
30.8,5.8,10.6,9.2,14.0,36.4,0.0,0.51,14.0,35.0,0.07,0.05,2.0,10.0,0.14,0.09,0.1,0.49,0.8,3.8,4.9,4.2,21.0,16.0,2.2,0.8,3.8,1.7,0.75,3.2,423.310061257253
35.6,2.2,4.6,18.8,9.2,32.8,0.0,0.51,14.0,16.0,0.14,0.06,2.0,6.0,0.14,0.09,0.1,0.23,1.1,0.8,3.0,3.6,12.0,12.0,4.1,0.5,4.4,2.3,0.6,1.7,389.149373784096
6.8,2.2,9.4,9.2,12.8,52.0,0.0,0.51,14.0,29.0,0.035,0.01,2.0,30.0,0.175,0.06,0.1,0.43,1.5,2.4,4.4,4.9,21.0,6.0,1.3,0.1,0.3,2.7,0.78,3.6,63.824080578355
21.2,3.4,13.0,4.4,16.4,17.2,0.0,0.51,14.0,26.0,0.035,0.03,2.0,33.0,0.175,0.03,0.1,0.2,1.2,1.9,4.7,2.4,26.0,10.0,1.7,1.9,3.4,3.5,0.64,1.0,165.140134301981
9.2,5.8,13.0,4.4,12.8,16.0,0.0,0.51,14.0,15.0,0.14,0.1,2.0,26.0,0.175,0.02,0.1,0.39,0.9,1.6,3.3,2.9,3.0,30.0,3.3,2.8,3.8,4.3,0.28,2.8,85.8343629611319
50.0,13.0,7.0,24.8,26.0,11.2,0.0,0.5,14.0,26.0,0.175,0.06,2.0,18.0,0.105,0.05,0.1,0.45,1.7,2.1,4.8,5.0,15.0,10.0,4.4,2.4,1.3,4.4,1.48,4.7,1608.21911911814
24.8,8.2,3.4,18.8,18.8,29.2,0.0,0.51,14.0,31.0,0.07,0.04,2.0,27.0,0.175,0.03,0.1,0.43,1.8,4.1,4.5,3.1,6.0,9.0,4.0,1.7,0.8,3.1,0.73,2.6,509.678996750683
21.2,4.6,10.6,24.8,21.2,17.2,0.0,0.5,14.0,35.0,0.07,0.06,2.0,31.0,0.175,0.1,0.1,0.29,1.1,4.2,4.8,3.1,26.0,2.0,3.6,2.7,0.9,4.1,0.55,2.0,427.389453775093
8.0,10.6,2.2,14.0,18.8,25.6,0.0,0.51,14.0,35.0,0.105,0.1,2.0,32.0,0.175,0.06,0.1,0.23,1.2,1.3,4.4,4.7,30.0,12.0,3.3,3.3,2.3,0.7,0.12,2.6,150.886405842518
18.8,3.4,3.4,21.2,6.8,6.4,0.0,0.51,14.0,24.0,0.14,0.07,2.0,8.0,0.07,0.02,0.1,0.21,0.8,2.1,3.8,3.5,29.0,5.0,2.2,5.0,1.6,1.7,0.76,2.2,288.426485227591
23.6,7.0,5.8,18.8,16.4,36.4,0.0,0.51,14.0,34.0,0.175,0.06,2.0,34.0,0.14,0.06,0.1,0.3,1.1,2.8,3.8,3.9,19.0,21.0,2.4,1.2,4.3,1.0,0.18,2.4,490.535061334408
35.6,5.8,10.6,12.8,12.8,49.6,0.0,0.51,14.0,30.0,0.175,0.02,2.0,33.0,0.175,0.04,0.1,0.4,1.1,2.0,2.1,1.9,5.0,12.0,0.1,3.8,3.9,3.8,0.6,1.8,557.414860600678
9.2,5.8,8.2,14.0,22.4,52.0,0.0,0.51,14.0,29.0,0.105,0.03,2.0,22.0,0.14,0.08,0.1,0.27,3.0,2.0,4.5,5.0,16.0,7.0,2.4,2.9,1.5,1.3,0.14,4.0,147.654022064713
45.2,2.2,5.8,12.8,22.4,34.0,0.0,0.51,14.0,19.0,0.175,0.02,2.0,14.0,0.14,0.03,0.1,0.31,1.4,2.1,3.8,4.9,11.0,1.0,2.6,4.5,2.1,2.3,0.81,3.3,457.643321680531
28.4,7.0,2.2,11.6,3.2,20.8,0.0,0.5,14.0,33.0,0.14,0.02,2.0,28.0,0.175,0.1,0.1,0.42,0.4,1.7,1.9,1.2,2.0,8.0,0.3,4.1,4.6,3.3,0.13,1.1,481.084875216658
32.0,5.8,9.4,20.0,4.4,25.6,0.0,0.5,14.0,19.0,0.14,0.01,2.0,15.0,0.07,0.01,0.1,0.42,0.5,2.2,2.6,3.0,13.0,12.0,0.7,3.5,1.0,0.5,0.2,1.2,641.665308890323
29.6,10.6,9.4,20.0,24.8,28.0,0.0,0.51,14.0,16.0,0.14,0.1,2.0,12.0,0.14,0.04,0.1,0.32,1.9,2.1,4.5,4.4,17.0,23.0,4.8,2.1,4.0,0.2,0.75,3.8,778.382185002892
6.8,13.0,4.6,20.0,8.0,35.2,0.0,0.5,14.0,25.0,0.105,0.08,2.0,35.0,0.105,0.1,0.1,0.42,0.8,2.0,2.9,2.1,9.0,22.0,0.9,0.4,2.9,4.5,0.72,1.0,191.357370005556
16.4,13.0,7.0,23.6,17.6,41.2,0.0,0.5,14.0,35.0,0.14,0.03,2.0,23.0,0.07,0.01,0.1,0.29,1.8,4.5,2.9,2.6,18.0,5.0,2.8,3.4,2.7,0.3,1.12,2.5,478.293130509167
9.2,10.6,13.0,23.6,21.2,23.2,0.0,0.51,14.0,18.0,0.175,0.07,2.0,27.0,0.035,0.03,0.1,0.17,1.2,1.9,5.0,3.7,20.0,30.0,3.1,4.6,1.1,4.8,0.76,3.3,287.413109395895
5.6,4.6,8.2,14.0,5.6,35.2,0.0,0.51,14.0,9.0,0.175,0.01,2.0,28.0,0.07,0.05,0.1,0.03,0.4,0.5,2.7,4.1,19.0,19.0,4.7,1.1,2.4,2.8,0.26,1.7,89.7088528176314
52.4,9.4,10.6,17.6,12.8,10.0,0.0,0.5,14.0,13.0,0.14,0.03,2.0,13.0,0.175,0.08,0.1,0.44,1.1,0.6,3.9,4.8,12.0,17.0,0.1,1.9,0.8,3.3,0.24,1.9,1304.01263358294
42.8,5.8,10.6,5.6,8.0,18.4,0.0,0.5,14.0,16.0,0.175,0.06,2.0,33.0,0.175,0.02,0.1,0.35,0.9,0.6,5.0,3.7,2.0,3.0,4.5,2.2,2.4,4.5,0.15,2.5,447.150311330458
48.8,13.0,9.4,16.4,11.6,17.2,0.0,0.51,14.0,33.0,0.14,0.01,2.0,8.0,0.175,0.1,0.1,0.43,0.9,2.3,4.1,4.0,9.0,3.0,3.5,1.7,4.9,3.7,0.13,2.7,1295.78629525464
35.6,2.2,1.0,10.4,10.4,13.6,0.0,0.51,14.0,23.0,0.175,0.09,2.0,34.0,0.105,0.07,0.1,0.32,0.6,0.5,3.8,4.5,14.0,28.0,2.8,5.0,3.6,2.0,0.25,3.3,314.678168397279
48.8,11.8,13.0,16.4,5.6,5.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,17.0,0.07,0.02,0.1,0.31,0.4,4.1,4.0,3.4,15.0,17.0,2.8,0.8,0.1,4.6,0.12,1.4,1296.48203532068
36.8,2.2,4.6,3.2,10.4,16.0,0.0,0.5,14.0,20.0,0.175,0.1,2.0,18.0,0.07,0.05,0.1,0.25,0.6,2.2,3.3,3.5,25.0,0.0,4.7,0.3,2.8,1.6,0.44,1.1,218.708107954545
20.0,9.4,8.2,20.0,8.0,19.6,0.0,0.51,14.0,33.0,0.105,0.03,2.0,20.0,0.105,0.07,0.1,0.28,0.7,4.5,2.9,2.9,26.0,22.0,1.3,2.1,3.1,4.8,0.13,1.5,526.732332935635
4.4,4.6,2.2,2.0,4.4,14.8,0.0,0.5,14.0,14.0,0.105,0.01,2.0,29.0,0.105,0.03,0.1,0.13,0.3,1.0,1.6,3.8,28.0,9.0,0.4,4.6,4.9,1.6,0.28,1.5,20.2819959351839
16.4,2.2,11.8,15.2,4.4,6.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,11.0,0.14,0.1,0.1,0.22,0.2,2.3,2.5,4.6,7.0,11.0,4.0,3.2,2.3,4.9,0.16,1.3,188.611331617514
15.2,5.8,9.4,17.6,15.2,30.4,0.0,0.51,14.0,17.0,0.14,0.06,2.0,18.0,0.105,0.01,0.1,0.33,1.3,2.1,4.0,2.3,2.0,4.0,3.0,3.2,0.8,3.8,1.14,1.2,293.057413370468
52.4,2.2,5.8,15.2,5.6,28.0,0.0,0.51,14.0,14.0,0.07,0.06,2.0,30.0,0.14,0.06,0.1,0.29,0.6,1.7,2.8,4.7,1.0,7.0,4.4,3.9,3.6,0.9,0.54,2.2,540.238367400166
50.0,7.0,10.6,6.8,11.6,22.0,0.0,0.51,14.0,35.0,0.14,0.07,2.0,22.0,0.14,0.05,0.1,0.49,1.1,1.2,3.8,1.3,2.0,17.0,3.7,1.1,2.8,3.5,0.22,1.1,631.052670946267
28.4,10.6,3.4,24.8,3.2,49.6,0.0,0.51,14.0,34.0,0.105,0.08,2.0,35.0,0.105,0.01,0.1,0.48,0.4,3.9,1.9,3.9,19.0,6.0,1.2,2.4,1.1,4.5,0.26,1.1,770.081985920892
20.0,3.4,5.8,17.6,14.0,22.0,0.0,0.5,14.0,35.0,0.105,0.02,2.0,27.0,0.035,0.03,0.1,0.26,1.5,3.6,4.4,2.7,2.0,5.0,2.8,0.6,0.9,2.7,1.35,2.1,284.994359573457
41.6,2.2,13.0,9.2,10.4,32.8,0.0,0.51,14.0,30.0,0.105,0.09,2.0,14.0,0.035,0.02,0.1,0.18,1.3,3.5,4.4,4.4,29.0,16.0,3.4,4.5,3.6,2.5,0.47,1.4,360.691530697778
33.2,13.0,13.0,10.4,3.2,12.4,0.0,0.51,14.0,22.0,0.035,0.03,2.0,22.0,0.175,0.1,0.1,0.27,0.3,2.3,1.8,3.2,4.0,13.0,3.0,4.0,4.4,1.2,0.27,1.1,675.696996496071
47.6,5.8,9.4,4.4,11.6,48.4,0.0,0.5,14.0,33.0,0.07,0.01,2.0,31.0,0.175,0.1,0.1,0.3,0.7,2.0,4.0,2.1,25.0,7.0,3.7,3.8,3.4,0.6,0.18,1.3,384.453899040938
47.6,11.8,4.6,18.8,15.2,35.2,0.0,0.51,14.0,19.0,0.175,0.08,2.0,28.0,0.105,0.01,0.1,0.14,1.6,0.5,3.7,3.3,29.0,13.0,3.2,2.6,2.3,1.4,0.16,2.3,1145.46596426493
26.0,3.4,10.6,11.6,3.2,46.0,0.0,0.5,14.0,18.0,0.105,0.01,2.0,13.0,0.07,0.07,0.1,0.27,0.2,0.4,1.7,5.0,4.0,25.0,1.7,1.4,0.2,1.4,0.19,1.1,302.065175419043
14.0,3.4,5.8,11.6,3.2,46.0,0.0,0.5,14.0,30.0,0.14,0.08,2.0,14.0,0.07,0.07,0.1,0.19,0.3,3.0,1.6,3.8,27.0,2.0,0.2,0.2,2.4,1.6,0.14,1.0,165.866364782079
42.8,9.4,3.4,21.2,4.4,52.0,0.0,0.51,14.0,34.0,0.07,0.04,2.0,16.0,0.14,0.08,0.1,0.46,0.2,4.1,2.1,4.5,8.0,22.0,4.2,0.4,3.3,0.3,0.16,1.1,1020.8688864544
6.8,8.2,11.8,4.4,14.0,41.2,0.0,0.5,14.0,32.0,0.105,0.09,2.0,31.0,0.105,0.09,0.1,0.29,1.4,0.9,4.6,4.8,22.0,26.0,2.3,0.2,0.1,1.0,0.66,1.4,61.1745057367858
22.4,5.8,7.0,14.0,15.2,25.6,0.0,0.51,14.0,31.0,0.175,0.09,2.0,19.0,0.175,0.02,0.1,0.26,0.8,3.4,4.5,1.7,17.0,22.0,1.8,0.7,3.4,2.3,0.46,1.4,403.067432201173
6.8,1.0,5.8,22.4,6.8,17.2,0.0,0.51,14.0,20.0,0.105,0.08,2.0,30.0,0.14,0.01,0.1,0.44,0.6,2.4,4.8,2.6,13.0,26.0,2.4,0.3,4.7,4.9,0.23,1.5,54.0387935907195
35.6,10.6,3.4,5.6,20.0,5.2,0.0,0.51,14.0,28.0,0.175,0.1,2.0,25.0,0.105,0.06,0.1,0.29,2.4,1.9,3.3,3.5,3.0,5.0,3.3,0.9,2.5,1.7,1.72,3.1,414.952887482699
50.0,13.0,9.4,18.8,20.0,34.0,0.0,0.51,14.0,21.0,0.175,0.06,2.0,33.0,0.14,0.01,0.1,0.2,1.4,1.5,4.8,4.5,3.0,24.0,3.7,2.7,0.3,2.8,0.53,2.9,1354.55803533909
36.8,4.6,3.4,9.2,24.8,16.0,0.0,0.5,14.0,31.0,0.035,0.02,2.0,28.0,0.105,0.07,0.1,0.16,2.7,2.8,5.0,3.7,25.0,28.0,3.0,0.3,0.6,3.0,2.23,3.3,437.693478553286
20.0,3.4,4.6,18.8,11.6,20.8,0.0,0.5,14.0,25.0,0.105,0.01,2.0,24.0,0.07,0.04,0.1,0.18,0.8,0.8,3.4,3.0,22.0,30.0,3.4,0.7,1.6,3.3,0.42,1.4,298.977233557393
15.2,3.4,1.0,8.0,16.4,42.4,0.0,0.5,14.0,32.0,0.14,0.03,2.0,12.0,0.07,0.01,0.1,0.38,1.8,1.3,4.2,2.0,3.0,29.0,2.4,0.3,2.6,4.4,0.55,1.9,131.518678201143
42.8,13.0,5.8,14.0,12.8,32.8,0.0,0.51,14.0,15.0,0.175,0.06,2.0,31.0,0.07,0.07,0.1,0.1,1.1,0.4,3.7,2.8,6.0,5.0,0.3,0.1,3.5,1.3,0.33,1.2,963.031138611393
20.0,13.0,7.0,15.2,22.4,29.2,0.0,0.51,14.0,35.0,0.175,0.01,2.0,21.0,0.14,0.06,0.1,0.32,2.4,3.3,4.0,4.5,29.0,17.0,3.2,2.0,2.8,3.3,1.55,3.5,464.113610392018
11.6,4.6,5.8,4.4,4.4,48.4,0.0,0.5,14.0,30.0,0.105,0.02,2.0,26.0,0.14,0.09,0.1,0.46,0.4,1.1,2.8,1.3,18.0,27.0,2.7,1.0,4.4,5.0,0.36,1.2,88.1561896609785
18.8,4.6,2.2,10.4,26.0,12.4,0.0,0.51,14.0,18.0,0.14,0.1,2.0,13.0,0.105,0.1,0.1,0.42,3.1,2.1,4.4,4.3,3.0,22.0,2.3,2.1,0.7,1.0,0.69,3.4,229.034208644919
27.2,4.6,5.8,18.8,18.8,5.2,0.0,0.5,14.0,23.0,0.14,0.07,2.0,9.0,0.07,0.02,0.1,0.2,2.5,1.3,3.6,3.8,5.0,27.0,1.4,0.8,3.7,0.1,0.31,2.1,474.162196621873
39.2,8.2,9.4,20.0,16.4,31.6,0.0,0.5,14.0,35.0,0.14,0.01,2.0,34.0,0.175,0.06,0.1,0.3,1.4,1.5,3.6,4.9,5.0,15.0,2.5,3.2,2.1,0.3,0.22,3.4,903.065861060462
46.4,11.8,8.2,24.8,26.0,30.4,0.0,0.5,14.0,32.0,0.175,0.08,2.0,23.0,0.035,0.01,0.1,0.16,1.8,3.8,4.4,4.4,7.0,28.0,0.2,2.9,0.2,0.7,1.47,3.5,1330.28654514658
17.6,7.0,8.2,20.0,24.8,25.6,0.0,0.5,14.0,19.0,0.175,0.04,2.0,30.0,0.175,0.07,0.1,0.49,2.1,1.7,4.5,4.7,4.0,11.0,3.9,1.6,2.0,4.0,1.16,4.0,402.911471528616
42.8,7.0,9.4,24.8,20.0,8.8,0.0,0.5,14.0,11.0,0.14,0.03,2.0,7.0,0.14,0.03,0.1,0.26,1.7,0.6,5.0,3.4,13.0,6.0,0.3,2.1,4.7,0.4,0.33,1.7,1077.76882053884
26.0,1.0,2.2,2.0,6.8,34.0,0.0,0.51,14.0,27.0,0.14,0.06,2.0,28.0,0.14,0.03,0.1,0.37,0.8,1.0,2.8,4.7,26.0,6.0,1.8,1.9,1.0,3.6,0.14,2.6,0.083735593441691
47.6,10.6,3.4,22.4,23.6,30.4,0.0,0.5,14.0,35.0,0.14,0.04,2.0,33.0,0.105,0.03,0.1,0.12,2.9,0.5,4.6,3.0,7.0,10.0,4.2,3.4,1.6,4.7,0.15,2.8,1094.79935240881
32.0,2.2,8.2,24.8,11.6,19.6,0.0,0.5,14.0,21.0,0.105,0.06,2.0,27.0,0.175,0.06,0.1,0.49,0.5,1.2,3.6,3.7,8.0,30.0,1.4,4.3,4.5,0.8,0.38,2.4,399.370444499594
28.4,10.6,7.0,15.2,15.2,17.2,0.0,0.5,14.0,22.0,0.14,0.09,2.0,11.0,0.07,0.01,0.1,0.15,1.7,1.3,4.3,1.3,2.0,17.0,2.1,3.7,2.7,1.1,0.88,1.0,646.931986061629
33.2,4.6,9.4,3.2,15.2,19.6,0.0,0.51,14.0,29.0,0.07,0.05,2.0,10.0,0.07,0.06,0.1,0.18,2.0,2.3,4.5,2.4,19.0,26.0,5.0,0.1,3.0,1.9,0.36,1.2,220.444406229704
41.6,9.4,2.2,26.0,6.8,16.0,0.0,0.51,14.0,26.0,0.035,0.03,2.0,9.0,0.105,0.02,0.1,0.37,0.5,3.2,3.7,3.2,21.0,11.0,1.6,0.1,2.1,3.2,0.3,2.0,1103.55959557375
8.0,4.6,9.4,10.4,26.0,14.8,0.0,0.5,14.0,32.0,0.07,0.02,2.0,23.0,0.105,0.03,0.1,0.46,2.8,1.4,4.4,5.0,29.0,19.0,2.3,4.8,2.9,3.5,0.8,3.6,114.198824906752
8.0,4.6,13.0,18.8,9.2,29.2,0.0,0.51,14.0,28.0,0.14,0.02,2.0,12.0,0.14,0.05,0.1,0.43,1.0,3.0,5.0,3.4,30.0,12.0,1.3,3.5,3.9,2.6,0.41,2.9,145.527811985909
32.0,11.8,4.6,9.2,6.8,44.8,0.0,0.51,14.0,35.0,0.175,0.09,2.0,34.0,0.14,0.09,0.1,0.33,0.7,2.5,4.5,4.8,28.0,20.0,1.7,4.3,1.2,3.8,0.51,1.8,517.573415741491
21.2,10.6,7.0,8.0,10.4,17.2,0.0,0.5,14.0,27.0,0.035,0.01,2.0,33.0,0.07,0.02,0.1,0.08,0.8,2.5,3.8,4.7,12.0,19.0,3.0,2.9,0.4,3.3,0.2,2.1,328.731934981364
39.2,9.4,8.2,14.0,22.4,5.2,0.0,0.51,14.0,33.0,0.07,0.01,2.0,35.0,0.175,0.09,0.1,0.5,1.9,2.0,4.0,3.6,22.0,1.0,3.0,1.7,4.9,3.3,1.38,2.8,852.029399399627
28.4,4.6,3.4,17.6,5.6,37.6,0.0,0.5,14.0,10.0,0.105,0.02,2.0,26.0,0.14,0.06,0.1,0.3,0.6,0.5,2.5,3.5,16.0,22.0,0.2,2.6,3.1,3.9,0.45,2.1,461.542823724946
11.6,10.6,5.8,6.8,23.6,14.8,0.0,0.51,14.0,26.0,0.14,0.07,2.0,13.0,0.07,0.03,0.1,0.34,2.8,3.1,3.9,3.3,7.0,13.0,0.5,3.5,3.7,0.6,2.2,3.2,156.448199883324
42.8,7.0,3.4,10.4,23.6,32.8,0.0,0.51,14.0,24.0,0.14,0.07,2.0,16.0,0.035,0.01,0.1,0.31,1.3,1.2,4.7,4.1,4.0,30.0,2.3,3.6,4.3,0.1,0.94,3.8,624.066694802628
4.4,1.0,3.4,15.2,11.6,26.8,0.0,0.51,14.0,14.0,0.07,0.07,2.0,22.0,0.14,0.1,0.1,0.48,1.4,0.5,2.2,1.7,1.0,16.0,3.9,3.8,3.0,4.1,0.4,1.5,39.1108921107003
23.6,9.4,5.8,18.8,9.2,8.8,0.0,0.51,14.0,33.0,0.14,0.04,2.0,30.0,0.14,0.06,0.1,0.45,0.5,2.8,3.3,2.7,24.0,11.0,4.6,3.7,1.7,0.2,0.16,1.1,615.339834507587
41.6,2.2,1.0,6.8,5.6,36.4,0.0,0.5,14.0,18.0,0.035,0.01,2.0,17.0,0.07,0.07,0.1,0.46,0.7,1.6,2.9,2.3,17.0,23.0,3.9,3.4,0.8,2.1,0.25,2.0,297.328247311135
17.6,13.0,2.2,11.6,10.4,36.4,0.0,0.5,14.0,17.0,0.07,0.07,2.0,26.0,0.14,0.02,0.1,0.29,0.6,1.9,4.8,5.0,9.0,17.0,0.3,2.1,0.5,2.4,0.35,1.1,324.309549886943
47.6,2.2,8.2,12.8,12.8,17.2,0.0,0.5,14.0,18.0,0.035,0.02,2.0,16.0,0.14,0.09,0.1,0.2,1.4,1.7,4.7,1.9,17.0,18.0,2.2,2.3,1.2,2.7,0.38,1.2,490.940264376854
35.6,13.0,9.4,22.4,22.4,41.2,0.0,0.5,14.0,30.0,0.175,0.03,2.0,16.0,0.105,0.1,0.1,0.11,2.4,1.9,4.9,5.0,15.0,4.0,4.7,5.0,0.8,2.4,1.09,3.3,1009.7097055429
38.0,2.2,5.8,6.8,23.6,30.4,0.0,0.51,14.0,17.0,0.07,0.06,2.0,33.0,0.07,0.06,0.1,0.21,1.6,1.6,4.6,4.6,16.0,23.0,2.6,3.5,4.2,1.4,1.29,2.8,307.807409779614
14.0,8.2,2.2,16.4,3.2,19.6,0.0,0.51,14.0,19.0,0.175,0.03,2.0,26.0,0.175,0.01,0.1,0.25,0.2,1.1,1.6,4.1,14.0,13.0,4.6,4.9,4.5,3.3,0.19,1.4,304.334973132247
24.8,2.2,5.8,11.6,8.0,11.2,0.0,0.51,14.0,28.0,0.105,0.07,2.0,31.0,0.035,0.03,0.1,0.36,0.6,1.5,2.6,3.0,26.0,18.0,4.7,0.7,1.8,0.1,0.41,1.2,261.952919509062
51.2,9.4,4.6,8.0,18.8,40.0,0.0,0.51,14.0,25.0,0.07,0.04,2.0,33.0,0.035,0.02,0.1,0.46,1.2,2.8,4.1,4.2,8.0,12.0,3.7,1.2,4.9,4.0,0.36,2.2,712.304491909408
42.8,4.6,7.0,15.2,11.6,17.2,0.0,0.51,14.0,7.0,0.175,0.05,2.0,15.0,0.035,0.02,0.1,0.08,0.7,0.6,2.4,3.5,20.0,20.0,0.8,0.4,1.8,4.6,0.53,1.7,712.157361575312
