w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Copperloss_Rx_2
15.2,1.0,4.6,9.2,15.2,41.2,0.0,0.51,14.0,32.0,0.105,0.03,2.0,31.0,0.14,0.09,0.1,0.44,1.6,1.8,3.5,3.0,14.0,18.0,4.2,3.4,3.6,0.9,1.22,2.0,0.230290134463029
21.2,13.0,3.4,6.8,21.2,25.6,0.0,0.5,14.0,31.0,0.14,0.03,2.0,7.0,0.175,0.04,0.1,0.29,1.9,2.4,4.9,4.6,29.0,20.0,0.7,2.3,4.8,1.0,0.61,2.0,0.62914634493329
9.2,11.8,8.2,10.4,22.4,41.2,0.0,0.51,14.0,31.0,0.14,0.1,2.0,28.0,0.175,0.06,0.1,0.32,2.1,3.3,4.0,4.1,21.0,14.0,2.5,3.9,2.9,0.2,1.53,3.3,0.497907736831695
10.4,10.6,7.0,22.4,14.0,10.0,0.0,0.5,14.0,33.0,0.105,0.03,2.0,27.0,0.105,0.02,0.1,0.22,1.1,3.1,4.9,3.2,14.0,22.0,2.2,3.2,2.3,2.4,0.49,2.7,0.58294217092461
5.6,3.4,13.0,14.0,15.2,14.8,0.0,0.51,14.0,32.0,0.07,0.02,2.0,14.0,0.035,0.02,0.1,0.28,0.7,0.9,3.7,4.7,22.0,1.0,3.9,1.4,2.2,2.0,0.25,1.0,0.0793347466555082
9.2,10.6,8.2,14.0,3.2,10.0,0.0,0.51,14.0,35.0,0.175,0.06,2.0,13.0,0.175,0.01,0.1,0.42,0.2,1.6,2.0,2.9,11.0,2.0,4.0,4.2,5.0,1.0,0.13,1.0,0.750463828315702
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,0.745264667537884
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,0.745264667537884
33.2,4.6,2.2,22.4,8.0,29.2,0.0,0.51,14.0,28.0,0.175,0.05,2.0,7.0,0.14,0.03,0.1,0.19,0.8,1.6,3.9,4.0,12.0,21.0,3.8,2.0,1.0,4.7,0.36,1.6,0.745264667537884
21.2,10.6,3.4,22.4,26.0,10.0,0.0,0.5,14.0,35.0,0.14,0.01,2.0,11.0,0.14,0.02,0.1,0.3,2.0,4.4,4.4,4.0,0.0,16.0,1.7,0.5,4.0,3.7,1.24,3.6,0.546821089891413
12.8,9.4,5.8,18.8,4.4,30.4,0.0,0.51,14.0,29.0,0.07,0.05,2.0,7.0,0.14,0.07,0.1,0.19,0.4,0.3,2.3,2.4,17.0,12.0,1.0,4.1,3.6,2.1,0.11,1.8,1.21590249309193
32.0,7.0,2.2,11.6,6.8,52.0,0.0,0.5,14.0,21.0,0.105,0.02,2.0,23.0,0.105,0.05,0.1,0.27,0.8,2.1,3.7,1.6,15.0,6.0,1.4,1.8,0.3,2.8,0.19,1.1,0.448572861725525
9.2,5.8,8.2,12.8,12.8,12.4,0.0,0.51,14.0,31.0,0.14,0.08,2.0,14.0,0.14,0.03,0.1,0.46,1.3,2.2,4.6,1.9,9.0,15.0,2.3,3.7,0.5,2.5,1.2,1.6,0.291484002735615
10.4,8.2,7.0,8.0,12.8,14.8,0.0,0.51,14.0,26.0,0.07,0.07,2.0,35.0,0.07,0.07,0.1,0.27,0.8,1.4,3.5,4.2,7.0,24.0,4.4,0.3,5.0,2.1,0.15,2.0,0.562355205143855
12.8,9.4,5.8,10.4,10.4,13.6,0.0,0.51,14.0,15.0,0.105,0.03,2.0,13.0,0.105,0.04,0.1,0.41,0.9,1.0,5.0,2.3,18.0,1.0,1.0,2.1,3.3,4.2,0.14,1.5,0.418770466233823
12.8,13.0,5.8,10.4,6.8,36.4,0.0,0.51,14.0,29.0,0.175,0.08,2.0,15.0,0.175,0.09,0.1,0.39,0.4,1.2,3.1,2.9,29.0,15.0,3.9,2.0,3.2,0.5,0.14,2.7,0.635418584749344
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,0.470996653307346
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,0.470996653307346
22.4,5.8,3.4,22.4,12.8,26.8,0.0,0.5,14.0,27.0,0.14,0.03,2.0,30.0,0.07,0.06,0.1,0.31,1.4,1.7,4.0,3.8,19.0,14.0,1.8,1.8,2.9,0.1,1.13,2.2,0.470996653307346
33.2,13.0,2.2,14.0,6.8,20.8,0.0,0.51,14.0,25.0,0.105,0.01,2.0,33.0,0.14,0.07,0.1,0.23,0.7,0.8,3.8,3.4,11.0,0.0,0.3,0.6,0.5,0.5,0.21,2.1,1.04070758719552
21.2,8.2,3.4,8.0,9.2,25.6,0.0,0.51,14.0,20.0,0.105,0.01,2.0,22.0,0.07,0.07,0.1,0.31,1.2,1.7,4.9,3.8,8.0,4.0,4.1,4.2,0.9,1.4,0.25,2.4,0.748901640124245
12.8,11.8,5.8,23.6,15.2,5.2,0.0,0.51,14.0,32.0,0.14,0.1,2.0,27.0,0.175,0.1,0.1,0.45,1.5,2.8,4.8,5.0,25.0,12.0,1.4,1.6,0.6,0.1,1.05,1.1,0.220283862383578
5.6,7.0,13.0,15.2,8.0,23.2,0.0,0.5,14.0,24.0,0.14,0.05,2.0,14.0,0.105,0.08,0.1,0.31,0.5,1.9,3.6,2.7,17.0,28.0,1.0,3.3,3.3,2.9,0.39,2.3,0.711696167483118
21.2,2.2,3.4,22.4,18.8,14.8,0.0,0.5,14.0,32.0,0.035,0.03,2.0,22.0,0.07,0.04,0.1,0.44,1.9,1.9,4.9,3.3,14.0,2.0,1.2,0.5,2.5,2.6,1.35,1.7,0.240150984407858
10.4,9.4,7.0,11.6,11.6,41.2,0.0,0.51,14.0,35.0,0.175,0.05,2.0,28.0,0.035,0.02,0.1,0.15,1.1,1.1,3.5,3.2,21.0,3.0,4.3,4.6,2.1,0.4,0.9,2.6,0.647345771209936
22.4,11.8,3.4,9.2,6.8,17.2,0.0,0.5,14.0,28.0,0.175,0.04,2.0,35.0,0.105,0.04,0.1,0.37,0.6,1.0,3.3,4.7,27.0,14.0,1.2,3.3,3.0,2.9,0.23,2.4,0.734835156120384
16.4,9.4,4.6,20.0,20.0,12.4,0.0,0.5,14.0,33.0,0.175,0.02,2.0,24.0,0.07,0.03,0.1,0.2,1.8,3.7,4.7,4.4,30.0,4.0,3.8,3.4,2.8,0.5,1.41,3.5,0.773392584156194
12.8,9.4,5.8,23.6,18.8,49.6,0.0,0.51,14.0,27.0,0.07,0.03,2.0,13.0,0.14,0.04,0.1,0.2,1.4,1.5,4.7,2.8,6.0,4.0,0.4,4.6,1.8,3.8,1.18,2.0,0.530237441768546
16.4,11.8,4.6,6.8,15.2,7.6,0.0,0.5,14.0,30.0,0.105,0.04,2.0,28.0,0.105,0.03,0.1,0.14,1.3,4.1,3.8,2.9,21.0,26.0,3.5,2.4,4.3,2.6,0.14,2.4,0.934389920754496
33.2,8.2,2.2,5.6,12.8,52.0,0.0,0.51,14.0,33.0,0.105,0.08,2.0,18.0,0.105,0.04,0.1,0.44,1.3,1.3,4.0,3.9,5.0,0.0,4.4,3.7,2.9,3.8,0.71,1.8,0.535653152868975
33.2,1.0,2.2,11.6,14.0,20.8,0.0,0.5,14.0,8.0,0.105,0.02,2.0,10.0,0.14,0.07,0.1,0.29,1.8,0.8,5.0,3.9,30.0,5.0,4.7,2.2,1.0,4.5,0.3,2.6,0.433898311514791
16.4,4.6,4.6,5.6,24.8,35.2,0.0,0.51,14.0,22.0,0.175,0.1,2.0,23.0,0.175,0.07,0.1,0.26,3.3,1.1,4.6,3.5,12.0,29.0,2.4,3.1,3.0,0.5,0.56,3.1,0.459656113048394
16.4,5.8,4.6,12.8,6.8,13.6,0.0,0.5,14.0,24.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.08,0.6,1.3,3.9,4.3,1.0,29.0,2.5,1.9,1.0,0.4,0.19,1.2,0.213048455508427
16.4,5.8,4.6,12.8,6.8,13.6,0.0,0.5,14.0,24.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.08,0.6,1.3,3.9,4.3,1.0,29.0,2.5,1.9,1.0,0.4,0.19,1.2,0.213048455508427
16.4,5.8,4.6,12.8,6.8,13.6,0.0,0.5,14.0,24.0,0.105,0.02,2.0,19.0,0.035,0.03,0.1,0.08,0.6,1.3,3.9,4.3,1.0,29.0,2.5,1.9,1.0,0.4,0.19,1.2,0.213048455508427
33.2,8.2,2.2,14.0,23.6,29.2,0.0,0.5,14.0,28.0,0.07,0.01,2.0,14.0,0.105,0.1,0.1,0.29,2.1,1.9,4.6,3.3,29.0,3.0,4.2,0.3,2.2,3.2,0.87,2.9,0.802492392850972
34.4,11.8,2.2,26.0,9.2,52.0,0.0,0.5,14.0,28.0,0.14,0.1,2.0,13.0,0.105,0.07,0.1,0.37,0.7,1.9,4.7,2.3,14.0,1.0,0.9,1.5,4.0,4.7,0.18,1.2,0.678960887726119
17.6,10.6,4.6,4.4,4.4,49.6,0.0,0.5,14.0,15.0,0.105,0.03,2.0,26.0,0.07,0.06,0.1,0.41,0.3,0.4,2.7,4.8,2.0,3.0,3.1,3.8,1.0,2.3,0.16,1.5,0.814723422974576
8.0,3.4,8.2,16.4,16.4,48.4,0.0,0.51,14.0,23.0,0.14,0.1,2.0,30.0,0.105,0.01,0.1,0.45,0.8,0.9,3.9,4.0,14.0,28.0,3.7,2.2,0.1,0.1,0.62,2.3,0.216580001771734
6.8,4.6,10.6,15.2,21.2,40.0,0.0,0.5,14.0,29.0,0.105,0.02,2.0,20.0,0.14,0.06,0.1,0.25,1.8,1.8,4.5,4.3,12.0,28.0,2.4,2.5,1.5,0.8,1.73,3.1,0.375720705430198
33.2,5.8,2.2,5.6,6.8,37.6,0.0,0.51,14.0,33.0,0.175,0.09,2.0,22.0,0.175,0.09,0.1,0.5,0.7,2.3,1.3,4.6,2.0,25.0,4.9,1.8,0.2,0.9,0.65,1.0,0.512068167567286
6.8,7.0,11.8,4.4,5.6,48.4,0.0,0.5,14.0,25.0,0.07,0.06,2.0,9.0,0.105,0.08,0.1,0.37,0.6,1.5,3.0,2.7,22.0,24.0,3.2,4.6,2.4,2.5,0.18,2.0,0.433927802393158
33.2,3.4,2.2,5.6,15.2,8.8,0.0,0.51,14.0,19.0,0.07,0.01,2.0,31.0,0.035,0.02,0.1,0.15,1.0,1.9,3.8,2.0,26.0,22.0,4.2,4.1,3.0,0.4,0.49,1.9,1.13303755099847
5.6,5.8,13.0,10.4,15.2,52.0,0.0,0.51,14.0,31.0,0.105,0.09,2.0,7.0,0.105,0.08,0.1,0.34,1.3,3.9,4.4,5.0,2.0,18.0,1.2,2.8,1.7,4.3,0.7,1.5,0.243326650356337
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,0.418412149908978
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,0.418412149908978
8.0,9.4,9.4,10.4,24.8,17.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,24.0,0.105,0.05,0.1,0.46,1.1,0.9,5.0,5.0,2.0,1.0,0.2,4.8,0.4,2.0,0.57,2.6,0.418412149908978
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,1.16181275810429
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,1.16181275810429
22.4,13.0,3.4,14.0,21.2,28.0,0.0,0.51,14.0,29.0,0.175,0.01,2.0,23.0,0.07,0.06,0.1,0.1,2.5,0.8,4.4,4.7,19.0,18.0,4.1,3.9,1.5,3.2,0.49,2.6,1.16181275810429
16.4,11.8,4.6,6.8,11.6,10.0,0.0,0.5,14.0,35.0,0.105,0.08,2.0,27.0,0.175,0.04,0.1,0.41,0.8,4.3,3.9,4.7,12.0,1.0,4.9,2.2,4.7,3.5,0.51,3.2,0.684951692462919
34.4,7.0,2.2,18.8,4.4,50.8,0.0,0.51,14.0,20.0,0.07,0.01,2.0,7.0,0.105,0.08,0.1,0.38,0.3,0.6,2.9,1.7,13.0,1.0,4.5,2.5,5.0,1.6,0.1,1.2,1.00972877276292
16.4,13.0,4.6,6.8,24.8,8.8,0.0,0.51,14.0,19.0,0.175,0.04,2.0,29.0,0.105,0.03,0.1,0.31,1.1,1.7,4.6,4.3,18.0,11.0,4.8,2.1,2.9,1.7,0.78,4.2,0.585368515142326
9.2,4.6,8.2,11.6,10.4,35.2,0.0,0.51,14.0,18.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.24,1.3,1.6,2.5,3.7,10.0,12.0,1.5,2.0,2.1,4.3,0.93,1.3,0.626138039662142
16.4,8.2,4.6,23.6,16.4,52.0,0.0,0.5,14.0,21.0,0.175,0.03,2.0,34.0,0.175,0.08,0.1,0.4,2.0,2.6,3.3,4.0,6.0,20.0,2.5,3.8,0.2,2.5,1.37,2.7,0.446561231167409
22.4,5.8,3.4,11.6,21.2,26.8,0.0,0.5,14.0,22.0,0.105,0.04,2.0,18.0,0.175,0.1,0.1,0.25,1.6,1.9,4.8,3.6,21.0,29.0,1.7,1.6,3.3,3.5,0.27,3.0,0.54173105378013
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,0.555277075797142
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,0.555277075797142
34.4,2.2,2.2,16.4,11.6,4.0,0.0,0.5,14.0,34.0,0.14,0.01,2.0,27.0,0.07,0.02,0.1,0.4,1.5,0.8,3.3,4.7,28.0,4.0,0.3,1.2,0.1,2.4,0.65,1.8,0.555277075797142
17.6,7.0,4.6,16.4,9.2,50.8,0.0,0.51,14.0,17.0,0.105,0.1,2.0,14.0,0.14,0.03,0.1,0.3,1.1,1.8,4.4,3.9,24.0,20.0,4.6,1.4,3.8,4.9,0.58,3.7,0.43404304715261
10.4,4.6,8.2,6.8,4.4,32.8,0.0,0.51,14.0,33.0,0.175,0.04,2.0,18.0,0.105,0.02,0.1,0.18,0.4,4.1,2.1,3.4,16.0,12.0,4.3,2.8,0.2,4.8,0.21,2.0,0.887908178061686
8.0,1.0,9.4,17.6,5.6,7.6,0.0,0.51,14.0,29.0,0.14,0.08,2.0,28.0,0.105,0.08,0.1,0.17,0.4,1.0,2.7,4.9,22.0,1.0,3.8,4.9,2.5,4.4,0.24,2.0,0.870380460001325
16.4,4.6,4.6,23.6,22.4,29.2,0.0,0.51,14.0,25.0,0.14,0.06,2.0,27.0,0.14,0.07,0.1,0.22,2.0,2.4,3.9,4.7,0.0,12.0,3.2,3.7,2.2,3.6,0.55,3.4,0.380060656271088
8.0,3.4,9.4,10.4,16.4,4.0,0.0,0.51,14.0,32.0,0.14,0.04,2.0,30.0,0.105,0.1,0.1,0.3,1.4,0.2,4.6,3.6,21.0,6.0,3.1,4.4,4.4,0.1,0.11,3.3,1.14652884959932
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,0.575596944028316
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,0.575596944028316
23.6,11.8,3.4,10.4,4.4,14.8,0.0,0.5,14.0,31.0,0.07,0.06,2.0,26.0,0.14,0.01,0.1,0.43,0.4,2.2,2.1,4.6,1.0,0.0,3.4,4.6,0.5,0.9,0.39,1.2,0.575596944028316
9.2,7.0,9.4,20.0,3.2,26.8,0.0,0.5,14.0,17.0,0.07,0.06,2.0,11.0,0.105,0.1,0.1,0.36,0.4,0.3,1.5,2.0,29.0,2.0,4.2,3.0,3.2,4.4,0.12,1.0,0.508622822576513
34.4,3.4,2.2,9.2,17.6,41.2,0.0,0.5,14.0,27.0,0.14,0.04,2.0,26.0,0.175,0.01,0.1,0.24,1.7,3.3,4.9,4.7,11.0,2.0,1.9,0.4,4.7,4.1,0.62,4.4,0.509986024576964
22.4,2.2,3.4,11.6,24.8,46.0,0.0,0.51,14.0,21.0,0.14,0.05,2.0,29.0,0.14,0.01,0.1,0.35,2.7,2.4,4.0,4.0,11.0,19.0,4.0,1.2,4.7,2.5,0.47,3.7,0.397290832380369
23.6,7.0,3.4,11.6,3.2,5.2,0.0,0.51,14.0,33.0,0.035,0.01,2.0,31.0,0.105,0.01,0.1,0.5,0.2,2.3,2.0,3.1,30.0,14.0,0.4,2.7,0.3,0.8,0.16,1.0,0.639268582773024
35.6,4.6,2.2,8.0,15.2,44.8,0.0,0.5,14.0,22.0,0.175,0.02,2.0,21.0,0.105,0.07,0.1,0.24,1.3,2.0,3.2,3.4,6.0,25.0,5.0,0.2,2.3,1.1,0.49,3.0,0.718709479370505
11.6,11.8,7.0,17.6,3.2,43.6,0.0,0.5,14.0,5.0,0.105,0.1,2.0,34.0,0.07,0.06,0.1,0.5,0.3,0.5,1.9,4.1,9.0,21.0,3.1,3.0,4.2,4.8,0.22,1.0,0.304127575402396
8.0,3.4,9.4,8.0,14.0,48.4,0.0,0.5,14.0,22.0,0.175,0.09,2.0,11.0,0.105,0.02,0.1,0.35,0.6,2.0,2.9,3.4,27.0,27.0,3.1,0.6,4.5,3.0,0.15,1.5,0.22301790518756
8.0,3.4,9.4,11.6,5.6,36.4,0.0,0.5,14.0,29.0,0.07,0.01,2.0,32.0,0.175,0.08,0.1,0.28,0.5,3.4,1.4,1.5,7.0,12.0,1.7,3.5,4.0,1.3,0.43,1.1,0.388925957130929
35.6,9.4,2.2,12.8,17.6,25.6,0.0,0.51,14.0,35.0,0.105,0.03,2.0,18.0,0.07,0.06,0.1,0.39,1.3,2.6,4.6,3.9,1.0,8.0,3.9,2.6,0.6,0.4,0.36,1.9,0.692549216308165
22.4,8.2,3.4,18.8,5.6,26.8,0.0,0.51,14.0,29.0,0.175,0.04,2.0,33.0,0.105,0.01,0.1,0.13,0.6,2.0,2.9,4.4,7.0,30.0,2.6,0.8,3.3,2.9,0.34,1.6,0.608068590993953
14.0,3.4,5.8,12.8,20.0,7.6,0.0,0.5,14.0,11.0,0.105,0.08,2.0,18.0,0.07,0.05,0.1,0.45,2.6,0.5,4.0,4.3,7.0,21.0,0.9,4.4,3.1,2.7,0.13,2.2,1.15443826330234
14.0,3.4,5.8,8.0,18.8,23.2,0.0,0.5,14.0,27.0,0.14,0.1,2.0,6.0,0.14,0.1,0.1,0.22,1.5,3.3,5.0,2.6,11.0,13.0,3.9,4.8,4.4,3.6,0.1,1.5,0.663019850301385
34.4,5.8,2.2,10.4,26.0,13.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,21.0,0.07,0.07,0.1,0.09,1.7,2.4,4.4,4.6,28.0,28.0,1.9,4.1,4.9,3.2,0.33,4.3,1.38531789472324
22.4,8.2,3.4,18.8,17.6,43.6,0.0,0.5,14.0,31.0,0.175,0.09,2.0,20.0,0.105,0.1,0.1,0.48,1.3,1.2,4.1,4.6,17.0,10.0,4.5,1.8,4.3,4.6,0.6,3.6,0.332037736970365
14.0,9.4,5.8,5.6,17.6,48.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,9.0,0.07,0.01,0.1,0.26,2.0,3.1,5.0,3.9,4.0,14.0,1.0,0.4,3.5,3.1,0.54,1.5,0.371990770721975
22.4,8.2,3.4,10.4,9.2,34.0,0.0,0.5,14.0,18.0,0.105,0.07,2.0,24.0,0.14,0.07,0.1,0.33,0.9,1.2,3.5,4.9,3.0,22.0,0.3,1.8,2.2,0.8,0.59,2.9,1.0959917714556
6.8,10.6,11.8,26.0,5.6,5.2,0.0,0.51,14.0,27.0,0.175,0.07,2.0,16.0,0.175,0.01,0.1,0.22,0.6,1.4,4.1,4.0,26.0,14.0,2.0,0.2,1.7,3.9,0.21,1.2,0.593331635223776
35.6,13.0,2.2,12.8,12.8,7.6,0.0,0.51,14.0,30.0,0.035,0.01,2.0,25.0,0.105,0.02,0.1,0.38,1.1,0.4,4.2,3.5,10.0,7.0,2.0,0.2,3.4,2.6,0.32,1.6,1.05969201214264
23.6,10.6,3.4,16.4,9.2,42.4,0.0,0.51,14.0,30.0,0.175,0.02,2.0,26.0,0.105,0.08,0.1,0.37,1.1,3.5,4.5,2.9,24.0,18.0,0.4,2.6,1.1,4.6,0.83,2.7,0.521640427031764
36.8,2.2,2.2,3.2,14.0,30.4,0.0,0.51,14.0,19.0,0.175,0.08,2.0,13.0,0.07,0.04,0.1,0.35,1.7,1.8,3.2,2.4,26.0,11.0,0.9,2.6,4.4,1.6,1.35,2.2,0.823966449128578
6.8,4.6,11.8,20.0,15.2,42.4,0.0,0.51,14.0,33.0,0.14,0.04,2.0,15.0,0.07,0.04,0.1,0.5,1.9,1.1,3.8,3.8,19.0,13.0,2.6,4.7,2.3,4.8,0.34,2.1,1.56791885181003
36.8,1.0,2.2,3.2,20.0,8.8,0.0,0.5,14.0,26.0,0.105,0.04,2.0,9.0,0.105,0.03,0.1,0.14,1.9,1.8,3.3,3.8,13.0,20.0,1.2,2.5,1.7,0.6,1.12,2.9,1.06486457663323
8.0,5.8,10.6,20.0,5.6,34.0,0.0,0.5,14.0,24.0,0.14,0.06,2.0,24.0,0.14,0.04,0.1,0.22,0.7,2.2,2.9,4.1,23.0,14.0,1.1,2.9,2.1,2.9,0.5,1.1,0.206246216539639
9.2,5.8,9.4,22.4,14.0,38.8,0.0,0.5,14.0,21.0,0.105,0.03,2.0,12.0,0.07,0.02,0.1,0.36,1.8,1.7,2.5,2.4,7.0,1.0,4.3,1.3,2.9,4.8,0.46,2.0,0.111653935002449
36.8,3.4,2.2,18.8,18.8,43.6,0.0,0.5,14.0,26.0,0.105,0.08,2.0,15.0,0.035,0.01,0.1,0.27,1.0,1.6,3.5,4.6,27.0,14.0,3.2,4.1,1.4,0.8,0.76,2.8,0.493522306746167
17.6,13.0,4.6,6.8,14.0,20.8,0.0,0.51,14.0,33.0,0.07,0.07,2.0,24.0,0.07,0.03,0.1,0.17,1.7,1.8,4.5,3.9,19.0,30.0,2.3,2.1,3.9,4.6,0.63,3.4,1.1675081138423
11.6,9.4,7.0,26.0,10.4,14.8,0.0,0.51,14.0,29.0,0.14,0.02,2.0,23.0,0.105,0.04,0.1,0.15,1.0,1.9,3.7,1.6,11.0,0.0,2.6,1.0,1.3,2.9,0.4,1.0,0.336075747889095
23.6,13.0,3.4,22.4,24.8,52.0,0.0,0.51,14.0,31.0,0.07,0.06,2.0,25.0,0.105,0.1,0.1,0.27,1.7,3.1,4.4,3.5,19.0,6.0,2.0,1.3,3.7,2.0,0.44,3.1,0.808374827052621
23.6,13.0,3.4,21.2,22.4,10.0,0.0,0.5,14.0,27.0,0.175,0.06,2.0,13.0,0.07,0.03,0.1,0.49,2.6,2.1,4.5,5.0,17.0,23.0,2.5,1.8,3.9,0.5,0.11,3.7,0.834454752387727
11.6,11.8,7.0,5.6,21.2,17.2,0.0,0.51,14.0,35.0,0.14,0.05,2.0,15.0,0.07,0.07,0.1,0.2,1.5,3.3,4.9,4.9,16.0,3.0,2.0,0.4,0.8,0.3,1.26,4.8,0.917015091544245
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,0.172157379510765
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,0.172157379510765
11.6,4.6,7.0,24.8,12.8,43.6,0.0,0.51,14.0,33.0,0.175,0.1,2.0,22.0,0.175,0.05,0.1,0.23,1.6,1.6,3.4,3.9,29.0,5.0,2.0,2.3,3.0,3.0,1.21,1.1,0.172157379510765
36.8,4.6,2.2,16.4,9.2,8.8,0.0,0.5,14.0,27.0,0.07,0.02,2.0,28.0,0.105,0.02,0.1,0.48,1.1,0.6,4.6,4.8,15.0,22.0,2.4,0.1,1.2,4.6,0.37,4.2,1.1916828937511
9.2,11.8,9.4,24.8,3.2,38.8,0.0,0.51,14.0,26.0,0.105,0.04,2.0,19.0,0.175,0.01,0.1,0.29,0.3,2.9,2.0,1.7,30.0,28.0,0.3,1.4,0.6,2.8,0.28,1.1,0.968029516085015
23.6,10.6,3.4,9.2,21.2,6.4,0.0,0.51,14.0,6.0,0.105,0.02,2.0,19.0,0.14,0.03,0.1,0.13,1.1,0.4,4.0,4.7,23.0,21.0,4.4,3.0,2.9,2.2,0.37,3.7,1.25346006855349
36.8,7.0,2.2,26.0,16.4,24.4,0.0,0.5,14.0,30.0,0.035,0.03,2.0,25.0,0.07,0.06,0.1,0.26,1.2,1.2,3.9,3.2,19.0,4.0,4.7,3.8,1.5,1.8,0.44,2.6,0.62501758413969
14.0,3.4,5.8,15.2,20.0,20.8,0.0,0.51,14.0,18.0,0.14,0.04,2.0,18.0,0.105,0.05,0.1,0.42,1.5,2.0,4.4,4.8,29.0,19.0,2.0,4.7,4.7,3.7,0.61,1.8,0.263965515080843
36.8,4.6,2.2,10.4,8.0,12.4,0.0,0.5,14.0,20.0,0.105,0.08,2.0,6.0,0.14,0.01,0.1,0.31,0.4,1.3,4.7,3.8,22.0,7.0,4.2,4.1,2.6,0.8,0.32,1.9,0.829828475859972
14.0,8.2,5.8,17.6,3.2,49.6,0.0,0.5,14.0,25.0,0.07,0.02,2.0,14.0,0.105,0.04,0.1,0.29,0.4,3.0,1.8,4.3,7.0,30.0,4.4,0.3,3.7,4.4,0.13,1.2,0.430876653518663
